iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
59680	-0.930649	6.38931	5.44106	9.37067	9.20239	9.52235	9.61384	10.2257	13.2587	9.68225	11.8058	-5.1614	-1.60314	-1.83629	2.54206	-0.101139	-0.0470368	0.0150768	-0.0349592	0.484985	0.22632	0.0668869	0.120496	0.0546991	0.171416	0.106516	0.0816063	0.0660121	0.38768	0.0781163	0.287766	0.0979491	0.0754439	0.378248	0.234629	0.123646	0.0563939	0.0998415	0.0147262	0.0199208	0.0134273	-0.308162	6.21228	5.09063	9.30323	8.8799	9.22582	9.71138	9.81139	13.1733	10.4153	12.0105	-5.73317	-1.60189	-1.79861	3.50766	-0.680285	-0.19175	0.37799	0.223316	-0.697479	6.28235	5.46507	9.0074	9.30564	9.57823	9.87533	10.0008	12.689	9.34036	11.616	-5.21173	-1.61124	-1.95422	2.59944	-0.367172	-0.138783	-0.147207	0.0100146	-0.55477	6.9819	5.50633	8.90717	9.17058	9.9332	9.76708	10.3954	12.8585	9.11751	11.83	-4.42079	-1.45927	-1.89777	1.94963	-0.612058	-0.0228563	-0.223431	-0.106353	-0.0366646	6.63005	5.56173	9.09762	9.02463	8.98391	9.82449	10.072	13.6103	9.36697	11.5847	-5.60718	-1.82685	-1.91793	3.77941	-0.0787807	-0.231889	-0.0728162	0.318841	-0.961179	6.45229	5.56192	9.23077	9.11912	9.17899	9.92856	10.0864	13.6314	10.1175	11.5504	-5.25647	-1.65151	-1.82079	2.94316	-0.330159	0.190321	0.0992948	0.111646	-0.839818	6.86155	5.74627	9.26317	9.36626	9.3702	9.57532	10.1581	13.4777	9.6145	11.687	-5.85799	-1.50987	-1.99021	2.45899	-0.305845	0.0899959	-0.199607	-0.403214	-0.730804	7.07281	5.62249	9.38681	9.16041	10.1194	9.82457	10.1687	12.9634	10.1734	11.712	-4.73335	-1.41796	-2.12415	2.16988	-0.252039	-0.0661637	0.0920624	-0.311136	-0.542002	6.51476	5.12483	9.06779	8.90503	9.90877	9.83079	9.87604	13.1774	9.61595	12.4279	-5.0431	-1.74529	-2.26929	2.19279	-0.267738	-0.214254	0.0712768	0.193382	-1.392988e+01	1.604666e+02	1.465368e+02
59840	-0.112323	6.64024	5.69642	9.37933	9.31165	9.90384	9.71767	9.69372	12.6315	8.86779	12.8119	-5.07727	-1.63897	-2.01173	2.06483	-0.145208	-0.409868	-0.0543008	-0.0731494	0.662876	0.0977327	0.0748913	0.189776	0.0967314	0.0978283	0.1233	0.156146	0.0682081	0.0850774	0.0763029	0.142792	0.0948957	0.049719	1.39844	0.193362	0.179082	0.114959	0.110605	0.0164005	0.0263624	0.012354	-0.222443	6.47496	5.38679	9.17553	8.83145	9.53163	9.97233	9.69591	12.8668	9.33652	12.6719	-5.48166	-1.64928	-1.82619	3.17973	-0.6019	-0.907734	0.294298	0.25871	-0.278012	6.33927	5.70473	8.76829	9.36652	10.3485	10.491	9.91267	12.9258	9.29214	12.6484	-5.21066	-1.68435	-2.10544	2.27206	-0.297154	-0.555095	-0.416708	-0.199656	-0.59391	6.89804	5.45689	9.20054	9.20678	9.6654	9.88687	9.69773	12.6363	9.31288	12.7765	-5.57699	-1.5748	-1.90713	1.89144	-0.460954	-0.569679	-0.0771028	0.0938146	-0.00629895	7.31796	5.79744	9.37526	8.95753	10.2453	10.8603	9.56253	12.3829	8.59136	12.9798	-5.30217	-1.73899	-1.98159	3.65218	-0.0392631	-0.139524	0.336808	-0.0478029	-0.407404	6.68368	5.64494	9.20467	9.11136	9.56236	10.1492	9.66172	12.5773	8.66474	12.6422	-4.76258	-1.76508	-1.87829	1.83991	-0.233858	-0.820004	0.0376454	-0.223042	-0.843858	6.75499	5.51677	9.34324	9.00962	9.81572	10.219	9.71501	12.306	9.05627	12.7674	-5.24118	-1.59591	-1.833	2.51777	-0.315706	-0.300584	0.239061	0.00204425	-0.776845	6.70325	5.44186	9.23355	9.02216	9.4356	9.6174	9.00672	12.0801	8.96084	12.9717	-4.73932	-1.60365	-2.07994	2.20909	-0.112965	-0.264519	-0.0915891	-0.386238	-0.592474	6.30363	5.17163	9.22894	9.1365	9.68808	9.83632	9.80126	12.6901	9.77445	12.6231	-5.43777	-1.88595	-2.29993	2.61313	-0.178584	-0.241985	-0.123494	-0.145817	-2.040682e+01	1.635522e+02	1.431454e+02
60000	-0.108726	6.72818	5.50101	8.98172	8.94378	9.4332	9.95006	9.93923	14.8433	9.21383	11.336	-5.88168	-1.75143	-1.94404	2.60814	-0.100269	0.114054	0.0305844	-0.406173	0.307827	0.078074	0.0581289	0.0719857	0.0974368	0.0476176	0.0826768	0.22723	0.0761499	0.082496	0.161398	0.122444	0.0855746	0.0698194	0.793491	0.0902648	0.115389	0.232962	0.138918	0.019934	0.0214591	0.0125446	-0.247099	6.83562	5.52777	8.93386	8.35108	9.46369	9.92969	10.0591	14.8428	8.94369	11.6833	-5.94384	-1.82689	-1.92138	3.13268	-0.469021	-0.0692866	0.428786	-0.790031	-0.484824	6.57959	5.85006	8.99353	9.2944	9.5602	10.3477	9.37871	14.5205	9.52724	11.6567	-5.94908	-2.02974	-2.09948	2.50713	-0.163204	-0.0178076	-0.329506	-0.57004	-0.72521	6.82275	5.62318	8.98471	8.97998	9.52606	10.1311	10.3019	14.6681	9.33916	11.1838	-5.85031	-1.74662	-1.92354	1.98287	-0.194552	-0.242135	-0.257196	-0.755404	-0.00584961	7.1344	5.90616	9.28225	8.84747	9.16962	10.1598	10.186	14.7424	8.99283	10.7885	-5.69369	-1.82545	-1.78779	3.7433	-0.0459064	-0.327565	0.19581	0.152214	-1.06359	6.60713	5.83972	8.51237	8.56886	9.3807	10.3473	9.84634	14.7015	8.68894	11.1836	-5.75952	-1.84708	-1.841	2.79604	-0.164954	-0.165097	-0.134998	-0.339961	-0.658626	6.32573	5.12696	9.21475	8.73321	9.27546	9.97322	10.139	14.3627	9.19102	11.7605	-5.86774	-1.75237	-1.7779	2.3762	-0.213388	-0.208791	0.236874	-0.733132	-0.566669	6.68591	5.4946	9.12429	8.85142	9.53765	9.85054	9.99218	14.4919	9.29685	11.1244	-5.26304	-1.6322	-1.98319	2.2302	-0.107738	-0.443187	0.0113553	-0.429724	-0.631609	6.78634	5.32168	9.3007	8.9084	9.18608	10.2357	9.68668	14.9891	9.58114	11.6058	-5.71705	-1.89773	-2.26634	3.28877	-0.129302	-0.112199	-0.0161394	-0.412739	2.588786e+00	1.495055e+02	1.520943e+02
60160	-0.77607	6.9007	5.35799	9.2637	9.11993	9.76187	9.88795	10.1874	14.0255	9.96498	12.9709	-5.21119	-1.70733	-2.03582	2.54271	-0.241003	-0.116542	0.189989	-0.115607	0.0903116	0.0896133	0.139395	0.114884	0.134706	0.131019	0.112773	0.552567	0.233012	0.258919	0.0792022	0.359597	0.0521913	0.197448	0.646138	0.082285	0.10098	0.237339	0.0627333	0.0128886	0.0231798	0.0101871	-0.254488	6.96115	5.84447	9.34562	8.94373	9.29844	9.78352	10.3437	14.6131	10.091	12.379	-4.38999	-1.73729	-1.82719	3.44773	-0.621626	-0.576008	0.319394	0.0513564	-0.890754	6.80847	5.64274	9.23038	8.89481	9.81616	10.0145	9.80276	13.8105	9.80483	12.8834	-5.59281	-1.86418	-1.98875	2.41208	-0.18251	-0.556723	0.255798	-0.269083	-0.655846	7.12425	5.50763	9.22627	8.50742	9.19441	9.77091	10.2255	12.802	9.46256	12.8013	-5.56212	-1.73079	-1.61543	1.83575	-0.35086	-0.557733	0.19328	0.0678066	-0.0471797	6.93558	5.27312	9.30106	8.70246	9.15309	9.98828	9.43786	14.4267	10.1469	12.9841	-5.67115	-1.86879	-1.96961	3.70412	-0.0671315	-0.236865	0.473976	0.207487	-0.690035	6.65264	6.00138	8.87585	9.34775	9.79843	10.1909	10.4639	14.0154	10.4187	12.6472	-3.92683	-1.67222	-2.02808	2.10586	-0.294178	-0.0296676	-0.65409	-0.0582671	-0.899207	6.89131	5.49848	9.34723	8.65765	9.56433	10.2778	9.71108	14.0634	9.13903	12.4744	-4.54489	-1.80013	-1.85016	2.59932	-0.190003	-0.124511	0.404117	-0.445284	-0.928415	6.87876	5.51028	9.33276	8.9607	9.62202	9.89268	9.81609	14.6105	10.2188	12.5833	-5.13368	-1.5554	-1.99701	2.51856	-0.127847	-0.074687	0.189887	-0.32817	-1.05062	7.22684	5.48578	9.19456	8.82795	9.25389	9.98238	10.1653	14.4627	10.1501	12.8601	-5.82387	-1.91894	-2.35553	3.34693	-0.186928	-0.376819	0.0906454	0.134153	-2.488076e+01	1.580441e+02	1.331633e+02
60320	-0.646822	6.78972	5.55397	9.38842	8.79021	9.85202	10.3196	10.0329	14.2303	9.02513	9.93349	-4.69283	-1.70459	-1.9972	2.73467	-0.212971	-0.479233	0.164532	0.170171	0.198799	0.0820598	0.178705	0.0807433	0.114458	0.270619	0.154507	0.0679107	0.0856986	0.164287	0.109329	0.457808	0.0863653	0.0830221	0.530541	0.134841	0.302252	0.0898755	0.0744822	0.0139801	0.0205618	0.0113501	-0.2636	6.69879	5.65667	9.38064	9.02674	10.2437	10.5601	9.82693	14.0081	9.66345	10.0045	-5.43403	-1.59807	-1.63032	3.72666	-0.801696	-0.310703	0.419898	0.555876	-0.419945	6.91218	5.75536	9.23962	9.44358	10.5017	10.5158	9.95473	13.6542	8.67923	9.93795	-4.02408	-1.70879	-2.23364	1.97102	-0.294171	-1.28625	-0.0929145	-0.0357651	-0.913958	6.65998	4.99814	9.35503	8.99194	9.88143	10.2441	9.98436	14.4851	9.18831	9.66145	-5.2519	-1.62347	-1.94423	2.1325	-0.333218	-0.904425	0.253847	-0.341385	-0.00218056	6.82542	5.40237	8.93501	8.2829	9.09403	10.4873	10.1212	14.1405	9.54734	9.77825	-3.5953	-1.99035	-1.90764	3.75631	-0.0505524	-0.830812	0.321641	0.201288	-0.624741	7.21527	6.13915	8.85405	8.70783	9.9789	10.7775	9.90051	13.636	8.84785	9.71096	-4.65272	-1.68115	-1.7507	2.36082	-0.308307	-0.815032	0.0932739	-0.00159553	-0.953538	7.10991	5.53265	9.3744	9.04235	8.95098	9.65394	9.92463	14.4798	7.98386	10.1418	-3.85327	-1.52132	-1.92017	2.88804	-0.410208	-0.229922	0.321367	0.0347036	-0.85534	6.84238	5.46124	9.37272	8.86975	9.5343	9.60493	9.87812	14.1979	9.23537	10.0869	-3.47207	-1.70761	-2.05337	2.19485	-0.120219	-0.387412	0.157123	-0.250364	-0.641022	6.85365	5.16131	9.26535	8.84953	10.1291	10.4347	9.64737	14.2457	10.3183	10.176	-4.24596	-1.84296	-2.42896	2.61776	-0.232259	-0.494232	0.171012	0.0731919	-3.088430e+01	1.672128e+02	1.363285e+02
60480	-0.611044	6.61556	5.47934	8.97947	8.7035	9.50657	9.8163	10.0167	13.5646	9.2176	9.63368	-4.33755	-1.73177	-1.95468	2.94186	-0.159356	-1.20646	0.560474	0.277665	0.108409	0.109406	0.160785	0.105192	0.109672	0.134613	0.0503388	0.0946979	0.138641	0.593226	0.175531	0.438908	0.0465897	0.0906334	0.784937	0.129902	0.233465	0.151539	0.0480674	0.0165447	0.021617	0.0127918	-0.301979	6.98796	5.57799	8.85887	8.24824	9.96602	10.1047	10.2774	13.3735	8.37849	9.49829	-3.59798	-1.51424	-1.80461	3.39774	-0.696082	-1.64735	0.587506	0.354348	-0.807826	6.31113	5.26471	9.26518	9.10378	9.2381	9.91545	9.58847	13.6353	9.46289	10.2858	-4.21088	-1.55261	-1.72389	3.30434	-0.467239	-0.64902	0.326357	0.46046	-0.572102	6.73321	5.04916	9.12157	8.64811	9.30123	9.80836	9.8945	13.7941	9.17365	9.55591	-3.20822	-1.50732	-1.70456	2.11899	-0.599724	-1.19194	0.182896	0.254066	-0.00232129	6.77008	5.09679	8.8926	8.38937	9.29408	9.86133	9.98997	13.4362	8.46899	9.92254	-5.63287	-1.76994	-1.9537	3.72033	-0.133968	0.155832	0.588615	0.343258	-0.786603	7.43136	5.88915	8.82054	8.42104	9.57652	9.98111	10.1972	13.3796	8.98994	10.1149	-3.90364	-1.48149	-1.84646	2.29009	-0.400047	-0.956373	0.475429	0.160266	-0.595067	6.74907	5.33401	8.913	8.24013	9.12237	10.0733	10.3254	13.2118	8.40329	9.17533	-3.98376	-1.7133	-1.82007	2.46832	-0.236142	-1.18091	0.431194	0.0441591	-1.1566	6.85143	5.3435	8.98063	8.43462	9.37754	9.63527	9.82359	13.6256	8.68273	9.44902	-4.23564	-1.5102	-1.86438	2.83906	-0.300441	-1.13704	0.430638	0.216105	-0.499302	6.733	4.94254	9.36529	8.92519	9.56652	9.86874	10.1939	13.7198	9.67932	9.54006	-5.09459	-1.57096	-2.204	3.42099	-0.472649	-1.28384	0.552074	0.60155	-2.841357e+01	1.580387e+02	1.296252e+02
60640	-0.495441	6.39272	5.20182	9.08311	8.53843	10.4092	10.4518	10.1454	12.886	8.7179	8.56137	-5.92291	-1.62443	-1.86966	2.46391	-0.347047	-0.385883	0.516911	0.263994	0.234408	0.0742372	0.0883298	0.0804055	0.11855	0.100565	0.329637	0.110476	0.331654	0.0725699	0.27701	0.0406795	0.0447135	0.0449751	0.919216	0.109468	0.0680273	0.0790225	0.085668	0.018034	0.0192687	0.0103693	-0.212084	6.53892	5.39274	8.6325	8.61045	10.3849	10.2731	10.1957	13.3818	8.77027	9.04588	-5.76909	-1.38531	-1.9061	3.16457	-0.771652	-0.178593	0.2502	0.288237	-0.819882	6.23121	5.13894	9.38088	8.92217	10.1479	10.6806	9.94498	12.6531	8.84626	9.11166	-5.73858	-1.73081	-1.66373	3.11035	-0.386475	0.0523287	0.562286	0.29007	-0.727148	6.64272	4.91624	8.89088	8.57818	10.3319	10.6553	10.1419	13.0219	8.76097	8.51965	-5.81489	-1.53674	-1.98297	1.91582	-0.45187	-0.437131	0.265581	-0.0599093	-0.00591033	6.39015	5.09148	9.09343	8.90857	10.4424	11.2603	10.1307	13.397	9.18675	8.13638	-5.70195	-1.73171	-1.98492	3.70584	-0.0631565	-0.401263	0.104444	0.181225	-0.815967	7.04268	5.78759	8.64394	8.05858	9.95895	10.8797	9.5616	13.7519	9.01254	9.03329	-5.90451	-1.65872	-1.62295	2.662	-0.314018	-0.12322	0.553316	0.104705	-0.784919	6.19029	5.17806	8.97048	8.34674	10.2293	10.7558	10.1604	13.4176	8.35442	7.70941	-5.56194	-1.70395	-1.56533	2.38323	-0.351997	-0.138699	0.410523	-0.205443	-1.16099	6.45468	5.0513	8.87773	8.34675	10.4183	10.5041	10.5229	13.447	8.42481	8.69358	-5.98628	-1.50407	-1.92001	2.31439	-0.192161	-0.374712	0.437432	-0.0912031	-1.08301	6.56125	5.28214	8.9326	8.55175	9.74031	10.0388	10.0037	13.0942	9.2247	8.04151	-5.95766	-1.73786	-1.85059	3.62281	-0.347999	-0.406066	0.379409	0.48406	-1.039070e+01	1.673011e+02	1.569104e+02
60800	-1.01419	6.10594	5.15232	9.2664	8.83627	9.81072	10.2726	10.0011	14.467	9.70288	9.11411	-5.603	-1.81263	-1.58988	3.19865	-0.228006	-0.799271	0.206763	0.440483	0.179986	0.121657	0.0477021	0.163453	0.0523438	0.181734	0.179586	0.447189	0.314751	0.253058	0.334818	0.729352	0.0686783	0.128104	0.230448	0.143942	0.108447	0.108811	0.158136	0.0128513	0.0230221	0.0112715	-0.320141	6.05617	5.49826	8.97691	8.78717	9.34864	9.87076	9.02016	14.2099	9.42338	8.97018	-5.9473	-1.58697	-1.4627	3.77983	-0.765906	-0.524716	0.12201	0.512356	-0.882647	6.64252	5.42678	9.26792	9.0663	10.4762	10.7887	9.5789	14.7221	9.49509	10.124	-5.71209	-1.72074	-1.91006	2.99711	-0.388874	-0.571003	0.407203	0.412416	-1.13541	6.41747	5.25147	9.00629	8.78161	9.8769	10.9865	10.0105	13.5771	9.53131	9.6147	-5.8981	-1.48542	-1.45479	3.0513	-0.475148	-0.901646	0.179221	0.356062	-0.0463841	6.40387	5.24473	8.9744	8.76915	8.98999	10.1451	9.57041	13.9785	10.2908	9.14373	-5.34175	-1.8996	-1.90951	3.77062	-0.068855	-0.986497	0.0462452	0.434883	-0.809409	6.08032	5.33295	8.73796	8.5156	9.70224	10.5559	10.4712	14.1978	9.6017	9.17853	-4.67599	-1.60151	-1.38949	3.07202	-0.445187	-0.364357	0.211275	0.415305	-1.33807	6.30574	5.33186	8.76807	8.53667	9.32902	9.97219	9.93882	14.5501	10.2316	8.58623	-5.43866	-1.65081	-1.83403	2.56245	-0.252315	-0.965668	-0.0176103	0.108978	-1.05888	5.78869	5.42631	8.96027	8.861	9.72445	10.5219	10.1286	14.9338	10.0181	8.06862	-5.60423	-1.60886	-1.46422	3.43008	-0.243992	-0.731975	-0.209877	0.335205	-0.494212	6.13417	5.31072	9.36807	8.64552	10.2682	10.8348	9.60622	14.9915	9.41822	8.14131	-5.52105	-1.82302	-1.64323	2.74472	-0.298163	-0.649028	0.489997	0.342767	-3.222772e+01	1.514465e+02	1.192188e+02
60960	-0.773745	6.24236	5.13148	9.16368	8.64909	9.90325	10.7453	10.1948	13.9556	9.71101	7.4067	-5.20588	-1.61656	-1.69259	3.17869	-0.157271	-0.930205	0.491253	0.00444515	0.20159	0.17417	0.0480367	0.0496205	0.113249	0.226354	0.109372	0.21077	0.137395	0.129353	0.118541	0.067613	0.0939209	0.0967083	1.47277	0.342854	0.128842	0.125317	0.314783	0.0138074	0.0195399	0.0100417	-0.375798	6.03411	5.0996	9.04751	8.74603	10.2393	10.5562	9.72673	14.3918	9.67727	6.56419	-5.28558	-1.62411	-1.69422	3.68749	-0.724644	-0.485094	0.2992	0.395635	-0.736415	6.20353	5.18363	8.91804	8.58949	10.3285	10.824	9.96646	13.5414	10.1516	7.48174	-4.56166	-1.75983	-1.67833	2.97908	-0.416862	-1.03294	0.46992	0.515834	-0.649142	6.49837	5.24577	9.31597	8.78039	9.94708	10.443	10.4991	13.4217	9.85907	7.11454	-5.35429	-1.69822	-1.52147	2.14367	-0.481683	-0.710243	0.190574	0.447018	-0.00556852	6.78766	5.37223	9.09001	8.72047	9.53071	10.334	10.2203	13.7147	10.1981	7.51265	-5.42337	-1.77124	-2.01105	3.7221	-0.0434169	-0.749833	0.325125	0.281332	-0.980581	6.60772	5.46189	9.04921	8.56054	10.3233	10.8722	10.1338	14.3185	9.77622	7.87761	-5.33408	-1.53492	-1.55623	2.97859	-0.506828	-0.696193	0.587129	0.623041	-1.05381	6.24481	5.24977	8.96855	8.38256	10.1441	10.8472	10.3929	13.9676	9.65395	7.43006	-5.33461	-1.67546	-1.5755	2.81956	-0.349602	-1.108	0.335966	0.228993	-1.15393	 5.59	5.03782	9.24943	8.68908	10.3648	10.5623	10.0922	13.9608	10.3864	7.22621	-5.42789	-1.6249	-1.43136	2.66687	-0.211659	-1.12108	0.157253	0.0864073	-0.508606	5.48692	5.19082	9.02876	8.68946	10.129	10.4027	9.80356	14.4791	9.13459	7.1805	-5.36463	-1.77968	-1.66848	3.03414	-0.420056	-1.05743	0.377084	0.471922	-1.598534e+01	1.737536e+02	1.577682e+02
61120	-0.78905	6.01468	5.29961	9.07099	8.65541	9.99678	10.3523	10.2448	13.1303	9.29788	8.28004	-4.22613	-1.7601	-1.6119	2.97055	-0.13307	-0.221129	0.420883	0.443889	0.0835894	0.185885	0.0576108	0.0520917	0.0551586	0.31104	0.255325	0.241037	0.108522	0.0684648	0.0774809	0.118474	0.122455	0.0809447	0.216908	0.484857	0.0820275	0.0761687	0.301408	0.0145688	0.0238043	0.0121602	-0.228551	6.17538	5.14983	9.13144	8.6369	10.2373	10.6468	10.4954	13.7836	9.06059	7.85595	-4.31941	-1.67173	-1.71248	3.27281	-0.682189	-0.575466	0.411418	0.331898	-0.645855	6.53019	5.71343	8.95421	8.86394	9.66542	10.4511	9.97889	13.0244	8.75502	8.55445	-4.3558	-1.79545	-1.62483	3.16279	-0.410365	-0.715531	0.201107	0.560679	-0.783981	6.75821	5.41953	8.70408	8.33724	9.30635	10.1015	10.1807	13.0564	9.19242	8.88134	-4.09819	-1.48985	-1.60803	2.50341	-0.447023	-0.418527	0.123933	0.222893	-0.00131711	6.47108	5.22546	8.97492	8.6463	9.9286	10.7539	10.4086	13.0423	9.57398	8.2144	-3.86806	-1.92601	-1.95193	3.66943	-0.06614	-0.260408	0.126585	0.153918	-1.12107	6.4398	5.34857	8.97514	8.67734	10.088	10.7604	9.64586	13.3358	9.71433	8.13436	-4.19627	-1.37034	-1.5473	3.43047	-0.545765	0.128661	0.468135	0.509852	-0.788291	6.32589	5.35801	8.99797	8.19331	9.64062	10.7143	9.60016	12.7632	8.97034	7.91868	-5.08025	-1.78294	-1.46428	2.5992	-0.256179	-0.0763807	0.359609	-0.0119749	-0.960528	6.08053	5.20147	9.16054	8.60311	9.86352	10.1529	9.85704	13.2156	9.83351	7.90884	-4.43888	-1.63997	-1.53443	2.79855	-0.2541	-0.665747	0.184799	0.0878156	-0.60603	6.03887	5.31964	9.10554	8.27962	9.31458	10.0292	10.2853	12.9124	8.94958	8.06641	-3.90425	-2.05462	-1.64708	3.04823	-0.256541	0.0542632	0.489482	-0.0420976	-2.116935e+01	1.584925e+02	1.373232e+02
