iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
68640	-1.01711	5.70554	5.12278	8.74818	10.6576	13.9246	12.2687	11.2416	-5.7233	-1.78651	-1.88793	0.0653293	0.0767604	0.103393	0.118952	0.265636	1.63801	0.0693391	0.780506	0.0941899	0.110487	0.0786577	0.0897863	0.0282504	0.0144774	-0.642774	5.87853	5.47311	8.67266	10.6592	12.5653	12.3715	11.69	-5.63517	-2.12332	-2.11372	-0.800419	5.80662	5.23453	9.01408	10.5454	14.555	12.6525	10.4063	-5.91168	-2.00506	-2.10641	-1.08432	5.97383	5.25746	8.9106	10.7443	13.4669	12.6053	11.5681	-5.62361	-2.00951	-1.72814	-0.523176	5.63497	4.37435	8.87651	9.4757	11.7582	12.2451	9.98339	-5.49975	-1.69955	-2.29319	-1.37235	6.04425	5.39979	8.93065	10.6609	13.4303	12.7752	11.3983	-5.78439	-1.84201	-1.9503	-1.02949	5.43047	5.11382	8.3887	10.8429	14.0187	12.3797	11.5232	-5.65373	-2.15106	-1.55189	-1.33106	5.8269	5.24201	8.63384	10.2028	14.0216	11.9744	11.6223	-5.49814	-1.67567	-1.76237	-0.760709	5.7804	4.95508	8.61777	10.1401	14.3735	12.3029	11.8131	-5.69507	-1.98304	-2.26243	-3.062067e+01	6.290615e+01	3.228548e+01
68800	-1.05233	5.69068	5.03323	8.52745	10.3174	14.2836	10.4844	11.9643	-4.89879	-1.88223	-1.84651	0.212991	0.0683349	0.0769061	0.0598381	0.439006	2.3349	0.0953487	0.244212	0.159493	0.0565381	0.111496	0.0744122	0.0380643	0.0188026	-0.893054	5.98816	5.36383	8.70209	10.406	14.6003	10.8415	12.485	-5.33775	-2.12808	-2.27281	-0.899042	5.50612	5.09908	8.84883	10.6636	12.706	10.4795	11.3169	-5.16434	-2.10015	-1.95895	-1.42224	5.5173	4.95235	8.70842	11.2827	13.3542	10.5049	11.9109	-4.46593	-2.06808	-1.61614	-0.467265	5.50156	4.59902	8.68215	9.79484	11.2254	10.6586	12.5056	-5.47904	-1.80208	-1.84935	-1.05745	5.54514	5.09605	8.80537	10.9333	14.2291	10.697	12.0008	-4.90568	-1.83601	-1.87709	-1.06618	5.27081	5.00779	8.57306	11.0554	14.5338	10.785	12.2588	-5.3179	-1.96842	-1.57394	-0.989995	5.55096	4.97053	8.49642	10.7226	13.868	10.6122	11.6802	-4.60709	-1.81097	-1.63391	-0.699148	6.24288	5.13868	8.58274	10.4387	14.1076	10.5359	12.1988	-4.11096	-2.00391	-2.42653	-3.190490e+01	5.766676e+01	2.576186e+01
68960	-1.27751	5.7325	5.26895	8.52883	10.8095	13.4749	9.46841	10.1244	-5.21572	-1.78575	-1.87591	0.179536	0.0507024	0.100046	0.115842	0.545583	0.928296	0.0836733	0.108838	0.107876	0.0630108	0.148241	0.085132	0.0396263	0.0215927	-0.513683	5.71091	5.35569	8.59193	10.6428	12.5019	9.06658	9.51408	-5.16208	-2.22179	-1.91348	-0.77599	5.59951	5.1601	8.824	11.0132	14.3451	9.67827	10.528	-5.2164	-2.10863	-1.91098	-1.59019	5.7716	5.0548	8.71477	11.0472	13.5083	9.54151	10.0898	-5.29272	-2.03519	-1.6862	-0.561194	5.65668	4.47704	8.84078	9.48423	11.3432	8.89515	9.82276	-4.98064	-1.72233	-2.20274	-1.27437	5.83971	5.60758	8.55656	11.263	13.3782	9.40332	10.1397	-5.47372	-1.95662	-1.59834	-1.78353	6.074	5.19289	8.66984	10.4992	14.7935	9.73106	10.4501	-5.25036	-1.82013	-2.0042	-0.679532	5.68914	5.17974	8.60725	10.4226	14.1741	9.71192	10.3373	-4.80685	-1.61847	-1.73582	-0.531692	5.49894	5.05967	8.31426	10.9905	13.7156	9.43464	9.76416	-5.24328	-1.98167	-1.84021	-3.184720e+01	5.042225e+01	1.857505e+01
69120	-0.685573	5.47402	5.0113	8.47824	10.7546	13.3594	10.4145	10.0575	-5.44849	-1.86262	-1.80615	0.249698	0.129933	0.0766676	0.127684	0.621399	1.27262	0.131242	0.106447	0.298125	0.108108	0.15956	0.0941312	0.0535007	0.0196647	-0.50622	5.44773	5.10663	8.65597	10.3793	12.9594	10.5211	9.73002	-5.66601	-2.29789	-2.12841	-0.824831	5.82606	5.1777	8.9302	10.6089	13.1128	10.3272	9.81781	-5.09678	-1.99861	-2.06942	-1.38181	5.7489	5.04174	8.65905	11.2104	14.2294	10.8499	10.1985	-4.66063	-1.94579	-1.58878	-0.55823	5.75448	4.7554	8.84872	9.28007	11.1941	9.64501	9.39969	-5.4952	-1.79266	-2.04917	-1.15893	5.39046	5.17529	8.71986	10.7336	14.7791	10.8622	9.52869	-5.94663	-2.00085	-1.5845	-1.01487	5.65353	5.06862	8.65155	11.4353	14.5004	10.7545	10.3307	-5.65045	-1.7598	-1.81065	-1.84148	5.44718	4.72271	8.70043	9.83678	14.0179	10.5119	10.3909	-5.42534	-1.54593	-1.98188	-0.613122	5.33127	4.9411	8.56424	10.5675	12.9756	9.92873	9.81096	-5.87911	-2.10191	-1.95762	-4.226829e+01	5.611608e+01	1.384778e+01
69280	-0.996402	5.82961	5.43531	8.70591	10.1556	13.0245	10.9869	10.7751	-5.90698	-1.87668	-1.94934	0.102873	0.0971535	0.170053	0.082343	0.332539	0.225495	0.209031	0.397024	0.15917	0.083501	0.062618	0.0573877	0.0427004	0.0167163	-0.950833	5.68587	5.05607	8.68873	10.2193	13.5761	11.3084	9.45648	-5.99807	-2.22332	-2.25049	-1.03963	5.44741	5.0343	8.90154	10.6564	13.4281	10.741	10.9922	-5.54275	-2.11571	-1.90461	-1.30687	6.03874	5.29593	8.63183	10.9779	12.9115	10.7517	10.1175	-5.46052	-2.00939	-1.70956	-0.507356	5.90957	4.59851	8.78345	9.35666	11.6637	11.2782	11.3321	-5.98601	-1.63082	-2.40477	-1.14353	6.10629	5.57775	8.91592	10.7141	13.2077	11.1747	11.9191	-5.26703	-1.86629	-1.95344	-1.1241	5.91488	5.22503	8.52804	11.0236	13.5973	10.8934	11.289	-5.50255	-1.86471	-1.76674	-1.29689	5.63863	5.04304	8.65771	10.0728	12.4421	11.4753	10.4685	-5.76486	-1.83974	-1.79463	-0.585459	5.65232	5.07135	8.52991	10.5432	13.0821	10.4953	10.4019	-5.85259	-2.02199	-1.95944	-2.715134e+01	5.382383e+01	2.667249e+01
69440	-0.889047	4.61654	4.9066	8.51516	10.8018	13.2299	10.1918	10.3948	-5.15723	-1.79379	-1.91746	0.127355	0.771451	0.0717115	0.100029	0.296756	0.162842	0.0460436	0.0817782	0.0853084	0.0620336	0.10644	0.069045	0.033435	0.0168679	-0.58191	5.32746	4.92636	8.74452	10.3623	12.8165	10.22	10.2668	-5.36387	-2.32843	-2.14615	-1.14393	5.11356	4.75421	8.83092	10.5799	13.6369	9.96074	10.4952	-5.59055	-2.11687	-1.92387	-1.2907	5.25271	4.87153	8.73696	11.0484	12.977	10.0661	10.3695	-4.80216	-1.93579	-1.41309	-0.457471	5.65878	4.44281	9.00375	9.40426	12.0769	9.88621	10.5967	-4.5662	-1.57265	-2.3476	-1.33852	5.84183	5.37404	8.75867	10.9827	14.042	10.2227	11.1172	-5.17251	-1.87617	-1.73909	-1.12638	5.60741	4.94941	8.74572	10.7381	13.3964	10.5264	10.1338	-5.17501	-1.80265	-1.92651	-0.998344	5.71469	5.11083	8.77152	10.2766	13.6377	10.0153	10.201	-4.96362	-1.68171	-1.90782	-0.494551	4.58942	4.96812	8.44783	10.4677	13.4476	10.3647	10.3295	-5.03386	-2.15644	-1.70108	-3.032062e+01	6.575090e+01	3.543028e+01
69600	-0.79868	5.68954	4.97787	8.7617	10.6285	12.9364	8.7566	10.638	-5.97945	-1.94546	-1.78264	0.134879	0.0791305	0.24186	0.0758887	0.487267	1.48765	0.123098	0.258943	1.07287	0.0547732	0.116793	0.083138	0.0520768	0.0218445	-0.644667	5.51844	5.04082	8.55234	10.6237	12.8891	8.44227	10.0683	-5.62692	-2.36548	-2.0728	-0.87221	5.6151	4.96947	8.9347	11.1468	14.0456	8.90928	11.0404	-4.39522	-1.90959	-2.08482	-1.34864	5.55678	5.17927	8.26177	11.3708	12.5815	8.94999	10.7862	-5.93258	-2.17127	-1.11951	-0.469266	5.70614	4.5434	8.80395	9.83577	11.7267	9.38972	10.4236	-5.01764	-1.78577	-2.12774	-1.34475	5.72328	5.34644	8.69557	10.8786	14.8425	9.0316	11.8194	-5.32762	-1.8491	-1.77452	-1.30283	5.74791	5.20788	8.53822	11.7589	13.416	8.80923	10.7931	-5.51979	-1.90293	-1.62593	-1.6994	5.4107	4.81456	8.73088	10.4671	13.443	8.5958	11.2949	-5.53589	-1.70541	-1.81792	-0.751585	5.35091	5.06039	8.80067	10.2957	12.724	9.14841	10.4177	-5.72906	-2.10257	-2.09221	-4.841000e+01	4.521081e+01	-3.199185e+00
69760	-0.712306	5.75706	5.47189	8.8563	10.4291	12.4942	11.1427	9.6713	-5.94677	-1.90926	-1.82262	0.154675	0.127799	0.123335	0.113674	0.219141	2.10147	0.24728	1.47001	0.0589083	0.0782076	0.177353	0.0950422	0.0522127	0.0154427	-0.567772	5.72833	5.26739	8.51467	10.8807	13.2104	11.219	9.4409	-5.79658	-2.45841	-2.05574	-0.850735	5.73954	5.40706	8.88003	10.5956	12.6561	11.9601	10.5558	-5.42441	-2.12436	-1.86368	-1.47143	5.98288	5.74446	8.79513	10.685	12.1678	11.4095	9.35347	-5.71807	-2.09	-1.33597	-0.580302	5.83954	4.74904	9.18413	9.11939	11.2701	10.9891	10.111	-5.84878	-1.53264	-2.41128	-1.50095	5.89529	5.47078	8.7349	10.5928	12.8483	11.3064	10.9883	-5.5608	-2.01173	-1.68484	-1.33221	5.16931	4.88782	8.5409	10.95	14.3414	11.8363	9.26527	-5.7827	-1.91416	-1.6753	-1.37554	5.84501	5.22527	8.60706	10.5243	12.6068	11.6834	7.71833	-5.93784	-1.64757	-1.80007	-0.524218	6.15224	5.16402	8.68454	10.3208	12.9104	11.1069	9.46795	-5.47165	-2.04713	-2.29294	-5.591438e+01	5.788244e+01	1.968059e+00
69920	-1.1295	6.0074	4.99959	8.71494	10.57	12.637	12.8341	9.94027	-5.86073	-2.29724	-2.06427	0.254198	0.0776721	0.148451	0.0402348	0.332885	0.127947	0.709548	0.202587	0.189861	0.263389	0.0878102	0.0696268	0.0395435	0.0124614	-0.574011	5.67415	5.28473	8.77597	10.4616	12.43	11.9963	10.1565	-5.97141	-2.22157	-2.15261	-1.17754	5.92877	5.428	8.74384	10.6715	12.1157	12.89	9.65525	-5.67048	-2.03574	-1.9273	-1.30586	6.05625	5.30288	8.647	11.0136	12.6208	12.3302	9.69643	-5.27799	-2.12089	-1.57745	-0.471729	5.99745	4.63323	8.92571	9.58183	11.9075	12.6671	9.73165	-5.39499	-1.74525	-2.30845	-1.4207	6.12687	5.65745	8.50616	10.9477	12.8967	12.0192	9.8446	-5.24507	-2.10044	-1.64858	-1.22239	5.62791	5.16834	8.62658	10.7664	12.9965	12.02	10.0483	-5.3505	-1.93244	-1.73217	-0.959688	6.08093	5.3074	8.74033	10.0406	13.122	12.6258	9.4507	-5.94071	-1.71802	-1.90099	-0.508155	5.99361	5.10868	8.55845	10.635	13.1491	12.5843	9.67933	-4.56772	-2.09095	-2.22862	-3.092536e+01	6.383269e+01	3.290733e+01
70080	-1.17422	6.00152	5.24403	8.65355	10.4232	13.5649	11.6678	9.31706	-5.78034	-1.65141	-2.08237	0.191253	0.112291	0.174025	0.0746559	0.116871	0.615216	0.193709	0.163852	0.108797	0.24358	0.264341	0.0841653	0.0268999	0.0200985	-0.746441	6.17333	5.51252	8.56732	10.4438	13.4424	12.3993	9.06726	-5.36756	-2.12958	-2.25684	-1.18279	5.95759	5.36392	8.89704	10.6556	14.9837	11.1306	9.62024	-5.6888	-1.9489	-2.09305	-1.4336	5.93745	5.37658	8.933	10.5969	13.5119	11.7132	9.54177	-5.72857	-1.83501	-1.54972	-0.592546	5.98092	4.63974	8.76461	9.53056	11.5704	11.6995	9.66643	-5.82302	-1.61164	-2.19356	-1.26736	6.32415	5.7449	8.58019	10.7966	14.5374	11.8321	9.8408	-5.70536	-1.91035	-1.80866	-1.12752	5.83313	5.38848	8.87093	10.4852	13.9333	12.3366	8.58634	-5.99141	-1.89487	-1.80023	-0.972421	5.90996	5.16356	8.56201	10.3189	14.316	10.8806	8.99335	-5.33559	-1.53611	-1.73253	-0.851772	6.00646	5.1958	8.67309	10.4923	12.7588	11.0533	9.40725	-5.50274	-1.89453	-2.18982	-3.259178e+01	3.653727e+01	3.945482e+00
70240	-1.32199	5.81726	5.05219	8.84682	9.69847	12.3595	10.0492	11.8521	-5.7035	-1.72011	-2.01431	0.200611	0.263121	0.0926304	0.143921	0.352908	0.595735	0.117392	0.271858	0.310414	0.199034	0.146061	0.0837215	0.0355438	0.0131227	-0.897168	5.64527	5.23048	8.6253	10.1862	11.4321	9.92284	11.329	-4.74415	-2.2997	-2.07316	-1.233	5.90286	5.27338	8.90557	10.4647	13.0717	10.1344	11.6721	-5.12153	-2.03753	-2.03636	-1.50571	6.3208	5.67553	8.56338	11.0799	12.3152	10.606	12.4191	-4.8512	-1.98053	-1.49878	-0.468105	5.59353	4.40502	9.01573	9.44398	11.7488	10.5998	12.3559	-5.62946	-1.64654	-2.37692	-1.71281	5.96452	5.44972	8.86898	10.4748	13.3812	10.0731	12.487	-5.80656	-1.97325	-1.88429	-1.73471	6.0102	5.43218	8.73954	10.1704	13.1219	10.304	12.1198	-5.41127	-1.77528	-1.87649	-1.46391	5.36869	4.76764	8.54746	10.5878	12.5986	10.1709	12.0045	-5.81233	-1.66842	-1.77859	-0.753515	5.23289	5.08129	8.48598	10.6367	12.522	9.50304	12.1107	-5.86839	-2.11715	-1.77247	-5.094047e+01	6.759454e+01	1.665407e+01
70400	-0.78158	5.99916	5.25966	8.58743	10.5273	12.8278	11.059	10.4007	-5.01741	-1.84206	-1.8701	0.41953	0.434265	0.102254	0.065636	0.0760798	0.307599	1.10053	0.410105	0.104148	0.0425726	0.0903021	0.0746221	0.0308585	0.0160217	-0.789031	5.72253	5.36127	8.58659	10.3507	11.9654	10.1446	9.76404	-4.88327	-2.38757	-2.04897	-1.10814	6.36274	5.62883	8.75552	10.733	12.5346	10.9537	11.0268	-5.25015	-2.1286	-1.96547	-1.18804	6.36779	5.77284	8.70659	10.7957	13.5216	12.2549	8.8128	-4.89873	-1.89778	-1.59306	-0.461316	5.96562	4.72054	8.76068	9.62145	11.5983	11.8719	11.3459	-5.10132	-1.77709	-2.21362	-1.71508	6.50379	6.00071	8.74919	10.8674	12.614	11.069	10.3179	-5.47566	-1.90198	-1.73146	-1.2602	6.0995	5.40052	8.65506	10.8451	13.8347	9.17901	11.3871	-5.5409	-1.91516	-1.7769	-1.46892	6.10249	5.26051	8.61377	10.1993	12.9081	10.9008	11.2856	-5.12749	-1.64632	-1.88673	-0.781345	6.18842	5.15957	8.50837	10.4495	13.2827	11.4101	9.99336	-5.03929	-2.04882	-2.23471	-5.530819e+01	6.632490e+01	1.101671e+01
70560	-1.30285	6.25257	5.42061	8.75478	10.4301	12.4845	10.953	10.2184	-4.85336	-2.12171	-1.8204	0.204332	0.06562	0.0691656	0.0631482	0.229408	0.197151	0.409139	0.0881034	0.419067	0.115978	0.154347	0.078373	0.0280559	0.016539	-0.741037	5.95018	5.52311	8.66601	10.5579	12.4227	10.8633	10.0699	-4.97585	-2.21982	-2.08331	-1.08825	6.27611	5.70475	8.93684	10.9553	12.5504	10.7282	10.2595	-4.72812	-2.15531	-1.97052	-1.28268	6.30491	5.57551	8.76928	10.9401	12.7995	11.7118	10.7263	-5.24817	-2.0484	-1.78994	-0.475067	6.68658	5.58139	8.70766	9.6745	11.1409	11.1849	10.6354	-4.35464	-1.85593	-2.01686	-1.3444	6.38752	5.8907	8.69565	10.9569	12.7254	10.4473	10.2232	-5.47878	-1.82785	-1.63492	-1.17667	6.33286	5.59108	8.75702	10.6144	12.236	11.4204	10.2968	-4.65716	-1.83089	-1.98623	-1.3659	5.61562	4.93226	8.36147	10.8332	12.5605	10.6022	10.455	-3.85256	-1.78424	-1.7591	-0.604808	6.0083	5.20953	8.60029	10.4198	12.5955	10.0381	10.2575	-3.94856	-2.02819	-2.21606	-3.222162e+01	5.565430e+01	2.343269e+01
70720	-0.808174	6.45741	5.54061	8.85931	10.3434	13.3928	12.4665	10.2815	-5.15981	-1.88921	-2.09603	0.472248	0.0721367	0.177295	0.12812	0.218744	0.388437	0.181384	0.115057	0.0691182	0.0797005	0.0794198	0.0625729	0.0240427	0.0128385	-0.600907	6.08646	5.63666	8.58927	10.5465	14.1609	12.2572	9.98148	-5.21223	-2.36407	-2.06351	-1.10486	6.01449	5.44878	8.86908	10.7649	12.9159	12.8419	10.285	-4.88708	-2.0857	-2.0086	-1.46321	6.4134	5.66996	8.60687	10.9108	13.5661	11.9231	9.93836	-5.38368	-2.00742	-1.53888	-0.457333	6.40478	5.22125	9.01518	9.33452	11.3334	12.8535	9.93632	-5.57486	-1.70598	-2.26509	-0.943404	6.27025	5.77967	8.67273	11.3273	14.1109	11.8288	10.0949	-4.96585	-1.99664	-1.69477	-1.17087	6.24741	5.57513	8.64667	10.7233	13.4849	12.5322	10.6203	-5.17279	-1.94347	-1.81729	-1.12513	6.12484	5.39621	8.72074	10.1344	13.589	12.8378	10.1252	-5.41995	-1.68121	-1.85262	-0.518166	6.19904	5.1671	8.54539	10.5355	13.9019	12.7322	9.73422	-5.32047	-1.90555	-2.30125	-2.929933e+01	7.421743e+01	4.491810e+01
70880	-0.620775	6.51543	5.54043	8.76569	10.3983	12.9125	12.4191	8.9564	-5.71509	-1.81303	-1.91618	0.325001	0.176725	0.0528643	0.134819	0.151931	0.71737	0.263952	0.106323	0.239031	0.261945	0.0461902	0.0627156	0.0365465	0.0171655	-0.458463	5.53306	5.13741	8.56919	10.5728	13.2669	12.1681	9.03385	-5.70254	-2.302	-2.06777	-0.994795	6.22387	5.79101	8.8017	10.8556	13.0406	12.6563	8.40345	-5.66912	-2.0682	-1.85778	-1.49325	6.86186	5.78821	8.63713	10.7659	12.9162	12.9079	9.02026	-5.16783	-2.09389	-1.85052	-0.473057	6.49079	5.35083	8.76955	9.75442	11.4033	12.5387	8.96549	-5.58353	-1.73121	-2.14389	-1.19784	6.73816	6.05843	8.7769	10.7979	13.6548	11.7106	8.84103	-4.76101	-1.8433	-1.83185	-1.42865	6.13975	5.48156	8.65811	10.668	14.2294	12.3353	9.24833	-5.86892	-1.71274	-1.81983	-1.39186	6.34934	5.41121	8.76741	10.2649	13.3501	11.902	8.576	-5.04571	-1.57257	-2.05831	-0.990556	6.9027	5.6169	8.57879	10.2909	12.5108	12.5211	8.69977	-5.3563	-1.99781	-2.31109	-3.481470e+01	6.332380e+01	2.850910e+01
71040	-1.21228	6.05008	5.5457	8.59267	10.3268	12.6247	11.9397	8.82457	-5.47932	-2.02804	-2.00653	0.0860381	0.25218	0.219682	0.0626621	0.179629	0.414223	0.0382593	0.0880062	0.0792387	0.131922	0.113059	0.071013	0.0349999	0.0139684	-0.726519	6.09469	5.76122	8.69638	10.3561	12.7807	12.2215	9.11797	-5.53179	-2.40797	-2.10419	-1.83394	6.67008	6.14317	8.90081	10.3633	12.7672	11.6139	8.74232	-5.56114	-1.98321	-1.93789	-1.57858	6.44538	5.92742	8.47132	10.9779	11.9502	11.7863	8.94704	-5.5424	-2.04991	-1.39197	-0.519239	6.1449	4.89534	8.98192	9.43849	11.5122	11.7247	8.76701	-5.52694	-1.67848	-2.42558	-1.32057	6.00917	5.57662	8.62642	10.9183	12.9498	12.2552	8.85665	-5.5457	-1.94655	-1.6015	-1.29476	6.28617	5.51984	8.55077	10.6614	12.9559	12.0648	9.12402	-5.66901	-1.99503	-1.90403	-1.21035	6.33624	5.76607	8.52538	10.1679	12.7781	11.9899	8.82764	-5.54985	-1.75119	-1.69189	-0.583653	6.4671	5.37463	8.81029	10.3152	12.5303	11.9447	8.9933	-5.3016	-2.0406	-2.39432	-2.275274e+01	5.394631e+01	3.119357e+01
71200	-1.03908	6.34963	5.41905	8.74477	10.2277	12.6446	10.5649	10.5308	-5.39497	-1.95669	-2.10072	0.28154	0.0744203	0.0556995	0.0552011	0.167912	0.558704	0.199227	0.18022	0.366614	0.0596077	0.109926	0.0632578	0.0409526	0.0208757	-0.646523	6.26129	5.80533	8.58762	10.6142	12.35	10.7174	11.2382	-5.71544	-2.29417	-2.09385	-0.88128	6.25394	5.656	8.7756	10.7502	13.6188	10.5278	10.7443	-5.52236	-2.05125	-1.90842	-1.49054	6.68632	5.59935	8.98512	10.5563	14.0425	10.9507	10.2943	-5.99737	-1.76323	-2.0768	-0.463102	6.62526	5.34529	8.83548	9.42026	11.6968	10.732	11.2252	-4.80587	-1.55778	-2.29025	-1.18585	6.53718	5.93448	8.76401	11.037	13.3061	10.0234	11.2305	-5.96612	-1.93341	-1.86518	-1.38843	6.05245	5.50193	8.65664	10.9231	12.2019	9.80494	11.316	-5.41687	-1.79766	-1.75492	-0.852951	6.32379	5.53806	8.66075	10.8726	12.7966	9.974	10.3662	-4.09496	-1.78601	-1.87305	-0.55225	6.30193	5.19612	8.67644	10.3671	13.0235	10.7219	10.3303	-5.16558	-1.89097	-2.40414	-3.654860e+01	6.508764e+01	2.853904e+01
71360	-1.07561	6.24341	5.16927	8.62622	10.8542	12.2404	9.54256	11.464	-4.69982	-1.9332	-1.94625	0.209317	0.186358	0.086048	0.0649826	0.2306	0.248545	1.2553	0.0759792	0.135696	0.0589507	0.0700369	0.0742304	0.0543264	0.0139932	-0.734118	6.06038	5.65085	8.4276	10.6578	11.9626	11.0522	11.1758	-4.94529	-2.42191	-2.03796	-1.25938	6.14759	5.49804	8.90258	10.5899	12.4711	10.1532	11.8036	-5.05778	-1.9999	-2.07049	-1.35271	5.97585	5.58047	8.54771	11.6442	12.0616	8.26792	11.3424	-5.47816	-2.15078	-1.29116	-0.482964	6.5749	5.14308	8.93663	9.69794	11.6097	7.6589	11.4558	-4.35055	-1.57297	-2.39066	-1.39309	6.2045	5.82898	8.49119	11.4083	12.8927	9.46884	11.6954	-4.91563	-2.11538	-1.48743	-0.943949	6.36286	5.67029	8.61407	11.2333	12.5056	12.6949	11.1053	-4.51445	-1.80345	-1.8719	-1.32667	5.9339	5.34453	8.39504	10.8182	12.5381	9.69725	11.2647	-4.68094	-1.84022	-1.65898	-0.86764	6.30009	5.26483	8.5001	10.5516	12.4905	10.0353	11.3706	-4.90032	-1.9308	-2.20867	-4.356476e+01	6.469576e+01	2.113099e+01
71520	-0.599199	5.89742	5.13953	8.87632	10.4252	12.4572	11.706	11.9398	-5.36959	-1.83646	-1.95709	0.141571	0.098457	0.086331	0.102988	0.0894749	0.7721	0.186775	0.194572	0.0452712	0.117244	0.158042	0.0691081	0.0333621	0.0166995	-0.484118	6.08313	5.70627	8.69768	10.5211	12.5278	11.4011	11.0573	-5.53342	-2.29763	-2.11902	-1.04571	5.59634	5.14627	8.88015	10.409	12.8024	11.1534	12.5883	-5.82238	-2.04775	-1.94164	-1.00088	6.14846	5.45838	8.86929	10.9416	14.1006	11.4585	11.4644	-5.3254	-1.89639	-1.56789	-0.471259	6.21079	5.05642	9.06338	9.48205	11.3252	12.2364	12.6014	-5.10897	-1.49896	-2.39633	-1.00321	5.92047	5.50705	8.84618	10.8031	13.4274	11.1682	11.2956	-5.21026	-1.86535	-1.76264	-1.16364	6.13356	5.38703	8.72907	10.3902	13.3108	11.1853	11.1373	-5.54597	-1.67994	-1.95979	-1.12357	6.18269	5.23071	8.83649	10.0225	12.6803	12.2322	12.3527	-5.23411	-1.60132	-2.1335	-0.770002	6.32035	5.09176	8.77928	10.2532	12.9497	12.3026	11.6982	-5.20098	-1.90715	-2.50306	-3.475984e+01	6.193420e+01	2.717436e+01
