iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
89440	-0.276078	5.05265	4.84171	8.65127	9.43273	10.215	10.3595	9.64036	13.3266	9.53305	10.7252	-4.24962	-1.64841	-1.67766	3.11731	-0.228934	0.107978	-0.641026	-0.128251	0.179844	0.152399	0.0987582	0.0415731	0.132818	0.54104	0.144692	0.263608	0.11124	0.0457297	0.263436	0.215904	0.212326	0.0291627	0.267161	0.130886	0.104793	0.104815	0.091819	0.0143032	0.0197746	0.0110911	-0.10212	5.24728	4.91029	8.89968	9.59099	9.80743	10.1032	9.11739	14.0889	9.39779	10.4249	-3.85422	-1.52974	-2.03671	3.37403	-0.701101	0.0932517	-0.642197	-0.200063	-0.451636	4.94051	4.89377	8.38056	9.42355	10.4579	10.7567	10.1487	13.5979	9.62167	11.479	-3.86528	-1.67204	-1.94346	2.49695	-0.405752	0.168026	-0.897438	-0.129095	-0.771443	5.11402	4.56341	8.56246	9.52137	9.70398	9.89326	9.20201	13.3194	9.55838	10.2886	-4.17746	-1.38652	-1.93852	2.43852	-0.578693	-0.0572517	-0.883586	0.30629	-0.0107127	4.90334	4.56029	8.63562	9.0534	9.53272	10.474	9.539	13.0504	9.37317	10.9371	-3.45978	-2.06778	-1.92474	3.58473	-0.0276724	-0.403228	-0.809359	0.109443	-0.593703	4.68335	4.85669	8.53727	8.8921	9.69879	10.5998	9.86444	13.7761	9.33821	9.78386	-4.7593	-2.01804	-1.47596	2.33851	-0.238947	0.0869618	-0.60276	-0.0478339	-0.529398	5.27461	4.63441	8.93507	8.81983	10.4083	10.8942	9.64941	13.168	9.21071	11.2468	-3.56952	-1.57285	-1.59506	2.57835	-0.476666	0.106508	-0.0728114	-0.178728	-0.764872	4.72897	4.71947	8.8991	9.44235	9.83587	10.2306	9.46173	13.567	9.3921	10.1065	-4.21896	-1.47505	-1.66596	3.1717	-0.296368	-0.130283	-0.741813	0.179834	-0.268435	4.28924	4.53358	8.52693	8.92274	9.8402	10.4619	9.77523	13.0396	10.0883	10.3302	-3.92378	-1.95546	-1.94099	2.91466	-0.245513	0.161137	-0.729853	-0.381137	-3.338263e+01	1.552525e+02	1.218698e+02
89600	-0.804351	4.82938	4.82749	9.22239	9.27963	10.0764	10.6836	9.632	12.5373	10.0869	10.5081	-4.16605	-1.82274	-1.68302	3.42111	-0.235189	-0.0141853	-0.62682	0.454756	0.101551	0.108143	0.0952783	0.152883	0.0862907	0.164748	0.0844682	0.179184	0.0769865	0.106881	0.414621	0.150301	0.0667296	0.079938	0.22291	0.13305	0.426275	0.0898191	0.286872	0.0246078	0.0266184	0.0104437	-0.981896	4.73816	4.61327	9.22309	9.54288	10.1617	10.5138	9.60548	12.4412	10.4263	10.8415	-4.431	-1.78366	-1.80937	3.73218	-0.493122	-0.779838	-0.617764	0.19458	-0.623975	5.26411	5.06788	8.9114	9.42888	9.98931	10.6009	9.70456	12.4499	10.1415	10.0048	-4.24069	-1.86607	-1.73415	2.8946	-0.354316	-0.0570636	-0.422944	0.269875	-0.570225	4.8696	4.31466	9.2845	9.68466	9.89198	10.4385	9.23239	12.6545	9.76652	9.88813	-4.20652	-1.3232	-1.28985	2.93352	-0.810491	0.169464	-0.390408	0.609524	-0.0196785	4.8685	4.7203	8.87577	9.28603	10.127	11.2181	9.85349	11.8384	10.3348	10.4051	-3.80824	-2.00015	-1.77784	3.7734	-0.0305351	-0.571403	-0.743222	0.124319	-0.97434	5.19604	5.12826	8.8414	9.18686	10.0354	10.8909	9.19769	13.0978	10.0419	11.3531	-4.32974	-1.82136	-1.56141	2.84884	-0.331811	-0.904998	-0.575386	0.184022	-1.55639	4.54912	4.4887	8.80732	9.00858	10.3226	10.7613	9.519	12.6383	10.4065	10.3073	-3.22317	-1.56082	-1.52059	3.14942	-0.515382	-0.0193808	-0.429244	0.323388	-0.924432	5.13438	5.06528	8.8032	9.11682	9.7182	10.275	9.34166	12.2043	10.6171	9.5621	-3.72122	-1.59582	-1.61719	3.10779	-0.284282	-0.998135	-0.757082	0.321635	-0.737867	4.80585	4.79199	8.76427	9.23687	9.8885	10.6271	9.94482	12.4056	10.0896	11.4149	-4.2874	-2.0093	 -1.9	3.48141	-0.293196	-0.296788	-0.845511	0.293029	-2.123925e+01	1.441293e+02	1.228900e+02
89760	-1.00727	4.92304	4.81482	9.0969	9.42099	9.79232	10.7936	9.90342	12.6383	10.5103	7.89812	-3.58005	-1.59348	-1.49731	3.3914	-0.342125	-0.637424	-0.512779	0.566295	0.197199	0.183412	0.0734816	0.0667013	0.084002	0.175889	0.0570493	0.226293	0.190242	1.63558	0.0686612	0.124369	0.0610165	0.0573752	0.147367	0.205593	0.136523	0.11446	0.0645141	0.0155439	0.0253634	0.0120699	-0.544134	5.20932	4.76446	9.00375	9.01163	10.3422	10.706	9.84213	12.6923	11.4734	8.14673	-3.4469	-1.68376	-1.62045	3.5639	-0.672191	-0.733703	-0.167558	0.372142	-1.17289	4.82995	4.73967	8.87022	9.67194	10.1927	10.5746	9.65266	12.6282	8.72785	8.55234	-4.25721	-1.52482	-1.69355	3.66606	-0.533341	0.0850289	-0.572904	0.56294	-1.2318	5.242	4.89332	9.27088	9.40717	10.0386	10.8039	9.87832	12.8361	11.6129	7.71658	-4.12152	-1.6472	-1.18213	3.24762	-0.610769	-0.929976	-0.422476	0.579613	-0.018362	5.23204	4.99712	9.20582	9.8353	9.72131	10.5728	9.73888	12.2468	10.5602	7.55701	-4.00067	-1.86607	-1.92503	3.77373	-0.143023	-0.356478	-0.766458	0.429305	-0.660236	4.94251	4.91057	9.17414	9.6515	10.0964	11.0808	10.0869	13.5527	11.1148	8.47043	-3.25267	-1.70072	-1.58676	2.86999	-0.424839	-0.872975	-0.630995	0.428243	-0.612343	4.74491	4.95629	8.97581	9.22239	9.3559	10.5081	9.95841	12.9985	10.7273	7.73677	-3.40238	-1.68446	-1.33605	3.21218	-0.481059	-0.193229	-0.543375	0.487805	-1.11809	5.63721	5.16906	9.26557	9.16381	10.3629	10.6813	10.0903	12.9825	11.5218	7.8044	-3.70945	-1.52236	-1.58975	3.15727	-0.338554	-1.36962	-0.229764	0.48051	-0.219513	4.50853	4.67128	9.1723	9.24956	10.3222	10.2387	10.4366	12.769	11.9179	7.89711	-3.5281	-1.84917	-1.63484	2.9401	-0.53651	-0.919755	-0.208959	0.600443	-2.586539e+01	1.465476e+02	1.206822e+02
89920	-0.668581	4.89939	4.92269	9.29138	9.73489	9.97913	10.4096	9.99509	12.5363	9.74833	8.00786	-4.21267	-1.7071	-1.57177	3.12159	-0.126969	-1.30087	-0.195165	0.467812	0.0497187	0.0484924	0.0954024	0.118403	0.224457	0.111882	0.117751	0.191414	0.0663944	0.140315	0.129009	0.200329	0.324367	0.133313	0.804891	0.175061	0.263662	0.534051	0.195359	0.0174151	0.022888	0.0125836	-0.432266	4.9915	4.67009	9.20923	9.46667	9.96318	10.541	9.76294	12.1334	9.54843	7.14265	-4.45412	-1.67856	-1.75373	3.48592	-0.62502	-1.78542	-0.366705	0.429067	-0.414602	4.72429	4.67128	8.95285	9.59729	9.73407	10.3265	10.2195	12.4081	8.86027	8.08196	-4.23102	-1.73766	-1.69665	2.79259	-0.418873	-1.68712	-0.531516	0.537415	-0.897458	4.9875	4.70737	9.31034	9.76481	9.90592	10.8067	10.4387	12.7668	9.70775	7.98114	-4.28449	-1.26589	-1.19191	3.15323	-0.67682	0.0670609	-0.471717	0.348207	-0.00222221	5.00196	4.9736	9.23663	9.8887	9.74249	10.6785	10.2906	12.7441	9.79408	7.85832	-3.89869	-1.97295	-1.787	3.69754	-0.0474558	-0.746292	-0.909575	0.382848	-0.624633	4.6208	5.08174	9.17158	10.1449	9.7225	10.1859	9.81111	12.1952	10.0213	8.08227	-4.56437	-1.6344	-1.57568	2.50482	-0.409871	-1.1206	-0.997995	0.461109	-0.799489	4.72558	4.82803	9.27845	9.35937	10.1467	10.9814	9.46317	12.2528	10.1829	7.97947	-4.4396	-1.68148	-1.26595	3.01529	-0.46855	-1.34325	-0.381229	0.480296	-0.669399	4.85638	4.87538	9.32016	9.33852	10.1691	10.756	10.0596	12.11	10.1617	8.47529	-4.44893	-1.82494	-1.47576	2.48525	-0.148493	-1.21596	-0.563258	0.0274927	-0.745258	4.83375	5.21879	9.37648	9.32405	9.63904	10.3911	10.3676	12.5357	9.80633	7.59185	-4.30718	-2.04893	-1.62867	3.19587	-0.265129	-1.329	-0.356403	0.479504	-2.519505e+01	1.607256e+02	1.355306e+02
90080	-0.546737	4.71989	5.07028	8.9767	9.49411	9.9275	10.4463	10.0716	12.8376	9.30218	7.69704	-5.14233	-1.69016	-1.5762	2.62059	-0.137528	-0.5801	-0.721344	0.306236	0.122577	0.117015	0.115389	0.0939905	0.128584	0.198958	0.0739733	0.0732167	0.125182	0.0908259	0.475991	0.117354	0.106188	0.0751463	0.591285	0.318879	0.38453	0.179227	0.0911774	0.0151537	0.0202745	0.0107524	-0.252371	4.97381	5.066	8.71169	9.60206	10.3175	10.4349	9.87416	12.5805	9.52582	7.8674	-5.38247	-1.5541	-1.86585	3.41617	-0.667272	-1.34306	-0.820007	0.341446	-0.646067	4.86074	4.92219	8.55421	9.01508	10.236	10.4278	10.1204	12.5908	8.97521	6.75922	-4.38175	-1.71383	-1.50813	2.98125	-0.551926	-0.37895	-0.304727	0.556775	-0.500243	4.45175	4.3374	9.17208	9.54272	9.95893	10.7296	10.3317	12.821	8.68437	8.78316	-5.04821	-1.57601	-1.34151	2.16156	-0.46942	-1.11962	-0.6469	0.456099	-0.00456718	4.94299	5.1669	8.64254	9.77622	9.51234	10.4338	9.65533	12.642	9.61585	7.63039	-5.67934	-1.84541	-1.91992	3.70787	-0.040678	-0.921317	-1.33105	0.318642	-0.756047	4.86326	5.44185	9.22314	10.3335	9.75065	10.6037	9.41107	13.024	9.37022	8.26841	-4.61776	-1.717	-1.68593	2.51467	-0.259017	-0.341158	-1.21761	0.0880132	-1.11447	4.93344	5.3427	8.83343	9.40765	9.55012	10.7111	10.2775	12.798	9.11892	8.09923	-5.05094	-1.7358	-1.29831	3.37872	-0.38602	-0.358148	-0.902151	0.315423	-0.806105	5.13157	5.00378	9.33991	8.92586	10.261	10.5409	9.53942	12.7937	9.36616	7.26561	-5.20148	-1.86964	-1.44481	2.25076	-0.146758	-0.84025	-0.0569106	0.117994	-0.32178	4.68273	4.77722	8.80562	9.45331	9.82489	10.1206	10.3316	12.9788	8.91057	7.55121	-5.61005	-1.66557	-1.77909	2.79004	-0.419041	-0.669736	-0.570397	0.51172	-3.054945e+01	1.688836e+02	1.383341e+02
90240	-0.545585	5.00934	4.88111	9.21676	9.18105	10.0024	10.4194	10.2154	12.2613	11.7935	7.92238	-5.14504	-1.61452	-1.30094	3.08681	-0.105863	-0.342852	-0.230324	0.464233	0.143468	0.117691	0.058224	0.569458	0.238419	0.344344	0.0602405	0.131561	0.101609	0.104985	0.21993	0.158485	0.109391	0.421444	0.180813	0.208245	0.394682	0.201423	0.0491028	0.0154053	0.0294597	0.0125959	-0.366872	5.25784	4.92884	9.30323	9.31934	10.0255	10.51	9.58076	11.6339	12.182	7.01061	-4.45125	-1.56519	-1.53855	3.48594	-0.7175	-0.021928	-0.201029	0.328087	-0.875492	4.9731	5.0195	8.57655	9.19654	9.845	10.2904	10.2062	12.6687	11.4927	8.09067	-4.85327	-1.64428	-1.53629	3.33524	-0.519427	-0.277251	-0.529241	0.571703	-0.793606	4.89236	4.63797	9.03116	8.96409	9.6342	10.1993	10.4232	12.4146	11.26	8.67204	-4.30159	-1.73972	-1.1248	2.2637	-0.53117	-0.66527	-0.326447	0.312134	-0.0168666	5.31423	5.34456	8.80953	9.56319	9.35178	10.1406	10.3392	12.7237	12.4987	7.39748	-4.60013	-1.83007	-1.72946	3.65717	-0.105165	-0.883145	-0.95472	0.524602	-0.594457	4.92564	5.14597	9.38563	9.55219	9.56349	10.427	10.1757	12.9757	11.8923	8.20943	-4.56759	-1.6521	-1.24966	2.49136	-0.414915	-0.302214	-0.455052	0.207683	-0.84321	4.39111	4.76229	8.92046	9.35437	10.317	10.7776	10.1038	12.2311	11.6554	8.11799	-5.24283	-1.81781	-1.46932	2.72518	-0.35388	-0.500223	-0.818878	0.244891	-1.11968	4.87629	5.1985	9.03627	8.65812	9.77252	10.0612	10.4682	12.5788	11.751	7.16573	-5.50194	-1.7334	-0.984655	2.98321	-0.415874	-1.68266	-0.0649738	0.573492	-0.431746	4.71527	4.89517	8.82455	8.72193	10.3539	10.3584	10.1366	12.0977	11.5141	9.02992	-5.13889	-1.77953	-1.30125	3.11839	-0.543265	0.0852205	0.0167109	0.505555	-4.550958e+01	1.509219e+02	1.054124e+02
90400	-0.723614	4.71664	5.09143	8.91567	8.98367	10.1945	10.5566	10.0799	12.5327	12.7815	7.88965	-5.53528	-1.93073	-1.57336	2.956	-0.217767	-0.365917	-0.456915	0.176992	0.124165	0.266314	0.190203	0.176375	0.201264	0.117679	0.11247	0.054971	0.152904	0.083459	0.289854	0.0574119	0.0823885	0.0740314	0.141415	0.105205	0.323371	0.191607	0.0534663	0.015681	0.018443	0.0108444	-0.297319	5.53333	4.91184	9.07529	8.92305	10.2219	10.5913	10.1753	12.7299	12.5677	8.28817	-5.34811	-1.72933	-1.67007	3.31028	-0.624329	0.103412	-0.0118234	-0.117028	-0.489815	4.74485	4.74054	9.0936	9.11115	10.0513	10.9693	10.0068	12.4816	12.8425	8.54997	-5.97013	-2.03208	-1.46943	2.71144	-0.31587	-0.0591322	-0.166939	0.0220138	-0.659322	4.74808	4.65478	8.53699	9.04892	10.1837	10.7557	9.9723	12.4416	12.9712	8.01119	-5.39785	-1.69908	-1.28494	2.66583	-0.562153	-0.697535	-0.650349	0.343786	-0.000878533	5.693	5.37361	9.16427	9.75313	10.0665	10.9536	9.91827	12.5763	12.315	8.03439	-5.35551	-1.85591	-2.00392	3.55814	-6.09888e-05	-0.0965585	-0.751931	0.117174	-0.652141	4.52328	5.53832	8.95037	9.29858	10.1234	11.059	9.5533	12.3299	12.6186	7.2015	-5.52225	-1.84422	-0.967066	2.72731	-0.448003	-0.187696	-0.62713	0.42107	-1.16319	4.55486	4.78713	8.29164	9.14029	10.3282	10.5059	9.66787	11.8996	12.9763	8.04014	-4.96747	-1.62691	-1.78259	2.5392	-0.382993	-0.454115	-1.04686	0.261398	-0.625834	4.35855	4.62326	9.36634	8.51886	10.1019	10.7272	9.84091	12.725	12.8237	7.46457	-5.85413	-1.92757	-1.05405	2.34873	-0.238478	-0.977614	0.174455	0.208268	-0.499254	4.76832	4.86345	8.52098	8.47174	10.0844	9.89864	10.0718	12.6722	12.8857	8.2719	-5.40992	-1.78429	-1.53643	2.79093	-0.468634	-0.0583619	0.0175141	0.456703	-2.333728e+01	1.592091e+02	1.358718e+02
90560	-0.970353	5.39642	5.01709	9.15534	8.76783	10.0025	10.5166	9.80773	12.3087	12.0335	9.46156	-5.58757	-1.56352	-1.51276	3.32064	-0.467837	-0.66935	-0.12414	0.47801	0.269234	0.118676	0.124302	0.225233	0.39559	0.174751	0.055963	0.080172	0.199159	0.0491341	0.198359	0.0866567	0.112875	0.0810353	0.203286	0.0442805	0.164676	0.10371	0.0665647	0.0154124	0.020508	0.0134921	-0.546126	5.7101	4.88991	8.9695	8.95327	10.2751	10.267	9.78382	12.3169	12.0189	9.8705	-5.49408	-1.50609	-1.77556	3.70502	-0.76354	-0.791905	0.140099	0.573433	-0.6661	5.32109	4.87428	9.09642	9.22633	9.71754	10.7425	9.28761	12.3067	11.8037	9.47412	-5.71829	-1.83322	-1.54459	3.47522	-0.419878	-0.753669	-0.0410262	0.549455	-0.894696	5.07837	4.64803	9.15492	9.34095	9.87747	10.5268	9.51529	12.0131	12.4411	9.82724	-5.4791	-1.69344	-1.33273	2.7561	-0.582237	-0.548479	-0.463254	0.515994	-0.012993	6.17846	5.42138	9.37216	9.64845	9.62583	10.5425	9.71275	12.7077	12.181	9.89937	-4.96343	-1.91094	-1.98905	3.74315	-0.0223086	-0.357369	-0.403521	0.245642	-0.881557	5.40348	5.28221	8.89188	9.0205	9.64271	10.6803	9.32715	11.8877	12.2142	8.75584	-5.49105	-1.7609	-1.42434	2.81749	-0.372255	-0.834819	-0.283685	0.412505	-0.889611	5.17017	5.01234	8.18966	8.55945	10.0429	10.6204	9.59985	12.1389	12.41	9.43983	-5.77846	-1.61623	-1.57045	3.02888	-0.430752	-0.0710394	-0.537808	0.243147	-1.22788	5.30347	4.90821	9.03712	8.53803	9.94354	10.7066	9.91528	11.8617	12.1714	9.36291	-5.62828	-1.68378	-1.25221	3.50944	-0.319311	-0.16332	0.0846301	0.369042	-0.91748	5.19943	4.99076	8.787	8.51964	9.86356	10.5988	9.38679	12.3931	12.423	9.80993	-5.76177	-2.02718	-1.73729	3.33655	-0.180677	-1.10736	-0.141011	0.326136	-1.544871e+01	1.591796e+02	1.437309e+02
90720	-0.672738	5.90548	5.25607	9.28761	8.85551	10.3719	10.9636	10.2595	13.367	12.6944	9.02239	-4.50179	-1.81523	-1.55786	3.15052	-0.188941	-0.0286263	-0.237979	0.252295	0.136495	0.249493	0.1244	0.0873012	0.0725056	0.0442204	0.11529	0.235791	0.179708	0.0565705	0.11677	0.20028	0.157758	0.186657	0.965119	0.0625733	0.0881976	0.1456	0.0707743	0.0123509	0.0177758	0.0120957	-0.239591	5.67887	5.11857	9.26759	9.3147	10.1257	10.6511	10.3339	13.0809	12.5508	8.52252	-5.04136	-1.54715	-1.58778	3.63546	-0.780225	-0.242427	-0.00609926	0.574434	-1.05172	5.68971	5.03757	8.95114	8.98363	10.2937	10.8271	10.1083	13.0145	12.9935	8.9616	-4.11478	-1.80989	-1.77686	3.19667	-0.31424	-0.327957	-0.0496288	0.159849	-0.735941	5.24048	4.35767	9.09076	8.64484	10.3898	11.0206	10.0782	13.4315	12.9658	8.80956	-4.61109	-1.80906	-1.50581	1.9456	-0.370971	-0.097605	-0.0139335	-0.118206	-0.0354361	5.9601	5.47102	9.17342	9.48838	10.0336	11.0576	9.68032	13.4836	12.7862	8.95675	-4.30431	-1.94475	-1.91352	3.73044	-0.0195539	-0.393372	-0.635358	0.178412	-0.837084	5.85408	5.1781	9.16479	8.9105	9.86927	10.8237	10.4411	14.1131	12.8014	8.87114	-4.96082	-1.64448	-1.40843	2.9663	-0.399484	0.171642	0.270089	0.2262	-0.91311	5.79481	4.84268	9.33456	8.8262	10.2115	10.6708	10.0347	13.3873	12.9011	9.05559	-4.57592	-1.49752	-1.36636	3.19347	-0.565739	-0.0476473	0.483109	0.464166	-1.08093	5.59878	4.90269	8.8661	8.3857	10.3099	10.5045	10.0667	13.1117	12.4764	8.60532	-4.13587	-1.72408	-1.61958	2.68701	-0.189625	-0.0481657	0.0513773	-0.102454	-0.592056	5.61205	4.81526	8.84262	8.66542	10.1727	10.1926	10.1314	13.4664	12.8947	8.67747	-4.17099	-1.66812	-1.8328	3.02561	-0.477873	-0.234621	0.0283295	0.580791	-2.148676e+01	1.692816e+02	1.477948e+02
90880	-0.655103	5.71766	5.0507	9.36255	8.97645	9.94401	10.7371	9.97749	12.8822	12.641	7.82724	-4.86263	-1.67424	-1.64363	3.34989	-0.052432	-1.05104	-0.164646	0.567311	0.128176	0.156331	0.248198	0.0808297	0.175787	0.0802288	0.133354	0.108896	0.126416	0.146697	0.117098	0.382845	0.0542125	0.0607907	0.395045	0.242006	0.0545726	0.448972	0.0972844	0.0184353	0.0222634	0.0109876	-0.0918141	5.87948	5.42687	9.35538	9.24823	10.3057	10.9909	9.74269	12.4677	12.6591	8.03271	-4.72899	-1.69117	-1.55833	3.74236	-0.688107	-0.873497	0.0389727	0.398268	-1.06873	5.63051	5.31341	8.88101	8.88033	9.83548	10.4594	10.1833	11.9317	12.8136	7.89206	-5.48538	-1.84973	-1.47066	3.11486	-0.392582	-0.798396	-0.0685744	0.536932	-0.489895	5.11318	4.59565	8.98159	9.36318	9.98697	10.4606	10.3963	13.109	12.9856	7.99819	-4.88914	-1.3906	-1.46013	2.39811	-0.610102	-1.05952	-0.483354	0.372891	-0.0452342	6.33812	5.7069	9.35904	9.53193	10.3581	11.2954	10.2032	13.424	12.4551	7.0278	-4.99896	-1.81048	-1.81748	3.76426	-0.0563453	-0.917762	-0.421799	0.306241	-0.628475	5.28514	5.1072	8.8288	9.04138	10.152	10.6499	9.89365	12.8232	12.6384	8.4489	-4.54691	-1.60758	-1.56678	2.4777	-0.396569	-0.903864	-0.213494	0.48018	-0.776259	5.9143	5.36991	9.38723	9.09305	9.93504	10.7615	9.78791	13.0165	12.2741	7.79127	-5.33817	-1.60084	-1.40737	3.10317	-0.427108	-0.905024	0.0617322	0.313307	-1.11725	5.86043	5.00914	9.04104	8.66215	10.145	10.5057	9.2889	12.4589	12.359	7.96078	-5.09635	-1.47916	-1.58617	3.02627	-0.324299	-1.07896	0.143381	0.314378	-0.906376	5.48022	5.07339	8.99263	8.76673	10.1441	11.1243	9.92309	12.72	12.4975	7.77296	-5.02447	-1.86504	-1.80191	3.70446	-0.244148	-0.7869	-0.208229	0.34645	-1.730322e+01	1.575340e+02	1.402308e+02
