iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
35360	-1.94765	7.01942	5.68823	8.43285	8.69663	9.79339	10.7823	9.74869	14.7082	11.5283	12.4334	-5.58715	-1.83671	-2.06506	1.24735	0.100758	0.177184	0.362659	0.227501	0.335531	0.311741	0.33048	0.0665248	0.47453	0.0733398	0.140848	0.082001	0.0756427	0.0246369	0.0360168	0.0108121	-0.878942	6.95857	6.48915	9.17024	9.02883	9.64105	10.8967	9.57262	14.867	12.0625	12.3467	-5.63332	-2.27178	-2.07233	-1.16482	7.05674	6.44804	8.08428	8.29501	9.28994	10.9999	9.00086	14.6606	12.4621	12.3091	-5.55124	-2.02161	-1.99656	-2.06294	6.99933	6.1069	8.0122	7.97882	9.36559	10.7997	9.88759	14.439	12.101	12.5139	-5.97861	-1.81708	-1.66015	-0.0179796	6.81348	5.74701	8.29246	8.70415	10.4327	10.6774	10.1604	14.8397	11.6999	12.1541	-5.50288	-1.70583	-2.1977	-2.35674	7.26716	6.523	9.14009	9.15288	9.47017	10.4795	9.32628	14.3968	12.1554	12.5599	-5.36259	-1.80244	-1.88435	-2.48845	7.05553	6.12487	8.76282	8.79543	9.81772	10.5277	9.96853	14.6056	11.7009	12.5284	-5.80223	-1.8086	-2.04322	-1.70182	6.89676	5.96838	8.23635	8.31075	10.2455	11.1255	10.1356	14.2687	11.961	12.5967	-5.11645	-1.594	-2.01447	-1.72748	7.33982	5.68909	9.24491	9.26899	10.2039	10.3637	9.70775	14.9348	11.0858	12.625	-5.86662	-1.83146	-2.66206	-4.224795e+01	1.089626e+02	6.671463e+01
35440	-1.99432	6.90734	6.10007	8.96007	8.58027	9.81885	10.7576	9.96084	14.7064	11.9766	12.3127	-5.97146	-1.80042	-1.99244	1.65587	0.0671773	0.102022	0.317759	0.116189	0.134219	0.103509	0.0588583	0.183844	0.14659	0.068512	0.162272	0.102285	0.103912	0.0283049	0.0400761	0.0104017	-0.909601	6.85005	6.29023	8.73748	8.60971	9.64918	10.3411	9.74643	14.0714	11.9282	12.2125	-5.91913	-2.16239	-2.13854	-2.14126	6.8912	6.25869	8.37921	8.49288	9.95619	10.7485	9.88739	13.9655	11.5352	12.3449	-5.82617	-2.08307	-1.94653	-2.0948	7.19298	6.31692	8.73031	8.55992	9.78565	11.4154	10.1565	14.7672	12.0382	12.1525	-5.59949	-1.99107	-1.54572	-0.00228025	7.07323	6.04547	8.55244	8.71848	9.55769	10.4295	9.8428	14.1433	12.5602	12.5386	-5.63718	-1.55972	-2.07045	-2.24077	7.25169	6.52612	9.05472	9.12761	9.81802	11.1658	10.1674	13.9839	11.2161	12.9855	-5.66651	-1.70541	-1.94996	-2.44962	7.11302	6.20255	8.77598	8.80285	10.0402	10.6729	10.2224	14.926	12.4465	12.388	-5.74002	-1.78705	-2.00001	-2.23563	7.20703	6.17769	8.05487	8.14021	9.8505	10.2074	10.0006	14.8998	12.4546	12.123	-5.82304	-1.47207	-2.07561	-1.50785	7.37648	5.74601	9.05864	8.93422	9.64202	10.117	9.60523	14.477	12.303	12.0055	-5.62277	-2.05779	-2.57909	-2.295801e+01	1.037940e+02	8.083602e+01
35520	-1.58484	7.14178	6.16569	9.10322	8.62972	9.71296	10.6784	10.129	14.6356	11.3681	12.9746	-5.51653	-2.09224	-1.93743	0.621425	0.113331	0.218992	0.265783	0.218342	0.145419	0.232532	0.595246	0.259338	0.108425	0.210496	0.0751292	0.082597	0.0892104	0.032381	0.0328429	0.0131758	-0.887306	6.8006	6.2428	8.7728	8.68085	9.76279	11.0079	9.66558	14.7083	11.2033	12.8911	-5.79655	-2.29274	-2.1305	-1.82733	6.73359	6.04083	8.28356	8.43748	9.35555	10.1222	10.1928	13.7669	11.1148	12.6985	-5.29074	-2.01948	-2.03537	-2.34321	6.9438	6.01489	8.91772	8.80323	9.42137	10.7195	9.57503	14.4161	11.8022	12.309	-5.59119	-1.89923	-1.67183	-0.0209389	7.2443	6.12474	9.00045	9.17977	10.0188	10.5304	9.16824	14.6529	11.512	12.1565	-5.78273	-1.73812	-2.09989	-1.84107	7.18865	6.50438	9.082	9.07874	9.32854	10.9492	9.71449	14.6379	11.2732	12.8371	-5.38206	-1.93362	-1.78689	-1.97457	7.1654	6.3763	8.95592	8.81669	9.27491	10.4981	9.45632	14.4441	11.3889	12.9855	-5.35291	-1.93455	-1.87607	-2.0564	7.1137	6.27061	8.13139	8.21569	9.65783	9.87313	9.40356	13.7165	11.1972	12.6887	-5.65786	-1.66157	-1.97725	-1.33432	7.58734	5.96319	9.1865	9.17556	10.5017	10.6477	9.21076	13.8016	11.2828	12.4507	-5.33139	-2.01863	-2.56317	-3.232731e+01	1.077792e+02	7.545193e+01
35600	-1.24779	7.08943	6.35312	8.81504	8.5554	9.49127	10.2622	10.0385	14.5142	11.9541	11.8677	-5.49294	-1.84939	-1.74907	0.873081	0.0912933	0.0874883	0.151459	0.169659	0.413484	0.252684	0.10219	0.115819	0.166716	0.13616	0.105437	0.0540869	0.138571	0.0226457	0.0440607	0.0141971	-0.992118	6.88578	6.41076	8.86345	8.64107	9.18647	10.3737	10.2314	14.1064	12.0162	12.4696	-5.75119	-2.36203	-1.98507	-0.97615	6.83949	6.40352	8.28553	8.46599	9.49358	10.7356	9.79416	14.5962	11.6948	11.935	-5.62002	-1.92352	-1.88314	-2.20874	7.2761	6.41921	8.7569	8.69735	9.38968	11.1766	9.4668	13.8791	11.593	11.853	-5.30726	-1.93133	-1.56414	-0.00182176	7.28226	6.12423	8.9041	9.04712	9.99249	10.8774	10.0479	14.4425	12.2452	12.0113	-5.12718	-1.77798	-2.14205	-2.30597	7.39436	6.61994	9.12565	9.18761	8.93663	10.2245	9.46194	14.1106	11.8922	11.8603	-5.12436	-1.85178	-1.93149	-1.69556	7.43223	6.71685	8.86031	8.63243	9.64779	10.8984	10.0751	14.5148	11.4839	11.6914	-4.78825	-1.92699	-1.71263	-1.84449	7.20841	6.27403	8.36856	8.48448	9.72236	9.9285	9.89372	14.8411	11.6156	12.1453	-5.60891	-1.61313	-2.04426	-1.12626	7.68686	6.00128	8.80857	8.84707	9.69659	9.99548	9.82264	14.6548	12.1326	12.0405	-5.31926	-2.00365	-2.71399	-3.279194e+01	1.063232e+02	7.353124e+01
35680	-1.09467	7.13902	6.40107	8.94393	8.67242	10.0693	10.7221	9.762	14.0516	11.4557	12.4923	-4.88398	-1.92059	-1.89111	3.19898	0.140257	0.0755644	0.0962979	0.10854	0.255209	0.16075	0.143992	0.124776	0.151209	0.325716	0.459074	0.168664	0.109115	0.0329203	0.0408341	0.0155422	-0.896328	6.9444	6.43407	8.88255	8.70067	10.0648	11.2894	9.92337	14.0414	11.0456	11.2615	-5.36049	-2.28285	-2.07496	-1.51834	6.95416	6.33884	8.35889	8.50859	10.3006	10.9192	9.32746	14.3391	11.2104	12.4628	-5.02672	-1.85934	-1.9333	-2.44765	7.20678	6.2444	8.85947	8.78108	10.0315	11.0021	9.58173	14.0066	10.6088	12.4078	-4.61342	-2.04028	-1.73868	-0.0974692	6.94986	5.89604	8.57932	8.8027	9.77343	10.2924	9.84953	13.4729	11.546	12.4929	-4.85558	-1.7076	-2.09979	-2.18934	7.34933	6.59141	8.89887	8.80505	9.42898	10.7635	9.81142	14.025	11.5125	12.33	-3.75618	-2.02301	-1.84881	-1.78099	7.39264	6.66662	8.72995	8.58996	9.98142	10.7064	10.0139	14.2736	11.1687	11.5229	-5.49031	-1.93172	-1.7801	-1.95288	7.1341	6.24437	8.48771	8.39475	10.3348	10.853	9.649	14.4953	11.7755	12.7794	-3.97648	-1.66603	-1.93465	-1.51442	7.68632	6.0147	9.31194	9.2291	10.118	10.3613	9.60727	14.1562	11.4954	11.9127	-4.41424	-1.94483	-2.6559	-4.042252e+01	9.893226e+01	5.850974e+01
35760	-1.31839	7.10446	6.4356	8.5873	8.46778	9.62221	10.6071	9.98762	14.6366	11.6632	11.7654	-5.59652	-2.02684	-2.15693	0.299526	0.0569531	0.087265	0.133908	0.179383	0.242652	0.115188	0.143339	0.449992	0.0611173	0.274949	0.210065	0.113661	0.154576	0.0205306	0.0658037	0.0144059	-0.833266	6.92655	6.58359	8.81969	8.42699	9.16168	10.3201	9.936	14.9676	11.9019	11.2233	-5.99097	-2.45216	-1.92029	-1.02315	7.04846	6.41124	8.53397	8.77037	8.42312	10.6521	9.20641	14.1849	11.653	11.744	-5.9032	-2.1126	-2.03956	-2.09013	7.1566	6.35464	8.87908	8.66185	9.09038	10.7394	10.0477	14.9458	11.6311	12.1537	-5.67275	-2.45386	-1.43708	-0.00393047	7.22338	6.2848	8.294	8.49441	9.97442	10.5227	9.61533	14.0631	11.545	11.5922	-4.65363	-1.81752	-2.00664	-1.87705	7.13625	6.53367	8.78854	8.84793	9.31265	10.7866	9.67852	14.6408	11.7462	11.8198	-5.18593	-2.04346	-1.75035	-1.64643	7.23156	6.59892	8.58153	8.44865	9.2645	10.699	10.085	13.4903	12.098	11.2434	-5.32491	-1.85868	-1.81004	-2.25448	7.27596	6.36133	8.47312	8.43334	9.88496	10.0461	10.1566	14.319	11.4292	10.7536	-5.30706	-1.57556	-1.93282	-0.933977	7.77127	6.17844	8.72808	8.75657	9.92454	10.2142	10.3762	14.6886	11.2893	11.9155	-5.06222	-2.01116	-2.54588	-3.436401e+01	9.563292e+01	6.126891e+01
35840	-1.61688	7.14553	6.51029	8.58363	8.5068	9.74297	10.7882	9.85658	14.8422	11.0768	11.0914	-4.85044	-1.97887	-1.87594	0.681367	0.108938	0.0812244	0.228259	0.0595845	0.0756534	0.108293	0.0929139	0.106569	0.12513	0.287372	0.786106	0.0574172	0.0971501	0.0318184	0.0468863	0.0101368	-0.591272	7.11721	6.77048	9.24146	8.93931	9.37876	10.8968	10.2311	14.7719	11.2686	11.5839	-5.79386	-2.52066	-1.93863	-1.50325	7.22625	6.46743	8.68373	8.73785	9.53507	10.7449	10.3471	14.5203	11.6305	11.2982	-3.82419	-2.13692	-2.01243	-2.29259	6.90374	6.05008	8.45362	8.41885	9.41958	10.7152	9.7703	14.8228	11.1002	11.8784	-5.05079	-1.91516	-1.75316	-0.00767883	7.41698	6.25302	8.43895	8.41275	9.68838	10.4804	9.70391	14.441	10.6742	10.8234	-2.84359	-2.0176	-2.23578	-2.09199	7.29948	6.57396	8.55107	8.54877	9.76722	11.0845	9.23363	14.9802	11.6535	11.7064	-5.58295	-1.91286	-1.84936	-1.62679	7.31085	6.56454	8.08378	8.10501	9.7157	10.7907	9.44744	14.6092	11.2718	11.5376	-5.61537	-1.81761	-1.85281	-1.48979	7.22045	6.30721	8.47198	8.48263	9.93377	11.1627	10.0045	14.9844	11.1226	10.3936	-4.35925	-1.67616	-1.96706	-0.685186	7.98639	6.27479	8.6501	8.64327	9.94564	10.6755	9.03085	14.8666	10.597	11.0317	-3.8959	-1.93489	-2.6936	-3.676042e+01	1.084974e+02	7.173698e+01
35920	-1.66201	7.08175	6.29102	8.47134	8.86787	9.87077	10.8182	10.3459	14.878	10.7967	10.0119	-5.11948	-2.14251	-1.89393	0.392869	0.227881	0.047812	0.129978	0.240725	0.122764	0.320369	0.0900069	0.150504	0.12284	0.0959775	1.72322	0.120444	0.175509	0.0304401	0.0353113	0.0137877	-0.920534	7.06639	6.55036	9.27988	9.12782	9.67632	10.7104	10.4452	14.7058	9.74894	9.97122	-4.9994	-2.16145	-2.06872	-1.54007	6.97342	6.36824	8.93587	9.1419	10.4113	11.2995	9.48246	14.7758	10.8408	9.71384	-4.54984	-2.08701	-2.03288	-2.29408	7.01662	6.28933	8.36667	8.19567	9.84066	11.6094	10.1792	14.673	10.3315	10.1732	-5.48207	-2.02473	-1.43082	-0.0494472	7.41517	6.23886	8.40863	8.13524	9.13503	10.314	10.1428	14.8003	11.0147	9.96131	-2.22397	-2.37327	-2.36595	-1.6736	6.93708	6.44189	8.61058	8.55209	9.82713	11.5046	9.93288	14.4152	10.9174	9.90121	-5.4283	-2.04505	-1.6797	-2.45682	6.98986	6.27029	8.38066	8.20873	9.98643	10.9724	10.3587	14.8365	10.6592	9.54327	-4.03096	-1.95205	-1.81114	-1.95078	7.35818	6.283	8.54804	8.46488	10.3491	10.6471	10.0261	14.6022	10.6706	9.99742	-4.07403	-1.63734	-2.0825	-1.54277	7.8762	5.95842	8.48654	8.53647	9.79851	10.0845	9.73852	14.6049	11.2782	9.70978	-5.69897	-1.9981	-2.79432	-5.027808e+01	1.031975e+02	5.291941e+01
36000	-1.52074	7.09725	6.33217	8.85087	8.47728	9.25996	10.5584	9.75255	14.4248	10.9484	9.09476	-4.63243	-2.05647	-1.85716	0.215588	0.118273	0.114923	0.139742	0.115196	0.201033	0.102258	0.179592	0.0763991	0.118828	0.226035	0.715707	0.0510354	0.106364	0.0320852	0.0353781	0.0124615	-1.05205	 7.36	6.79551	9.01277	8.83859	9.49389	10.5082	10.0692	14.5967	11.0982	8.43097	-5.18004	-2.1446	-2.14826	-1.54715	7.19752	6.44067	8.69684	8.78268	8.93078	10.062	9.25114	14.4427	10.5471	9.24553	-5.27717	-1.94558	-1.98513	-2.14075	7.29454	6.58806	8.37629	8.2207	8.77207	10.3576	10.2093	14.4887	11.3539	9.1728	-4.44258	-2.12997	-1.55267	-0.0337813	7.58481	6.38858	8.28778	8.0669	9.13117	10.4768	9.52513	14.4121	11.1578	9.04974	-2.5507	-2.3041	-2.27053	-2.03062	7.03195	6.60696	8.34117	8.238	9.43057	10.8635	9.40613	14.2588	10.8062	8.75066	-5.52141	-2.18446	-1.57239	-2.15693	7.17818	6.34976	8.50275	8.39363	9.75124	10.4081	9.35074	14.3282	10.9266	9.48088	-4.54199	-1.88452	-1.93515	-1.36792	7.29214	6.36377	8.57187	8.35194	9.70386	10.5645	9.8167	14.4842	10.8927	7.89616	-3.10613	-1.80077	-2.00367	-1.22452	7.31133	5.824	8.89059	8.72562	9.47803	10.2842	10.4175	14.5921	11.3192	9.21108	-4.45655	-1.97902	-2.4422	-3.618781e+01	1.012906e+02	6.510277e+01
36080	-1.51754	7.13847	6.45878	8.37409	8.38206	9.94358	10.7934	9.97736	14.3019	11.365	8.81433	-5.85709	-1.93092	-1.8991	0.617164	0.154765	0.119517	0.0463122	0.102114	0.26674	0.129813	0.107783	0.111741	0.205755	0.114417	1.10835	0.0623253	0.167255	0.0398614	0.0593684	0.0110235	-0.878141	7.18764	6.72586	8.52487	8.41258	9.58108	10.7424	9.94925	14.3401	11.753	9.07081	-5.96295	-2.37306	-2.12905	-1.43932	6.70721	6.10215	8.66431	8.73123	9.91071	10.8151	9.84366	14.3939	10.6885	8.63091	-4.42948	-2.15736	-1.9375	-2.25328	6.98688	6.12909	8.3251	8.272	9.62552	11.6879	9.61146	14.3751	11.3019	8.83545	-5.31514	-1.83484	-1.69064	-0.0788712	7.73025	6.53263	8.3119	8.41655	9.7028	10.4153	9.92079	14.4191	11.418	9.27294	-3.27022	-1.80925	-2.27361	-2.17288	7.19104	6.68933	8.13845	8.10354	9.43014	10.8068	10.2368	14.6065	11.1578	8.79929	-5.06079	-2.07478	-1.67554	-1.23098	6.91119	6.20905	8.43942	8.37608	9.74689	10.8406	9.87262	14.4309	11.3745	8.67519	-5.39427	-1.78918	-1.78539	-1.96541	7.06615	6.05204	8.2441	8.29801	10.4812	10.7091	9.88728	14.6073	11.5703	9.11917	-5.14922	-1.61415	-2.08083	-1.10477	7.39029	5.81172	8.79914	8.96278	10.0221	10.5046	9.68197	14.5128	10.0811	9.16182	-5.03814	-1.88701	-2.73539	-3.585734e+01	1.003783e+02	6.452101e+01
36160	-1.90963	7.15656	6.15329	8.47514	8.05547	10.007	10.6347	10.022	14.215	10.7536	8.71585	-4.52014	-1.95598	-1.96136	2.22065	0.128802	0.158517	0.069926	0.20197	0.138159	0.108199	0.0588929	0.208087	0.155655	0.0344323	0.413989	0.102791	0.108359	0.0333932	0.039029	0.0140406	-0.718316	7.67851	7.25314	8.75896	8.54958	9.99095	11.2154	10.3895	14.3929	10.614	8.99228	-4.59336	-2.46451	-2.02174	-1.53745	6.62928	6.00425	8.42843	8.6084	9.99969	11.2594	9.83267	14.2701	11.3131	8.7352	-5.00821	-2.14425	-2.04005	-2.0677	7.18742	6.31805	8.42564	8.24387	9.43132	11.0764	9.4013	14.1698	11.1515	8.60403	-4.94105	-2.192	-1.63916	-0.0444497	7.71758	6.56062	8.49867	8.40807	10.08	10.9737	9.93975	13.541	10.6568	8.98411	-2.87912	-2.04108	-2.18635	-2.21675	7.063	6.51509	7.93913	7.88487	9.54691	10.9879	10.0736	13.9718	10.809	9.09117	-4.84758	-2.07381	-1.78558	-1.65066	6.6621	6.05156	8.60678	8.49231	9.78274	11.018	10.0697	14.4001	10.5601	8.56789	-5.36038	-1.9224	-1.75379	-1.70119	7.14796	6.24189	8.35825	8.33487	9.81863	10.4497	10.351	14.3465	11.4504	8.74978	-3.70107	-1.61846	-2.05119	-1.0548	7.33716	5.84072	8.98572	8.89718	9.99891	10.5748	9.81846	13.8059	10.4425	8.78685	-4.38046	-2.00684	-2.47018	-4.767407e+01	1.056123e+02	5.793827e+01
36240	-1.14312	7.07899	6.46517	8.52398	8.31976	9.98161	10.9187	9.58588	14.8542	10.8319	8.69968	-4.94134	-2.08244	-1.98705	0.336995	0.172423	0.11021	0.0731205	0.0874751	0.282723	0.0966817	0.229609	0.0331342	0.509911	0.0882536	0.139647	0.0727229	0.133352	0.0361458	0.0394449	0.012492	-0.634636	7.2896	6.97956	8.32722	8.09907	9.38746	11.16	9.42604	14.4944	10.9736	9.11178	-5.37806	-2.28732	-1.97142	-1.49089	7.14237	6.35422	8.38786	8.50698	10.0224	10.8062	10.069	14.7661	11.3791	9.15643	-5.20168	-1.90263	-2.01423	-1.79356	6.85415	6.14743	8.53127	8.4047	8.98487	10.9165	10.2056	14.8978	11.0089	8.83695	-5.47624	-2.21837	-1.54935	-0.0230447	7.41569	6.24346	8.44825	8.65377	10.2634	10.9451	9.5923	14.6623	11.2841	8.66311	-4.53898	-1.85955	-2.18732	-2.19219	6.96163	6.39082	8.49314	8.57215	9.89095	11.3486	9.68339	14.6452	11.6608	8.57313	-4.91949	-1.97489	-1.78299	-1.92609	6.83468	6.15621	8.63411	8.35725	9.23438	10.743	9.55438	14.8358	10.4872	8.2849	-4.88979	-1.96382	-1.7254	-1.39488	7.19596	6.3104	8.51466	8.39528	10.1411	11.074	9.59388	14.9526	12.0154	8.64597	-4.32826	-1.6354	-1.828	-1.15075	7.76533	6.13017	8.73242	8.62205	10.0091	10.8375	9.18547	14.9031	10.2979	8.17503	-4.78896	-1.89833	-2.5932	-2.603463e+01	9.786452e+01	7.182989e+01
36320	-2.16534	6.94236	6.53639	8.60463	8.71634	10.0016	11.3323	9.79265	14.1496	11.5233	8.67863	-5.1367	-1.62342	-2.16006	1.60045	0.16651	0.259108	0.0567949	0.0602529	0.0597604	0.0888508	0.140849	0.281992	0.325561	0.166815	0.0757716	0.0607743	0.158241	0.0265424	0.0384353	0.0145984	-1.12158	7.5922	7.20176	8.57722	8.30809	10.0922	11.2337	9.27888	14.0702	11.4468	8.88381	-5.70167	-2.31708	-1.88747	-1.40392	7.46429	6.72354	8.60111	8.75231	9.64049	11.2046	9.38099	13.7454	11.3411	8.75926	-5.27079	-1.98968	-2.04368	-2.3606	7.37741	6.5231	8.75345	8.64707	9.68454	11.2133	9.94543	13.7887	11.8116	8.32209	-5.28986	-1.846	-1.66579	-0.0219252	7.51974	6.48149	8.65939	8.96947	10.4533	10.8125	9.51212	14.9107	11.9043	8.30212	-5.76641	-1.71403	-2.16252	-2.10222	6.66727	6.11622	8.76969	8.62861	10.0237	11.7298	9.99283	13.9684	10.4319	8.97353	-4.92983	-1.93177	-1.72257	-2.11899	6.95132	6.06739	8.52933	8.5275	10.2289	11.263	9.4732	14.2103	11.7651	8.37324	-4.72687	-1.78929	-1.96848	-1.7274	7.31525	6.40566	8.59387	8.55851	10.5069	11.105	10.0755	14.8357	12.3405	8.85999	-5.05361	-1.62628	-1.94179	-0.862699	7.21046	5.86569	8.50632	8.40389	10.2502	10.9847	9.71213	14.3714	12.5015	8.12949	-5.33059	-1.8211	-2.34007	-4.284999e+01	1.000127e+02	5.716267e+01
36400	-1.61384	7.11742	6.44668	8.7316	8.71242	10.4131	11.0514	9.85161	14.0839	12.4232	9.2311	-5.43614	-1.86187	-1.91333	0.293298	0.0895603	0.165553	0.166564	0.0858614	0.0804873	0.0503356	0.691259	0.162875	0.0759469	0.063794	0.136257	0.0584801	0.159104	0.0370752	0.0414958	0.0111975	-1.08047	7.31912	6.76465	8.61822	8.43859	9.8966	11.0606	9.86409	14.0457	12.4774	8.96083	-5.48125	-2.07406	-2.11634	-1.88269	7.24818	6.53745	8.84643	9.02315	10.1173	10.9449	9.53449	14.0544	12.4178	9.2395	-5.43628	-1.90568	-2.0965	-1.9587	7.30186	6.5819	8.56467	8.57125	10.2873	11.2797	9.29188	14.2138	12.5757	8.69115	-5.75484	-1.97621	-1.57915	-0.00287791	7.2725	6.21847	8.66069	9.01436	10.3954	10.9932	9.57397	14.4266	12.367	9.29597	-5.6379	-1.7095	-2.23147	-2.14064	6.96811	6.32055	8.56095	8.58133	10.1348	10.9959	9.67002	14.0434	12.492	9.53213	-5.58263	-1.73345	-1.79117	-1.57625	6.60735	5.9708	8.65578	8.44125	9.97453	11.3141	9.24259	14.1898	12.3152	9.03945	-5.08114	-2.05636	-1.70516	-1.56351	7.21038	6.33301	8.46989	8.57059	10.4187	11.0936	9.02865	14.5332	12.5097	8.97317	-5.87181	-1.60963	-1.93443	-1.40302	7.3259	5.66602	8.5581	8.62153	10.4912	10.8571	10.4633	13.8629	12.536	9.08794	-5.12395	-1.95806	-2.76302	-8.540049e+00	9.868271e+01	9.014266e+01
36480	-1.88214	6.9791	6.28403	8.50434	8.66648	10.2803	11.053	9.65356	14.4511	11.5009	10.1884	-5.24358	-2.02062	-2.09338	1.53357	0.0938884	0.214853	0.140688	0.0718482	0.106374	0.106061	0.399717	0.459619	0.302078	0.0292055	0.488534	0.124529	0.0721612	0.035397	0.0400984	0.0153584	-0.817985	7.24782	6.82233	8.90197	8.70474	10.2969	11.1347	9.75548	14.6556	11.8008	10.0365	-4.49417	-2.23313	-2.00655	-1.39026	7.21933	6.53555	8.43662	8.7683	10.3252	10.9911	9.57179	13.8996	11.7288	10.3151	-5.61462	-2.00228	-2.16219	-2.12408	7.3413	6.50019	8.61625	8.52015	9.69098	11.0997	10.4359	14.1354	10.2508	10.2783	-5.74823	-2.05291	-1.59528	-0.0113592	7.23004	6.27819	8.66348	8.77249	9.91275	10.8564	10.0563	14.1995	11.5338	10.3267	-3.70964	-1.83551	-2.08801	-2.38987	6.95098	6.27353	8.28223	8.40621	10.2639	11.0406	9.32916	14.0648	12.7873	10.2692	-4.59638	-1.90116	-1.84015	-1.54838	6.90208	6.13486	8.87645	8.8474	9.88348	11.2468	9.01252	14.2422	11.7997	10.3684	-5.38671	-1.82756	-1.86246	-1.80434	6.93974	5.99286	8.51718	8.48502	10.5125	11.0182	9.25721	14.4148	11.0656	10.2944	-4.25554	-1.63628	-2.04199	-1.24046	7.49035	5.90472	8.49397	8.55151	10.5055	10.7097	10.1214	14.1896	11.9187	10.1476	-5.17975	-1.84702	-2.57462	-3.835549e+01	1.013346e+02	6.297910e+01
