iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
63100	-0.663664	6.16523	5.58049	8.85144	8.43467	9.63142	10.4125	10.0257	13.8614	12.7845	8.27349	-4.92926	-2.05454	-1.9454	0.126043	0.0785364	0.102047	0.0566137	0.0887442	0.0767458	0.112083	0.0688378	0.68487	0.0816444	0.102007	0.262454	0.0715377	0.104019	0.0350787	0.0429282	0.0131428	-0.525282	6.27144	5.9189	8.77046	8.58568	9.33801	10.19	9.94707	13.7864	12.9654	8.46266	-5.29457	-2.42915	-2.02066	-0.976897	6.12253	5.62095	8.42729	8.54138	9.58598	10.4495	9.93788	12.9893	12.9099	8.50525	-5.46951	-2.09678	-1.91019	-1.38862	5.94608	5.27805	8.64952	8.46525	9.23208	10.2954	9.98749	13.5039	12.9894	8.33699	-5.20528	-2.14015	-1.54214	-0.00976957	6.27286	5.18358	8.77985	8.85247	9.65275	9.65149	10.1903	12.0285	12.5388	8.40095	-4.92892	-1.69284	-2.05302	-1.12325	6.53324	6.062	8.69423	8.68292	9.45932	10.5674	10.1577	13.5281	12.6759	8.37083	-5.23834	-1.91054	-1.73339	-1.02108	5.98904	5.5453	8.87295	8.62743	9.28098	10.481	9.88336	13.9032	12.6507	8.06483	-5.17834	-2.08659	-1.61174	-1.03045	6.2765	5.54646	8.70871	8.61318	9.90032	10.4256	10.1386	14.6392	12.7031	8.42514	-5.40981	-1.58683	-1.80605	-0.55699	5.68947	5.10017	8.98635	8.86401	10.1894	10.4456	9.99365	14.0215	12.5556	8.37076	-5.40621	-2.02647	-2.07834	-1.000111e+01	9.415661e+01	8.415550e+01
63200	-0.94627	6.11016	5.39054	8.77534	8.61791	9.99931	10.7897	9.90705	12.2183	12.5391	9.19599	-5.86865	-2.19878	-1.71466	0.188984	0.126322	0.0960392	0.123156	0.238714	0.0644693	0.158445	0.180729	0.132627	0.195986	0.117388	0.114838	0.0649076	0.0483247	0.052135	0.0627796	0.0111144	-0.716975	5.83457	5.45246	8.9515	8.54325	9.71175	10.4013	10.0387	11.8773	12.7139	9.56125	-5.64057	-2.33169	-1.89928	-1.32836	6.02967	5.63146	8.46011	8.47356	10.181	10.6219	10.2075	12.3579	12.5112	9.37535	-5.96549	-2.02946	-1.75748	-1.6483	6.00316	5.50079	8.56975	8.40241	9.93939	11.1435	10.2377	12.2985	11.8472	9.38863	-5.4095	-2.32739	-1.41111	-0.0224462	6.42231	5.48785	8.73696	8.82211	10.077	10.2558	10.4208	12.0122	12.6853	9.46728	-5.82693	-1.768	-1.91936	-1.61128	6.29452	5.80138	8.87669	8.81341	9.65347	10.9492	9.40079	12.7476	12.4616	8.94749	-5.89418	-1.83388	-1.74722	-1.16053	5.86417	5.57957	8.67296	8.45711	9.5612	10.6207	9.83601	11.7771	12.1534	9.73106	-5.7011	-1.93286	-1.57899	-1.37991	6.0215	5.42258	8.60354	8.45891	10.2538	10.5689	10.5309	12.1416	12.9861	8.97578	-5.61902	-1.72683	-1.70715	-0.794639	6.00402	5.23978	8.78218	8.35417	10.0452	10.6753	9.88833	12.5995	12.4645	9.75978	-5.53667	-2.11954	-1.89996	-9.207509e+00	7.275506e+01	6.354755e+01
63300	-1.16259	5.56276	5.17971	8.77268	8.61151	9.87452	10.3763	9.51905	11.8095	11.0299	9.70385	-5.94377	-1.84039	-1.9203	0.266744	0.143358	0.0532805	0.146694	0.0538578	0.078305	0.213705	0.100313	0.114271	0.245343	0.116695	0.214273	0.111269	0.134641	0.050998	0.0379989	0.0166128	-1.25235	 6.05	5.48588	8.79271	8.67665	10.2173	10.6057	10.4732	12.064	11.5008	10.5294	-5.63059	-2.18179	-2.14968	-1.74219	5.56969	5.07532	8.4021	8.47442	9.69029	10.5939	9.22838	11.0152	11.3701	9.58341	-5.77136	-2.0295	-1.89473	-1.7775	5.92416	5.39953	8.70304	8.59763	10.2017	11.1068	9.46763	11.5289	11.6622	9.41006	-5.68521	-2.19532	-1.49037	-0.0117549	6.09346	4.91319	8.20518	8.45085	10.289	10.1094	9.46289	11.5418	10.6467	9.76274	-5.14108	-1.73815	-2.36037	-1.59561	6.15198	5.6387	8.55557	8.58159	10.0622	10.796	9.19557	12.3176	11.7365	10.1252	-5.38777	-1.78733	-1.8412	-1.80451	5.56547	5.09778	8.9571	8.84574	9.37993	10.4193	9.29149	11.7971	10.9696	9.53678	-5.92726	-1.8944	-1.70553	-1.26713	5.79823	5.28954	8.45109	8.47781	9.96808	10.1111	9.24436	11.822	10.5139	9.1512	-5.33519	-1.74351	-1.81504	-0.479894	5.08401	5.13508	9.13439	8.85196	10.2361	10.7673	9.98487	12.1407	10.5758	10.0263	-5.67045	-2.06555	-1.68483	-3.324784e+01	7.367642e+01	4.042858e+01
63400	-1.06118	5.82528	5.26874	8.65688	8.7834	9.69732	10.2779	9.97026	12.7915	12.129	9.86986	-5.14852	-2.02576	-2.02908	0.436122	0.0884746	0.122308	0.0774045	0.144908	0.0988634	0.102416	0.126496	0.59436	0.205219	0.137511	0.126923	0.0714921	0.113798	0.0357905	0.0489294	0.0134463	-0.674776	6.05272	5.48627	8.77649	8.53498	9.89254	10.561	9.67876	12.466	12.7742	9.36369	-4.72825	-2.40664	-1.99166	-1.47876	5.68633	5.19666	8.38784	8.51944	9.97403	10.2158	9.88615	13.0464	11.6791	9.65166	-5.08596	-2.00059	-1.9734	-1.32216	5.94272	5.43574	8.85169	8.58143	9.24002	10.6093	9.91059	12.922	12.2398	10.5478	-5.26438	-2.13206	-1.41816	-0.0206126	5.86966	4.89943	8.78232	9.06046	10.3844	10.216	10.2208	11.9676	11.9487	9.55141	-5.1059	-1.74138	-2.15252	-1.39453	5.7787	5.54283	8.93458	8.78294	9.73058	10.6651	9.63798	12.0248	11.7031	10.4964	-5.24631	-2.12233	-1.56765	-1.17379	6.03059	5.38411	8.56882	8.55673	9.49574	10.3422	10.474	13.4121	11.9973	9.72285	-5.16426	-1.80952	-1.79986	-2.34474	6.40299	5.62994	8.30579	8.21768	10.2863	 10.3	9.94391	12.0425	12.6027	9.88403	-5.29164	-1.66932	-1.83945	-0.58372	5.84786	5.11697	8.61709	8.5148	9.61245	9.9118	9.59081	13.0709	12.779	9.66092	-5.51909	-2.07111	-2.09505	-2.744343e+01	8.214769e+01	5.470426e+01
63500	-1.1617	6.16909	5.66501	8.69056	8.52476	10.1271	10.4067	10.0508	13.1994	12.5518	9.68731	-5.46742	-1.90467	-1.91739	0.332213	0.0428149	0.1053	0.13281	0.0726967	0.185271	0.199194	0.130014	0.509882	0.193511	0.0678999	0.3073	0.0717785	0.0924378	0.0820804	0.0451092	0.0152319	-0.846992	6.10625	5.67728	8.63764	8.46122	10.2879	10.8658	10.5004	12.0028	12.6544	9.60724	-5.38073	-2.34391	-1.99511	-1.72249	6.41817	5.88301	8.63328	8.67187	9.83334	10.1413	10.1801	12.1759	12.0665	9.67578	-5.12401	-1.99985	-1.90135	-1.17109	6.21055	5.49548	8.58868	8.53529	9.41035	10.7475	9.56605	13.7745	12.7436	9.17908	-5.27545	-1.93052	-1.69372	-0.0718286	6.1871	5.01293	8.66473	8.81828	10.41	10.2387	10.2823	12.7242	12.4044	9.79044	-5.4425	-1.78143	-2.21509	-1.43236	5.81091	5.36768	8.52662	8.61755	9.31341	10.3382	9.98902	14.7468	12.3603	9.5794	-5.24379	-1.95754	-1.82292	-1.22922	6.15531	5.51408	8.44466	8.45229	10.1006	10.5786	10.4105	13.972	12.9213	9.87795	-5.149	-1.81975	-1.85392	-1.51856	6.15203	5.44202	8.76931	8.48685	10.1307	10.8506	10.0187	13.3615	12.1599	9.90657	-5.17153	-1.80524	-1.72141	-0.86027	6.11147	5.23554	8.64745	8.44404	10.1887	10.6366	10.2955	13.6741	11.6417	9.45508	-5.22216	-1.96886	-2.09368	-1.918936e+01	7.374117e+01	5.455181e+01
63600	-1.21775	6.0039	5.33882	8.31427	8.53748	10.0339	10.4001	10.1682	13.9813	12.889	9.59268	-5.97786	-1.96885	-1.76057	0.368145	0.211685	0.0745912	0.183687	0.0441387	0.315371	0.206223	0.0582415	0.71923	0.0564956	0.138412	0.0975082	0.0403685	0.121388	0.0429911	0.0310017	0.0141512	-0.454309	6.05558	5.60489	8.35687	8.31949	9.2202	9.88678	10.3156	14.7118	12.9548	9.77565	-5.86143	-2.22146	-2.05302	-1.19512	6.5795	5.8856	8.62408	8.82437	10.124	10.4939	10.0104	14.4424	12.867	9.48669	-5.5635	-1.96665	-2.04572	-1.45331	6.22148	5.49171	8.85985	8.77666	9.6541	10.6645	10.1133	13.9135	12.7827	9.89991	-5.84493	-2.11282	-1.50637	-0.0102325	5.82395	4.89355	8.35804	8.62387	10.4368	10.276	10.2249	11.9528	12.434	9.26446	-5.82135	-1.75138	-2.10194	-1.41813	5.78044	5.42715	8.62552	8.48945	8.6564	10.1495	9.45408	13.4201	12.9758	9.47922	-5.99552	-1.89506	-1.59548	-1.29132	5.76469	5.31043	8.56369	8.49921	9.67262	10.2925	10.4427	13.9539	12.2652	8.70816	-5.695	-1.90516	-1.728	-0.723748	5.77421	5.27225	8.5604	8.45139	9.7075	10.2233	10.2993	12.9034	12.7842	9.44551	-5.73808	-1.77389	-1.72083	-0.16445	6.01603	5.02174	8.32055	8.43023	9.48694	10.2335	10.3505	13.963	12.9137	8.88009	-5.70108	-1.96149	-2.36131	-2.765376e+01	8.455318e+01	5.689942e+01
63700	-1.83236	6.02384	5.21038	8.46394	8.74343	10.047	10.2075	10.0927	13.2756	12.7072	10.7464	-5.2891	-1.9798	-1.67764	0.515265	0.0653823	0.0536576	0.184534	0.13139	0.369846	0.141161	0.0725772	0.187771	0.237678	0.0681612	0.179375	0.0780584	0.133338	0.0442781	0.045915	0.0145451	-0.553918	5.90891	5.3268	8.52866	8.35748	9.43026	10.391	9.50997	13.1978	12.894	10.7775	-5.02108	-2.23567	-2.12966	-1.05531	6.51464	5.80906	8.34317	8.49989	9.78656	10.3209	9.93595	12.5401	11.1126	10.8937	-5.35485	-1.96996	-2.07443	-1.44744	6.14478	5.34083	8.54607	8.46146	9.12539	10.2392	9.91964	13.0422	12.424	11.1203	-5.87813	-1.92482	-1.60346	-0.0713513	6.36671	5.16751	8.62028	8.80081	9.91418	9.96466	10.3658	12.5838	12.3734	10.7134	-5.01803	-1.59973	-2.28352	-1.25116	5.96002	5.39282	8.4691	8.30024	9.18645	10.5694	10.0029	13.6359	12.6936	10.6543	-5.84877	-2.10526	-1.71761	-2.42028	5.61676	5.15937	8.93741	8.74339	9.60935	10.0176	9.96071	13.4293	12.9995	10.8137	-5.36458	-1.87384	-1.70238	-1.52094	5.7356	5.11197	8.70724	8.60693	10.4685	10.3492	9.68989	13.2704	12.9451	10.5364	-4.78207	-1.62572	-1.7733	-1.17947	5.82891	5.12145	8.50871	8.33374	9.96134	10.2544	10.1898	13.9645	12.7381	11.1137	-5.50145	-2.05803	-2.04798	-3.095413e+01	7.788285e+01	4.692872e+01
63800	-1.09	5.78963	5.14424	8.6651	8.39009	9.81715	10.1887	9.96221	14.5718	12.7473	11.6405	-5.65954	-1.98071	-1.97372	0.145597	0.180701	0.10815	0.190138	0.119747	0.743659	0.224828	0.151649	0.570684	0.250881	0.103202	0.0613097	0.0610172	0.0601109	0.0512657	0.0451188	0.0143584	-0.679812	5.964	5.39186	8.7797	8.67349	9.49487	10.1809	10.3205	14.5725	11.9204	11.6117	-5.64801	-2.18265	-2.11432	-1.18556	5.99855	5.3322	8.40243	8.59308	9.81692	10.1648	9.48233	13.2986	12.9138	11.2756	-5.73984	-1.88974	-2.13049	-1.22493	5.57315	4.93401	8.60273	8.60609	8.90499	9.76505	10.4039	14.8009	12.5435	11.9955	-5.83546	-1.85362	-1.59803	-0.0207708	6.01091	5.0226	8.81447	9.09808	9.93943	9.8023	10.0317	11.8296	12.301	11.4874	-5.77397	-1.83696	-2.05668	-0.925554	5.98979	5.538	8.68875	8.6716	9.30593	10.76	9.98059	14.6539	12.8971	11.7699	-5.28134	-1.97663	-1.79085	-1.03921	6.06262	5.46625	8.34622	8.2949	9.0553	9.87858	10.1811	14.7228	11.8173	11.3239	-5.81586	-1.80394	-1.81012	-1.17893	5.71453	5.02809	8.18824	8.10636	9.7916	10.0368	9.22445	14.5371	12.1359	11.4817	-5.82683	-1.70355	-1.84608	-0.96774	5.66668	5.01615	8.66635	8.51568	9.65612	10.2302	9.79084	14.4833	12.1633	11.3165	-5.45221	-2.00309	-2.10848	-2.925392e+01	8.088252e+01	5.162860e+01
63900	-1.059	5.88179	5.26338	8.55059	8.5412	9.79473	10.6467	9.98505	13.8809	12.7733	11.837	-5.45057	-2.04828	-2.01128	0.213979	0.386332	0.102244	0.289093	0.152208	0.115686	0.057873	0.0861593	0.498179	0.0955971	0.306608	0.0847318	0.0407614	0.10544	0.040772	0.0354947	0.0141418	-0.722812	5.57394	5.04215	8.41715	8.2753	9.95474	10.5022	10.2128	14.3662	12.8335	11.6583	-5.48769	-2.22165	-2.08329	-1.26969	6.09988	5.47205	8.16487	8.28679	9.73908	10.4906	9.76892	13.5299	12.8672	12.7215	-5.0047	-2.10746	-2.032	-1.13678	5.33483	4.89356	8.94878	9.04366	9.61766	10.6761	9.6864	13.2517	12.807	11.1576	-5.78564	-2.14918	-1.54972	-0.026911	6.35824	5.28879	8.68297	9.01327	10.3536	10.1884	10.3187	12.1857	11.9536	11.5983	-5.6369	-1.74378	-2.16183	-1.0878	6.11878	5.63937	8.80137	8.72735	9.18949	10.6046	9.9527	13.8773	12.5699	12.2467	-5.5157	-2.07795	-1.60123	-0.961254	5.99944	5.45541	8.64384	8.59604	9.35467	10.5668	9.47952	14.2303	12.8319	11.734	-5.86185	-2.01522	-1.78322	-1.20213	6.05348	5.36162	8.32132	8.1921	9.79998	10.6025	10.2674	12.6561	12.0712	11.6572	-5.73003	-1.7838	-1.73516	-0.506265	5.17281	4.94792	8.88442	8.6672	10.1425	10.7421	9.93352	14.2607	12.8187	11.6026	-5.185	-2.05971	-1.88871	-3.129032e+01	8.514316e+01	5.385283e+01
64000	-0.991852	5.47279	5.0367	8.74247	8.63559	9.86142	10.6589	9.8041	13.4047	12.7761	12.5231	-5.85316	-1.87922	-2.15996	0.156165	0.157223	0.0659468	0.127159	0.0731168	0.33218	0.131703	1.66915	0.143557	0.0792028	0.112693	0.187993	0.148946	0.0818511	0.0425911	0.0336888	0.0192832	-0.5729	5.26105	4.88267	8.42869	8.33387	9.66741	10.3919	10.2211	12.7061	12.9459	12.7271	-5.64226	-2.27371	-2.01947	-0.994453	5.69769	5.27695	8.33147	8.41116	10.3885	11.2284	9.34847	13.6597	12.3781	11.8943	-5.92187	-2.04522	-1.89202	-1.16004	5.3321	5.00883	8.85468	8.96735	9.50631	10.5757	10.0602	13.5651	12.7877	12.9976	-5.82959	-1.85618	-1.54045	-0.0151353	6.22287	4.93984	8.74747	8.93968	10.4907	10.4745	10.3027	13.0185	12.3564	12.3299	-5.42721	-1.71553	-2.36972	-0.905799	5.52049	5.25994	8.38335	8.36124	9.88584	11.1091	9.78384	13.4355	12.6583	12.9348	-5.8456	-1.99406	-1.65483	-1.2398	5.68057	5.15923	8.69952	8.50094	9.48106	10.9307	10.0895	12.9112	12.8956	12.7953	-5.8289	-1.89274	-1.67961	-0.988313	6.0163	5.29065	8.83687	8.86918	10.4565	10.9779	9.68258	12.9727	12.6357	11.768	-5.4525	-1.6245	-1.9266	-0.593133	5.67638	5.01362	8.79423	8.74955	10.0079	10.5395	9.5704	13.5271	12.6792	12.6517	-5.96714	-1.95706	-2.17505	-2.257878e+01	8.226843e+01	5.968966e+01
64100	-0.656735	5.78029	5.30135	8.7237	8.28948	9.69969	10.3511	10.0851	12.8367	12.8729	12.5513	-5.65227	-2.00189	-2.08256	0.428919	0.168442	0.0725904	0.0462451	0.132598	0.137319	0.336849	0.281124	0.461328	0.160928	0.287444	0.125637	0.0868122	0.127453	0.0305396	0.0467248	0.0189402	-0.998708	5.70658	5.18665	8.47848	8.08223	9.87021	10.4325	9.86469	11.9755	12.9441	12.6149	-5.6769	-2.7539	-1.93884	-1.2435	6.02089	5.44505	8.30067	8.33211	9.95684	11.1101	9.59146	13.8312	12.6778	12.3278	-5.91914	-1.96045	-1.97214	-1.53919	5.88531	5.26122	8.41774	8.24999	9.50042	10.6146	9.9748	12.7356	12.3366	12.4253	-5.56184	-2.02268	-1.45189	-0.00719816	6.12604	5.21103	8.6094	8.87706	9.76633	9.63539	10.1407	11.7005	12.3665	12.8817	-4.68859	-1.63739	-2.13502	-1.49582	5.66232	5.23103	8.46923	8.46986	9.30119	10.1044	9.0659	13.1559	12.5061	12.6269	-5.12869	-1.82343	-1.78844	-1.0117	6.21852	5.53715	8.88423	8.78593	9.93999	10.6506	9.45878	12.5151	12.3271	12.1688	-5.24305	-1.94745	-1.87093	-1.17964	5.81289	5.07858	8.74446	8.75782	9.69947	10.0929	9.54389	13.1697	12.9186	12.5896	-5.87759	-1.50348	-1.88136	-0.528544	5.80135	5.00009	8.69571	8.62737	10.1073	10.6291	9.55647	12.8558	12.6362	12.4602	-5.30374	-2.04523	-2.11786	-3.625141e+01	7.540065e+01	3.914924e+01
64200	-1.34219	6.13322	5.47229	8.73995	8.76978	9.89964	10.3667	10.1502	12.2951	12.9215	12.5566	-4.6835	-1.90382	-1.97071	0.253957	0.0717333	0.0531688	0.0958384	0.0534885	0.193935	0.0552921	0.31756	3.10249	0.189779	0.172922	0.437422	0.0778375	0.10683	0.0463618	0.0547993	0.0160611	-0.896012	5.80869	5.34059	9.0661	8.78397	9.57583	10.4082	10.5372	12.4273	12.8261	12.7562	-5.18268	-2.35358	-2.03437	-0.910017	6.12782	5.46032	8.30237	8.42085	9.61527	10.5331	9.17573	14.4567	12.6438	12.0202	-4.33489	-2.12945	-2.0822	-1.65746	6.23953	5.29776	8.70045	8.75375	9.87279	10.2656	9.61945	14.4273	12.7496	12.8184	-5.63265	-1.89218	-1.84723	-0.00284104	6.24279	5.18528	8.61993	8.73924	10.3127	10.1959	10.2516	11.9166	12.7682	12.7881	-5.29355	-1.64636	-2.06814	-1.40069	5.65376	5.3469	8.4688	8.42431	9.1066	10.0392	9.11436	13.341	12.762	12.6365	-5.79948	-2.07276	-1.53586	-1.42512	6.04245	5.45196	9.16486	8.86869	9.37021	10.2777	9.77556	13.0703	12.327	12.4083	-3.67535	-2.05011	-1.79261	-1.39462	6.21406	5.39746	8.7343	8.67094	9.94172	10.2227	9.57567	11.6788	12.7669	12.4118	-5.51682	-1.77203	-1.89921	-0.437731	6.03445	5.2259	9.02029	8.89876	10.2904	10.6479	9.40598	11.745	12.6678	12.4902	-4.92862	-1.97571	-2.17406	-3.635278e+01	7.632693e+01	3.997415e+01
64300	-0.806306	6.28273	5.41183	8.89545	8.74283	10.0258	10.7979	9.5499	11.997	11.6276	12.0717	-5.86874	-2.07107	-1.81832	0.261139	0.210145	0.317176	0.0678917	0.0752655	0.108127	0.20025	0.104806	0.159717	0.0510001	0.0908462	0.151342	0.170465	0.157637	0.0368473	0.0318492	0.0183478	-0.604945	5.72509	5.25929	8.93559	8.71629	10.1712	11.2535	9.81477	12.3267	11.4788	11.3172	-5.96418	-2.54254	-2.09523	-1.75053	6.34199	5.78122	8.60606	8.71791	10.2998	10.6964	9.81656	11.7963	11.7609	12.2751	-5.60158	-1.98705	-1.9012	-1.58446	6.29191	5.50727	8.86325	8.86675	9.54075	10.5184	9.507	11.987	11.6633	11.88	-5.81291	-1.99112	-1.65334	-0.0144652	5.92856	4.87054	8.88108	9.077	10.0532	9.99136	9.37746	11.336	11.5667	11.9944	-5.29441	-1.66769	-2.10132	-1.01917	6.16453	5.85397	8.64457	8.58578	9.62507	10.9423	9.23599	11.8828	11.5209	12.369	-5.79005	-2.1933	-1.51136	-1.37348	5.80754	5.47322	8.84156	8.43115	9.98798	11.5718	9.8502	12.149	11.5477	12.3463	-5.98674	-2.07647	-1.4285	-1.71499	5.98938	5.41481	8.79105	8.65752	9.47855	9.73646	9.38576	12.4536	11.7742	11.9719	-4.82538	-1.75191	-1.78145	-0.706582	5.41957	4.99967	9.00877	8.75432	10.0128	10.5053	9.19116	12.1766	11.414	11.5514	-5.67181	-2.1063	-1.94622	-2.673077e+01	8.116573e+01	5.443495e+01
64400	-1.00997	6.0855	5.50339	9.38981	8.77214	9.82349	10.5393	9.95709	13.8059	11.2229	11.5855	-5.93506	-1.79531	-1.81364	0.3625	0.22883	0.0841567	0.104094	0.0819091	0.10748	0.243108	0.0730027	0.132753	0.121219	0.227452	0.148315	0.0654981	0.0601296	0.0443079	0.0432812	0.0174539	-0.505	5.79876	5.27222	9.16233	8.85523	9.92197	11.0116	10.3518	13.3633	10.8784	12.0405	-5.95214	-2.26419	-2.00619	-1.00311	6.42226	5.76832	8.78297	8.89629	9.27005	10.3144	9.86106	13.3288	11.1316	11.5763	-5.79986	-1.98485	-1.97276	-1.53873	6.03132	5.33361	8.76044	8.70832	9.70429	10.6246	10.058	13.8147	11.3345	11.5249	-5.96623	-1.8904	-1.67304	-0.0022244	6.09484	4.82079	8.7613	8.88111	9.70495	9.84477	9.80834	13.0305	11.3443	11.8913	-5.7803	-1.76737	-2.21899	-1.21471	6.18001	5.70263	8.6057	8.60791	9.74125	10.8556	9.85291	13.4812	11.8444	11.4168	-5.26887	-1.94777	-1.71657	-1.37078	6.1807	5.41982	8.98425	9.01538	9.85207	10.5409	9.57622	13.5182	11.4827	11.3289	-5.50561	-1.76728	-2.01777	-1.24676	6.43513	5.52264	9.12982	9.04983	10.018	10.2895	10.2534	13.7526	11.2014	11.8826	-5.69017	-1.63532	-1.9232	-0.473111	5.40617	4.9049	9.25829	9.05493	10.0601	10.7711	10.0132	14.0213	11.7383	11.5674	-5.78243	-1.98504	-1.89642	-1.584322e+01	8.176087e+01	6.591765e+01
64500	-1.03006	6.0219	5.65198	9.35511	9.05539	9.85679	10.3063	10.2234	13.3516	11.3081	12.8958	-5.64724	-2.02294	-1.87329	0.21626	0.0498342	0.16077	0.437047	0.0854439	0.186233	0.120357	0.256153	0.704592	0.237345	0.155039	0.183584	0.134623	0.151108	0.037658	0.0251097	0.0161642	-0.987812	5.95388	5.33232	8.79576	8.78114	9.92181	10.2072	10.2496	12.3774	10.9361	12.2163	-5.66425	-2.13837	-2.19367	-1.40917	6.48517	5.73675	8.71678	9.01568	9.76388	10.2261	9.86397	13.9219	10.7516	12.4055	-5.80579	-1.98171	-2.2291	-1.36376	6.07997	5.43273	9.04337	9.01739	9.09637	10.1068	9.78231	13.8836	11.2434	12.4311	-5.25914	-1.9979	-1.59777	-0.0103813	6.29748	4.95286	8.55634	8.85416	10.3537	10.135	10.3952	13.2403	11.8627	12.8753	-5.75274	-1.63219	-2.39733	-1.32167	6.10291	5.56243	9.28861	9.28789	9.60801	10.5936	9.8833	14.6314	11.7388	12.8165	-5.21634	-1.93964	-1.80969	-1.65717	6.03818	5.42364	8.81518	8.58903	9.75367	10.4378	9.38723	13.0803	10.8568	12.9598	-5.01954	-1.85186	-1.67999	-0.949132	6.1527	5.40689	8.69039	8.64858	9.41494	9.88656	10.1179	14.1973	11.1366	12.853	-5.04117	-1.67245	-1.86048	-0.694346	6.01868	5.18354	9.12603	9.09383	9.94324	10.3318	9.86685	14.3858	11.8041	12.9752	-5.87871	-2.00467	-2.07587	-3.054717e+01	8.035725e+01	4.981009e+01
