iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
18880	-1.91797	6.72653	5.97493	9.08309	8.75081	9.68465	11.1003	10.5063	14.7247	10.2102	12.9713	-5.5626	-2.11666	-1.96296	0.539998	0.0646556	0.080356	0.0950692	0.1339	0.124612	0.100861	0.582836	0.164591	0.0426955	0.127443	0.0898298	0.0683388	0.129325	0.0205669	0.0415344	0.016159	-0.730301	6.43578	5.95158	9.18318	8.96074	9.85936	11.0885	9.83428	14.7653	10.4285	12.7543	-5.37277	-2.52302	-1.99302	-1.21716	6.64211	6.14684	9.10342	9.27367	9.95312	11.4977	9.88108	14.6151	10.3801	12.8298	-5.55968	-2.0868	-1.92616	-2.15287	6.91079	6.07316	9.37411	9.22263	9.10833	10.9683	10.1566	14.5257	10.0129	12.8523	-5.51605	-1.97027	-1.66964	-0.0357793	6.71655	5.68266	8.86124	9.01456	10.0524	10.9465	9.09722	14.5377	10.3091	12.8181	-5.43432	-1.78895	-2.05354	-2.28561	6.76311	6.09754	8.89844	8.88288	9.61574	11.1843	10.1707	14.4844	10.5283	12.522	-5.74938	-1.90565	-1.85026	-1.94736	6.60041	5.80752	8.85075	8.71119	9.91625	10.9735	10.0617	14.6919	9.93019	12.7415	-5.6279	-1.85063	-1.8111	-2.10727	6.61559	5.7339	8.98781	8.97422	9.92893	10.7707	9.14314	14.5274	10.429	12.592	-5.62903	-1.72833	-1.91353	-1.1537	6.77341	5.47829	9.19969	9.3068	10.2597	10.6987	10.0077	14.4833	9.88975	12.8494	-5.45585	-1.94516	-2.42252	-6.779277e+00	9.811567e+01	9.133639e+01
18960	-1.42008	6.70965	5.80887	9.14343	9.0879	10.3492	11.1059	10.0304	13.8458	11.8173	12.8763	-4.95772	-2.25073	-2.12709	0.577533	0.15914	0.182627	0.0940285	0.257717	0.158191	0.171078	0.252015	0.173195	0.594749	0.081086	0.0700684	0.0672054	0.345468	0.047673	0.0492492	0.0133277	-1.19413	6.62344	6.19339	9.27145	9.15246	10.2521	10.9924	10.4117	13.3822	10.497	12.6934	-5.32012	-2.2346	-2.03199	-1.84335	6.50918	5.94883	9.1079	9.3169	10.2068	10.9045	10.2783	13.1831	12.2925	12.7303	-5.07905	-1.96635	-2.00451	-2.00052	7.1816	6.40584	9.34892	9.13898	9.87677	11.4475	10.3492	14.0407	10.9831	12.2774	-5.12925	-2.10951	-1.489	-0.121076	6.94582	5.73129	8.84802	9.04567	10.0666	10.3657	9.55579	13.4368	11.936	12.9585	-5.22426	-1.75226	-2.15423	-2.30145	6.85331	6.16393	8.64146	8.68419	10.0246	11.0082	9.98818	13.9495	11.5305	12.4811	-5.03911	-1.94341	-1.87424	-1.54217	6.41809	5.86052	8.94763	8.5892	9.75845	11.9221	9.64408	14.5106	11.1121	12.8345	-4.58985	-2.08611	-1.52085	-2.15923	6.4444	5.61454	9.13249	8.82903	10.0078	10.7899	10.1383	14.2132	12.4522	12.6265	-4.78938	-1.7553	-1.69507	-1.60522	7.24849	5.5841	9.05288	8.94841	10.1089	10.4405	10.1479	14.2316	11.9487	12.8135	-5.02976	-1.95885	-2.59254	-3.986311e+01	9.161348e+01	5.175037e+01
19040	-1.75032	6.98935	6.17439	8.93733	8.85346	9.99953	10.7273	10.242	14.2418	12.9056	11.6235	-5.94684	-1.84192	-2.13324	0.53942	0.0940109	0.049043	0.0843436	0.0754791	0.238929	0.220725	0.180307	0.102516	0.209102	0.0801039	0.60086	0.0438479	0.348821	0.0258155	0.035561	0.0108207	-0.776146	6.6826	6.25783	9.24198	9.00568	9.83751	10.9403	9.51255	14.3744	12.4106	11.8934	-5.79113	-2.20906	-2.01454	-1.73812	6.5339	5.94854	8.70751	8.84197	9.5976	10.2741	10.1713	14.4479	12.4749	11.4396	-5.4239	-1.95207	-1.93056	-1.85052	6.9084	6.26324	8.6027	8.51635	9.0949	10.9345	10.3345	13.9858	12.8566	11.9662	-5.97502	-2.09316	-1.37345	-0.0369072	7.2751	6.10972	8.91589	9.13077	10.0101	10.5841	10.1474	14.5537	12.0498	11.8338	-5.92008	-1.7664	-2.21412	-2.07347	6.89774	6.31009	8.87855	8.94819	10.3183	11.6607	9.74323	14.3959	12.6141	11.8097	-5.0081	-2.00241	-1.86875	-2.24744	6.99479	6.1268	8.87974	8.8124	9.86752	11.4221	8.98856	14.5814	12.7323	11.4176	-4.94113	-1.81949	-1.996	-1.22395	6.70762	6.0038	9.06089	8.96597	9.56297	10.7142	10.4905	14.187	12.5559	11.7769	-5.09761	-1.7256	-1.7593	-1.2155	7.35776	5.83843	8.84994	8.86419	10.2122	10.5036	10.2726	13.8088	12.8357	10.9981	-4.99647	-2.00235	-2.56328	-2.637378e+01	1.024048e+02	7.603101e+01
19120	-1.67071	6.92014	6.22879	9.31214	8.59583	9.91071	10.9518	9.85126	14.7424	12.7369	10.3317	-5.8366	-1.93607	-2.05609	0.878077	0.129711	0.0934755	0.487993	0.12974	0.0772315	0.20188	0.237815	0.170476	0.0718029	1.657	0.301179	0.0814828	0.0835468	0.0345456	0.0481695	0.0102376	-0.819865	6.79108	6.35194	9.11958	9.00812	9.45785	10.3608	8.99125	14.9146	12.922	10.9261	-5.7846	-2.3474	-2.06725	-1.73262	6.88965	6.18294	9.01801	9.12305	9.48589	10.5544	10.1401	14.6988	12.6896	9.96822	-5.52109	-2.00433	-2.01891	-2.42361	7.39173	6.34367	8.68144	8.67962	9.82589	11.1718	9.43932	14.5885	12.7515	10.8626	-5.68039	-1.77219	-1.86985	-0.00140572	7.33545	6.28772	8.31486	8.6334	9.99172	10.2116	10.0618	14.4535	12.6512	8.74303	-5.89074	-1.59517	-2.1703	-1.94868	6.86171	6.37831	8.91366	8.87434	9.29761	10.4573	9.57267	14.477	12.808	8.12276	-5.79011	-2.04201	-1.6782	-1.44491	6.85002	6.08734	9.12624	9.03103	9.61765	11.0955	10.0848	14.4099	12.3174	10.4289	-4.94428	-1.85745	-1.82189	-1.84483	7.03504	6.18704	8.94541	9.00782	10.1415	10.3424	9.44478	14.9357	12.6323	10.6722	-5.51808	-1.65257	-1.91308	-1.19975	7.06025	5.63159	9.13132	8.96499	10.0388	10.476	9.75881	14.515	12.8564	8.56657	-5.44144	-2.05493	-2.38444	-3.845121e+01	1.025811e+02	6.412987e+01
19200	-1.71659	6.87883	6.41281	8.88191	8.92525	10.135	11.0275	9.75681	13.8262	12.3258	9.11635	-5.83273	-2.05533	-1.8507	0.649238	0.0819249	0.200978	0.26438	0.0630906	0.0737502	0.285835	0.160562	0.066789	0.0342443	0.105127	0.520138	0.13619	0.0760355	0.0276865	0.0509101	0.0151449	-0.685646	6.84618	6.41039	9.34952	9.0471	10.1575	11.6562	9.12442	14.0016	12.2659	9.19987	-5.74724	-2.34111	-1.9878	-2.02697	6.82808	6.14847	8.95948	9.0847	10.103	10.9179	10.0105	14.3976	12.0836	9.03971	-5.95858	-2.06541	-2.01685	-2.2904	6.8776	6.27379	9.15469	8.95505	10.2822	11.9419	10.1334	13.3752	12.4459	9.71612	-4.6349	-2.47372	-1.44792	-0.0129253	7.73609	6.59535	8.23647	8.4991	10.3742	10.9828	9.74481	13.8996	12.3573	9.6449	-4.75537	-1.60317	-2.23793	-2.07379	6.93786	6.38695	8.88532	8.88288	9.94226	11.3425	9.61535	13.3712	12.4052	8.79766	-5.17577	-1.79617	-1.72685	-2.30462	6.83264	6.18209	8.97133	8.85287	9.66131	10.4836	9.99905	14.2806	12.082	8.73872	-5.39218	-1.89237	-1.7652	-2.21365	7.02332	6.16056	9.02384	8.95645	10.4459	10.8596	9.99029	13.7705	12.6267	9.55813	-5.29283	-1.6859	-1.90907	-1.0403	7.13207	5.71772	8.96752	8.92868	10.4744	10.9189	9.39296	13.7574	12.153	9.00625	-5.32784	-1.86603	-2.4892	-3.581465e+01	1.080883e+02	7.227366e+01
19280	-1.50056	6.9117	6.35091	8.67465	8.68612	9.93412	10.696	9.80468	13.7902	10.891	9.67396	-5.60221	-1.89419	-1.91015	0.458798	0.169766	0.0723937	0.047652	0.0809514	0.168577	0.173549	0.567041	0.0651541	0.342105	0.223051	0.0773931	0.065417	0.155381	0.0295356	0.0341515	0.0102647	-0.795637	7.01388	6.59259	9.16188	8.81645	9.70416	10.8493	9.48104	13.6316	11.6999	9.31302	-5.42362	-2.4074	-1.97464	-1.2158	6.74952	6.16083	8.68509	8.89446	9.54036	10.6466	10.1272	14.0843	12.8643	9.33142	-5.69709	-2.0487	-1.97395	-2.45399	7.45918	6.66602	8.88064	8.9131	9.53039	10.6108	9.65566	13.9293	10.4984	10.1351	-5.8523	-2.03543	-1.57053	-0.000399538	7.77985	6.63863	8.41337	8.66581	10.1013	10.7712	9.70507	13.5266	10.8963	9.30506	-5.36152	-1.68053	-2.14892	-2.21293	7.02283	6.40855	8.7262	8.72043	9.99216	11.1602	9.57563	13.8126	12.0836	10.1226	-5.64429	-1.79549	-1.76185	-1.65648	7.20617	6.26767	8.81609	8.89382	9.84226	10.6922	9.59137	14.0717	10.8862	9.42035	-5.48744	-1.78836	-2.07369	-1.74922	7.11397	6.15583	8.91827	8.94683	10.2008	10.7965	10.366	13.6536	11.8012	9.64374	-5.60116	-1.63422	-1.95447	-1.35305	7.20537	5.56203	8.57233	8.54802	9.71197	10.2465	9.62542	13.763	10.4228	10.0733	-5.48286	-1.89192	-2.62997	-3.364835e+01	1.052999e+02	7.165156e+01
19360	-1.3682	7.14935	6.22946	8.80426	8.83158	9.58251	10.7495	9.68981	14.1518	11.211	9.89182	-4.98857	-2.14774	-2.00411	0.412402	0.162382	0.100276	0.0795742	0.0584246	0.0485193	0.259168	0.432157	0.265394	0.0549338	0.0821884	0.260367	0.0673825	0.420846	0.0386422	0.0282693	0.0148278	-0.810673	7.00192	6.56939	8.89615	8.86916	9.4681	10.4654	10.3365	13.1466	11.0705	9.40712	-5.39082	-2.23031	-2.17599	-1.64393	6.70428	6.09768	8.49309	8.62029	9.24426	10.1898	10.274	14.8568	11.4137	10.1546	-4.69736	-2.00342	-1.96065	-1.91883	7.30809	6.4979	8.68123	8.54061	9.30429	10.9207	9.91769	14.3257	11.0018	9.30851	-4.99263	-2.28483	-1.62616	-6.10783e-05	7.40548	6.30176	8.6356	8.8524	9.89891	10.406	9.47208	14.7028	11.4648	9.59888	-4.94507	-1.7597	-2.14617	-2.21911	6.97485	6.38778	8.56299	8.47272	9.55067	10.7427	9.69389	13.9355	11.2116	10.0833	-4.54629	-1.88976	-1.69545	-1.77968	7.12285	6.3111	8.70324	8.69882	9.43285	10.9509	9.41393	14.2537	11.1193	9.38736	-5.49361	-1.87313	-1.88583	-2.11795	7.15009	6.19327	8.36944	8.38385	9.34374	9.75371	9.42955	14.9128	11.0586	10.2429	-4.71522	-1.65692	-1.97882	-1.03129	7.02477	5.52176	8.65832	8.69107	9.33027	9.80563	9.22243	14.4289	11.1304	10.2661	-4.97625	-1.97222	-2.57613	-4.073394e+01	1.087293e+02	6.799541e+01
19440	-1.56759	6.9419	6.20213	8.53322	8.51636	9.42131	10.2273	9.93913	14.7661	10.8792	10.6222	-4.76465	-2.07217	-1.88534	2.4913	0.0646574	0.126818	0.190627	0.108193	0.213257	0.297912	0.190252	0.107341	0.398296	0.0320654	0.391913	0.0860945	0.0788118	0.0217273	0.0430909	0.0137991	-0.957941	7.13341	6.6283	8.72667	8.51511	9.28803	10.4819	9.79663	14.8997	10.619	10.7927	-5.74269	-2.2229	-2.00318	-1.19482	6.74052	6.16303	8.41313	8.53174	9.03292	10.6572	10.2258	14.8768	11.4004	10.6255	-5.08622	-2.16988	-1.90077	-2.45126	7.29238	6.3714	8.62727	8.44826	9.13775	10.7085	9.27752	14.5319	10.6257	10.2044	-4.62098	-2.02019	-1.67127	-0.000559467	7.24085	6.18051	8.38243	8.71299	9.14415	9.5196	9.03778	14.3031	11.8995	10.532	-5.76411	-1.75305	-2.13421	-2.13156	6.56096	5.9859	8.56267	8.57294	8.83647	10.1618	9.87877	14.7827	10.7969	10.2924	-4.52586	-2.12821	-1.81466	-1.40644	7.12241	6.47425	9.31332	9.09349	8.66522	11.2882	10.0301	14.7627	10.717	10.8988	-4.0816	-1.97119	-1.73825	-1.45683	7.1442	6.30374	8.49628	8.40746	9.28331	10.2337	9.90536	14.2035	10.8518	10.5288	-4.39777	-1.67097	-1.86158	-1.26278	7.36035	5.76547	8.28036	8.39678	9.61522	9.94375	9.64264	14.8573	10.5306	10.889	-5.88637	-1.97093	-2.63485	-4.819976e+01	1.097530e+02	6.155321e+01
19520	-1.41119	7.15559	6.40857	8.40702	8.62265	9.32261	10.2191	9.99592	14.3602	10.3116	10.976	-5.54993	-2.07623	-2.04473	0.738769	0.178406	0.126063	0.0804006	0.0923125	0.109136	0.114689	0.168794	0.20142	0.425801	0.0822186	0.0419443	0.0481251	0.101623	0.0305578	0.0298255	0.0127262	-0.896676	7.39083	6.88178	8.58909	8.40512	9.47629	10.4618	10.1407	14.4056	8.89002	10.9802	-5.72651	-2.3906	-2.14603	-1.86477	6.97071	6.32989	8.39181	8.47225	9.05892	9.80005	9.78181	12.8284	11.0374	10.8074	-5.67606	-2.08116	-1.92663	-1.9244	7.33556	6.4863	9.04425	8.95918	9.13947	10.9104	10.2515	14.3636	10.5342	10.9941	-5.41219	-2.18412	-1.61691	-0.00287667	7.34372	6.3319	8.46445	8.66913	9.06962	9.69086	9.62624	13.972	10.5449	11.1181	-5.52532	-1.83051	-2.05957	-2.00905	6.68881	6.10035	8.68288	8.63722	8.98886	10.3541	10.0361	14.894	10.3025	10.5612	-5.48018	-1.99748	-1.72038	-2.29541	7.26364	6.36251	8.93205	8.8567	9.33943	10.5627	9.7778	14.5987	9.53081	10.8694	-5.37017	-1.90531	-1.95587	-1.89276	6.95803	6.07306	8.3947	8.48221	9.70522	10.2197	9.79728	14.3568	10.3883	10.8567	-5.21345	-1.58424	-1.96433	-0.803068	7.16728	5.80049	8.28696	8.36159	8.93558	9.78545	9.82967	14.7231	10.4913	11.4147	-5.31021	-1.91521	-2.48632	-3.238351e+01	1.059984e+02	7.361489e+01
19600	-1.73996	7.05032	5.93703	8.57033	8.76227	8.97513	9.84998	9.94666	13.7283	11.9653	11.6834	-5.97412	-2.03385	-2.04554	0.385743	0.083079	0.284691	0.0409343	0.033649	0.0483961	0.155366	0.0880053	0.0556927	0.104531	0.139849	0.0740019	0.151238	0.0824793	0.0470123	0.0342449	0.0126282	-0.994927	7.18652	6.71328	8.56424	8.48414	8.9387	9.94013	9.68355	13.8069	12.3095	11.7526	-5.78742	-2.37231	-2.14036	-1.41007	6.89029	6.45203	8.92503	8.9148	8.80368	10.2131	9.93596	13.4891	12.3221	11.053	-5.58528	-2.05366	-1.77694	-2.46218	6.90278	6.08112	8.75452	8.71423	8.9346	10.0222	9.3941	13.6936	11.9536	10.3587	-5.69449	-2.17904	-1.63326	-0.127551	6.93913	5.83772	8.22876	8.43074	8.86655	9.55302	9.68664	13.5314	11.6267	11.1541	-5.77061	-1.68058	-2.10052	-2.37815	7.05584	6.33012	8.97633	9.06048	8.65262	9.97659	10.1562	13.4501	11.8465	11.8745	-5.84694	-1.89351	-1.8917	-1.72272	7.25656	6.45288	8.71086	8.76092	8.60144	9.56221	9.61416	14.0737	12.3633	11.6827	-5.88379	-1.7622	-1.97639	-2.4272	6.90867	5.9151	8.54181	8.62734	9.34619	9.53126	9.89974	13.8538	12.2401	11.3473	-5.8261	-1.58399	-2.07535	-0.648372	7.37304	5.89678	8.63707	8.84952	8.98503	9.78845	9.98333	13.7589	12.011	11.5795	-5.94763	-1.90374	-2.72177	-2.270506e+01	9.599503e+01	7.328997e+01
19680	-1.6825	6.97696	6.14812	8.83086	8.69206	9.44735	10.2935	10.1023	14.6501	12.298	11.4742	-5.77098	-2.01172	-1.83178	0.641928	0.0904799	0.16706	0.27336	0.0678541	0.0926558	0.12786	0.510453	0.525943	0.12177	0.0573625	0.166715	0.0998026	0.0776623	0.0320063	0.0505037	0.0112646	-1.08776	7.1083	6.66654	9.04913	8.80403	9.3502	10.6518	10.2681	14.0782	12.6247	11.5695	-5.78961	-2.36116	-1.97212	-1.49361	6.76598	6.2023	8.75715	8.87507	9.15202	10.3048	10.266	14.1473	12.5176	11.6995	-5.72076	-2.08488	-1.91571	-2.16647	6.69273	5.86785	9.02611	8.77584	9.11661	10.6993	10.0403	14.1924	12.4037	11.5074	-5.71342	-1.97779	-1.57255	-0.0493779	7.47041	6.37344	8.32645	8.60505	9.96606	10.4643	9.94481	14.8537	12.5869	11.1041	-5.99214	-1.69159	-2.16557	-2.07632	7.23666	6.60523	9.04343	9.06215	8.94854	10.0353	9.89203	14.3949	12.6108	11.7741	-5.89339	-1.92903	-1.80604	-1.87424	7.11106	6.23018	8.76675	8.75004	9.44075	10.5724	9.51773	14.7904	12.1955	11.4875	-5.44196	-1.87234	-1.98128	-2.2127	6.67728	5.68159	8.84778	8.74595	9.62329	9.97089	10.2724	14.0963	12.7277	11.5717	-5.8628	-1.5923	-1.93182	-1.38524	7.33686	5.71821	8.69345	8.64615	9.54554	9.99824	10.2895	14.077	12.2581	11.8995	-5.87344	-1.88019	-2.59619	-2.212398e+01	1.102633e+02	8.813928e+01
19760	-2.10962	7.08585	6.14536	8.83894	8.77803	9.02777	9.87581	9.82579	14.9409	12.3896	11.6788	-5.25856	-1.76517	-1.96076	0.951206	0.136983	0.257713	0.0730013	0.0750374	0.212519	0.527167	0.126725	0.0766858	0.118231	0.0750009	0.0713656	0.148355	0.0758102	0.0283083	0.0398729	0.0114507	-0.889705	6.96354	6.41938	9.03498	8.72753	8.99357	9.95733	10.3484	14.4415	12.1225	11.8278	-5.44254	-2.23543	-2.03281	-1.61849	6.67706	6.23789	9.02276	9.06372	8.53527	9.36236	9.63606	14.9498	12.2305	11.9705	-5.51893	-2.20427	-1.77455	-2.42496	6.60644	5.698	9.03201	8.90443	8.51375	9.85968	10.1883	14.993	11.9128	11.6063	-5.32678	-2.07304	-1.68991	-0.0422208	7.44294	6.25124	8.53334	8.72498	9.70769	10.2606	9.92501	14.8486	12.8709	11.294	-5.38862	-1.61704	-2.31757	-2.28926	7.25933	6.68192	8.75707	8.7123	8.14393	9.59357	10.0085	14.7732	12.8473	11.6662	-5.13094	-1.88284	-1.64232	-1.80397	7.35306	6.44562	9.06378	8.99874	8.60885	9.43345	9.71565	14.7613	12.6715	11.542	-5.42232	-1.75518	-1.97231	-1.50051	6.77512	5.9123	8.84005	8.76177	9.52106	10.5031	9.77662	14.8775	12.0861	11.7886	-5.19848	-1.67109	-1.84763	-1.23822	7.05718	5.53889	8.68451	8.80222	9.11439	9.63497	9.71366	14.7928	12.0808	11.5466	-4.96376	-1.86796	-2.61146	-2.464147e+01	9.130988e+01	6.666841e+01
19840	-1.3972	6.93943	6.01485	9.32279	8.75436	9.23201	9.88464	9.99656	13.6675	11.8229	11.578	-5.80499	-1.7888	-1.82733	0.41368	0.0662436	0.174717	0.197503	0.138605	0.0901582	0.224443	0.243834	0.304816	0.0821316	0.085045	0.257072	0.113598	0.188863	0.034838	0.0457333	0.0114926	-0.867389	6.95017	6.40002	9.31605	9.22639	9.22286	10.2631	9.55934	14.1713	12.0014	11.887	-5.48974	-2.30293	-2.14986	-1.62101	6.94761	6.36989	9.11766	9.09851	9.41445	10.1476	10.1938	12.8556	12.3156	11.5078	-5.61858	-2.07648	-1.77596	-2.19398	6.86887	6.08763	9.07199	8.93756	8.9061	10.3754	9.64642	14.7538	12.0923	11.6569	-4.91835	-2.17119	-1.63391	-0.130537	7.2047	6.00717	9.15985	9.299	9.31662	9.97819	9.09031	14.1318	11.9416	11.6075	-5.3194	-1.66449	-2.25006	-1.97421	7.11631	6.54975	9.10072	8.98786	9.28055	10.7895	10.1423	14.2862	11.786	11.808	-5.19458	-2.01222	-1.60574	-2.13146	6.71121	5.90684	9.0592	8.86534	8.74916	9.74537	10.4707	14.1131	11.3557	11.6005	-5.03441	-1.81263	-1.82526	-2.14762	7.10017	6.1824	8.60751	8.64071	9.53366	10.0958	9.53093	13.7309	12.0777	11.8252	-5.11568	-1.53669	-1.96771	-1.54881	6.81804	5.37554	8.91269	8.94593	9.43069	9.89879	9.70607	13.0979	11.7239	11.0903	-5.35293	-1.94556	-2.64131	-3.550055e+01	9.767872e+01	6.217817e+01
19920	-1.71205	6.47046	6.222	9.01248	8.98993	9.53668	10.3858	9.93273	14.7832	11.6044	12.51	-5.79913	-1.95072	-1.90621	1.6075	0.300311	0.330004	0.0507935	0.134284	0.140499	0.164023	0.185519	0.157489	0.171487	0.733288	0.120973	0.0456141	0.0621858	0.0316389	0.051832	0.0139309	-0.761819	6.83572	6.33094	9.13562	8.971	9.89633	11.0121	9.83691	14.9386	10.9643	11.3222	-5.91925	-2.11148	-1.96313	-1.39434	6.99109	6.41336	8.80313	9.05952	9.62124	10.2723	10.2963	14.6178	11.6662	11.178	-5.91691	-2.01189	-1.94978	-2.13869	6.58491	5.78461	9.03189	8.92553	9.4514	10.7135	10.2534	14.8872	11.4875	11.9491	-5.72624	-1.84832	-1.63436	-0.106075	7.32084	6.16825	9.15865	9.40323	9.75981	10.4691	9.64455	14.8149	11.4368	11.9512	-5.92804	-1.82028	-2.16141	-2.33848	7.28849	6.54255	8.97759	9.01975	8.96381	10.3427	9.59252	14.8775	11.898	11.3714	-5.66149	-1.82372	-1.87862	-1.80084	6.3777	5.72219	8.97757	8.79746	9.16408	10.4936	9.84479	14.6009	11.9342	10.0516	-5.90734	-1.86861	-1.75891	-1.99712	7.24306	6.29388	8.86102	8.81887	9.95497	10.3716	9.797	14.4389	11.1623	12.6307	-4.98204	-1.75996	-1.9237	-1.87008	6.86908	5.43899	8.73298	8.71174	9.62324	9.84259	9.56661	14.7138	10.9275	11.4764	-5.72316	-1.74302	-2.46033	-3.710192e+01	9.351288e+01	5.641097e+01
20000	-1.60408	6.93541	6.24555	9.25473	9.16697	9.76379	10.5955	10.0752	14.8725	12.4507	9.53344	-5.91087	-1.6619	-1.99531	0.923273	0.0987087	0.0931506	0.0562046	0.0647167	0.223295	0.121977	1.15293	0.200026	0.342664	0.146431	0.0760419	0.0760789	0.171015	0.0273522	0.0536186	0.0151056	-1.0565	6.59327	6.0824	9.1324	9.00651	9.58958	10.8006	9.53496	14.6332	12.596	10.2023	-5.8519	-2.29893	-2.10685	-1.91159	6.93464	6.24017	8.78115	9.03541	9.89708	10.489	9.82946	14.993	12.9617	9.9291	-5.54584	-2.01767	-2.08936	-2.36094	6.91044	6.10894	9.24876	9.25145	9.04099	10.0398	10.4843	14.4524	12.6253	8.60609	-5.46985	-1.91253	-1.70328	-0.0207481	7.14003	5.991	9.28153	9.46315	10.0481	10.3899	9.51285	14.1268	11.7781	9.52228	-5.98448	-1.76908	-2.09889	-1.94895	7.31688	6.537	9.13602	9.20115	9.42896	10.6046	9.55284	14.7245	12.0914	9.6337	-5.95908	-1.83829	-2.01111	-2.06886	6.73053	6.0403	9.18659	9.18293	9.37099	10.1429	10.4372	14.2578	12.6466	9.11346	-5.36903	-1.79257	-1.88067	-2.05373	7.37609	6.39191	9.35493	9.33215	9.6858	10.1623	9.31879	14.8088	12.5397	8.90076	-5.79298	-1.57009	-1.99001	-1.05157	6.75232	5.42434	9.0934	9.1364	9.87359	10.4892	9.42887	14.721	12.1864	9.79319	-5.93586	-1.92887	-2.48522	-2.568909e+01	9.956449e+01	7.387540e+01
