iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
61280	-0.890725	7.0367	5.43591	9.37014	8.3774	10.245	10.9392	9.79578	13.5056	10.3942	12.7686	-5.50182	-1.79691	-1.9558	2.44532	-0.00771302	-0.144293	0.495214	-0.635145	0.132794	0.107028	0.188827	0.0832436	0.125185	0.115144	0.118276	0.0815574	0.0940508	0.182169	0.17898	0.0645291	0.0921998	0.0903162	0.369346	0.0603503	0.120301	0.10956	0.183251	0.0130739	0.0312774	0.0107098	-0.252704	6.607	5.91558	9.23038	8.98619	10.4584	10.9151	9.51769	13.7669	10.3273	12.973	-5.84348	-1.8233	-1.80725	3.4133	-0.497182	-0.412153	0.0751268	-0.0879402	-0.318548	6.67807	5.38973	8.75104	8.61134	10.1495	10.4115	9.87634	14.2486	10.156	12.8483	-5.78245	-1.76177	-2.11077	2.24129	-0.279834	0.000729494	0.282344	-0.877543	-0.917987	7.18334	5.46206	8.9895	7.92716	10.1364	10.8979	10.2224	13.2161	10.5384	12.2571	-5.19315	-1.96424	-1.70392	1.91382	-0.177659	-0.230029	0.491969	-0.677571	-0.0649869	7.27034	5.77801	8.65233	8.22282	10.2938	11.5046	9.84782	13.297	10.2765	12.6482	-5.76592	-1.80735	-2.09476	3.76563	-0.0185552	-0.0650876	0.248372	0.0641312	-0.652737	7.23854	5.73706	9.34272	8.83142	10.0199	10.8577	9.63555	13.7847	9.68828	12.0819	-5.08116	-1.74745	-1.95211	2.20472	-0.225719	-0.413482	0.442936	-0.188382	-1.36036	6.65878	5.74624	9.07008	8.69862	9.87633	11.1413	10.0531	13.2257	11.2803	12.3451	-5.39878	-1.63645	-1.61406	3.35195	-0.181714	-0.223612	-0.0020155	-0.229728	-1.10719	7.00223	5.56797	9.24757	8.40327	10.3785	11.1438	9.68307	12.9373	10.9054	12.5254	-5.76291	-1.70853	-1.87632	2.80544	-0.0285156	-0.32688	0.334821	-0.704281	-0.50915	7.06283	5.1942	9.2936	8.81918	10.4965	10.3698	9.67569	14.1398	10.1987	12.9912	-5.22063	-1.83698	-2.55324	2.2396	-0.19674	-0.0736397	0.303427	-0.377654	-1.855294e+01	1.485918e+02	1.300389e+02
61440	-0.740633	6.84313	5.52176	9.1155	8.44287	9.96734	10.6072	9.57843	12.6216	9.94336	11.629	-5.48537	-1.64876	-1.80656	2.84355	-0.24492	-0.73089	0.531608	0.00970759	0.185027	0.115898	0.0543533	0.152389	0.0825595	0.119819	0.104116	0.0954052	0.0678973	0.123151	0.749009	0.0922709	0.139141	0.0550917	0.380308	0.047934	0.878676	0.185138	0.210666	0.0105625	0.0180976	0.0122601	-0.294125	6.7316	5.35955	9.06654	8.43808	10.5078	10.7831	9.35592	12.8597	10.137	12.6315	-5.48376	-1.60784	-1.83554	3.35077	-0.656323	-0.186563	0.600457	0.0276469	-0.533214	6.62706	5.54762	8.53566	8.45759	10.212	10.4983	9.73858	12.768	9.43674	11.1862	-5.17763	-1.87173	-2.12228	2.17244	-0.182711	-0.920522	0.105499	-0.145191	-0.88497	7.22242	5.61382	8.82641	8.56277	9.91039	10.2116	9.3108	12.316	10.043	12.1048	-4.94773	-1.38046	-1.7759	2.08603	-0.38514	-1.20546	0.110125	-0.0421325	-0.00112417	7.34324	5.73197	8.92191	8.22631	9.75902	10.8862	9.31235	12.7464	9.53136	12.0788	-5.89124	-1.83176	-1.96117	3.73363	-0.0185688	-0.428653	0.57785	0.150964	-0.847974	6.57313	5.56564	8.93805	8.31267	9.72144	10.9182	9.54459	12.3673	9.93439	10.55	-5.42746	-1.80676	-1.39551	3.08702	-0.377684	-1.67394	0.566355	0.449764	-1.05317	6.6845	5.62553	9.02498	8.80986	9.71927	10.7744	9.37199	12.2393	9.51093	11.4847	-5.44172	-1.63695	-1.78867	3.1374	-0.262754	-0.518983	0.0445885	-0.0596573	-0.651908	6.36298	5.05207	9.1491	8.42387	10.0466	10.3478	9.31301	12.5725	10.4391	12.5619	-5.67535	-1.62455	-1.89621	2.06099	-0.0823531	-1.29311	0.342874	-0.511775	-0.947102	7.45401	5.62017	8.90773	8.43415	10.1118	10.8412	9.67577	12.5848	9.84892	11.3079	-5.26332	-1.72979	-2.19009	3.62203	-0.274224	0.00450627	0.266443	0.239241	-2.385986e+01	1.585148e+02	1.346550e+02
61600	-0.729079	7.04798	5.51657	8.96311	8.52497	9.77648	10.694	10.0348	13.9289	10.6064	11.8688	-4.081	-1.7372	-1.98432	2.9804	-0.0498976	-1.47309	0.310642	0.249145	0.159451	0.0886148	0.102918	0.148014	0.059921	0.0954144	0.157723	0.20275	0.129749	0.330217	0.291109	0.401416	0.104372	0.104119	1.48617	0.123487	0.0950127	0.0511864	0.148533	0.0104168	0.0285936	0.0151178	-0.241756	6.82253	5.70392	8.87234	8.43155	9.85216	10.3442	9.75679	14.0501	11.2239	12.429	-3.5652	-1.85111	-1.90254	3.32206	-0.636555	-1.22085	0.308027	0.262188	-0.747826	7.00389	5.92784	8.57043	8.43469	10.1309	10.5613	10.407	13.2627	10.3698	11.7529	-4.54597	-1.88203	-2.0067	2.58771	-0.189754	-1.12933	0.0837594	0.000844652	-0.681112	7.26782	5.18498	8.99302	8.29615	10.0139	10.4996	10.1113	13.7094	10.5872	11.3344	-4.22803	-1.56014	-1.92752	1.92606	-0.422427	-0.95015	0.455319	-0.0638171	-0.00163818	6.97714	5.63097	8.78249	8.23209	9.50502	10.5373	9.73914	13.3432	10.6458	11.7241	-4.19755	-1.85246	-1.82784	3.77785	-0.0338696	-0.764668	0.236339	0.212618	-1.15179	6.83126	5.72263	8.94295	8.40573	9.45472	10.779	9.81314	13.6203	10.554	11.5895	-3.93016	-1.76049	-1.51923	3.56304	-0.398737	-1.61408	0.449537	0.586147	-0.765013	7.17065	5.66724	9.33984	8.398	9.65553	10.8861	 10.1	14.5644	11.4066	11.6003	-4.1283	-1.99457	-1.85113	2.33186	-0.11064	-1.4939	0.419915	-0.0613821	-1.01815	6.83001	5.57968	9.24447	8.7243	10.0198	10.3121	9.66195	13.636	10.5601	11.57	-4.96596	-1.66328	-2.00385	2.42707	-0.0350625	-1.33108	0.116121	-0.193209	-0.303257	7.07842	5.35699	8.80166	8.3836	9.75754	10.3401	9.33546	14.4949	9.62647	11.0633	-4.30171	-1.77375	-2.29304	2.83881	-0.278136	-1.2267	0.237142	0.168504	-2.532665e+01	1.576446e+02	1.323179e+02
61760	-0.950494	6.78834	5.59364	8.66395	8.2999	10.2102	10.938	10.0861	13.3174	10.0254	12.1158	-4.5277	-1.86006	-1.99902	2.95214	-0.00143799	-0.555709	0.0449915	-0.0848926	0.275363	0.155677	0.0494098	0.245053	0.0910564	0.11765	0.0892682	0.0555393	0.0798021	0.0603942	0.0926198	0.563736	0.107398	0.117363	0.24323	0.159858	0.122099	0.0626233	0.0544295	0.0124037	0.017447	0.0118567	-0.218378	6.73363	6.14507	8.63021	8.55179	10.3574	11.2168	10.1393	13.2811	10.0369	12.5226	-5.95478	-1.74761	-1.8142	3.56253	-0.503367	-0.224717	-0.0977465	0.0806442	-0.600271	6.87493	5.66992	8.74227	8.32405	9.83176	10.4634	10.3748	13.1685	10.1873	12.0942	-5.30659	-1.88232	-1.87497	2.59059	-0.286771	-0.393571	0.430849	0.0305744	-0.751525	7.26884	5.75867	8.62464	8.42662	10.0902	10.78	10.272	13.1687	10.1376	12.4762	-4.80201	-1.45806	-1.71241	2.48286	-0.516438	-1.13242	0.103648	0.177371	-0.0182399	6.76436	5.41286	8.80476	8.33228	10.114	11.0564	10.0202	13.4195	10.0619	12.4171	-4.28584	-1.93218	-1.96802	3.67264	-0.0123271	-1.40868	0.126874	0.10766	-0.507403	6.7913	5.4586	9.27854	8.68389	10.2009	10.8956	10.1595	13.321	9.94755	12.128	-4.07726	-1.81967	-1.94186	1.90963	-0.203286	-0.378222	0.410863	-0.320691	-0.525415	7.05117	5.67198	8.47423	8.01713	10.4493	11.1348	10.0262	13.5526	9.79672	12.3807	-3.04688	-1.72632	-1.94957	2.3925	-0.328522	-0.425127	0.0726869	-0.222192	-0.723873	6.94681	5.583	9.2834	8.92879	10.4824	10.6822	9.93849	13.7053	9.9742	12.0483	-2.70668	-1.70634	-2.06775	2.64662	-0.308088	0.0527159	-0.0567046	-0.136078	-1.16537	7.41056	5.83315	8.32286	8.00991	10.0451	10.92	9.92635	13.471	10.1517	12.4936	-4.97604	-1.88764	-2.17013	3.7768	-0.175503	-0.53055	-0.0721963	0.25272	-1.536270e+01	1.526184e+02	1.372557e+02
61920	-0.503899	6.98934	5.67963	8.61555	8.4082	10.28	11.0763	10.2168	13.0908	10.4399	11.3062	-3.798	-1.87965	-1.8893	2.86228	-0.158554	-0.685793	0.034493	0.0467236	0.328587	0.157953	0.0691904	0.153712	0.0793884	0.0823115	0.233786	0.151279	0.078938	0.763932	0.146959	0.195405	0.0408632	0.0887762	0.393209	0.0536396	0.140162	0.0468045	0.258462	0.0124264	0.0184985	0.0134344	-0.282466	6.64832	5.81989	8.76846	8.42871	10.4985	11.232	10.3295	13.2131	10.0049	11.3653	-4.4802	-1.86109	-1.83683	3.52367	-0.524146	-0.382803	0.0972938	-0.0339815	-0.940246	6.82432	5.66232	8.72644	8.42296	10.0424	10.7771	9.92975	13.6292	9.8494	11.9995	-3.62404	-1.9518	-1.87215	3.28935	-0.287456	-0.183847	0.287948	0.0694144	-0.684882	7.44644	5.98525	8.9027	8.53326	10.2871	10.7982	10.3326	13.0878	9.78057	11.0512	-4.06732	-1.94981	-1.87423	1.83428	-0.248808	-0.837037	-0.0890542	-0.0852988	-0.00716627	7.30882	5.88727	8.58948	7.96411	10.3961	11.5354	10.1637	12.7347	11.2131	10.6598	-3.3285	-2.07195	-1.93923	3.6459	-0.00156781	-1.22617	0.256419	0.243748	-0.779987	6.92671	5.88886	8.63453	8.17534	10.1654	11.1547	10.119	13.5275	10.2345	11.2275	-4.31927	-1.84253	-1.80151	2.19801	-0.17352	-1.13853	0.0858444	-0.301879	-1.04206	6.93855	5.6098	8.484	7.97958	10.2137	10.8719	10.1897	13.0339	8.99084	11.7249	-3.96082	-1.91233	-2.04164	2.18752	-0.0901208	-1.27897	0.11106	-0.208903	-1.06204	6.74333	5.51536	8.89717	8.30919	10.3449	11.0355	10.0405	13.0597	10.5843	10.6858	-2.96867	-1.82033	-2.05515	2.71487	-0.128172	-0.76033	-0.0465249	-0.268041	-0.813503	7.15766	5.46612	8.72815	8.3516	10.3237	10.6366	10.0086	12.9237	10.6024	11.2819	-4.01311	-1.7817	-2.27963	3.27323	-0.233262	-0.6025	0.151157	0.16977	-1.777106e+01	1.537247e+02	1.359537e+02
62080	-0.455957	7.10644	5.73131	8.83548	8.20679	10.0718	10.4874	10.2605	13.3503	8.71221	11.5439	-3.78209	-1.98557	-1.92811	2.80676	-0.150959	-0.832161	0.394786	-0.00223109	0.216312	0.184275	0.12279	0.245137	0.0514188	0.095483	0.0966973	0.378211	0.190177	0.0462001	0.0768356	0.0698762	0.164914	0.0735568	0.362247	0.0974621	0.773027	0.0806487	0.0984659	0.010177	0.0233897	0.0103267	-0.432905	7.10745	5.95254	8.91955	8.23905	10.16	11.0635	10.0684	13.2928	8.91313	11.7191	-4.19701	-1.82467	-1.7695	3.71142	-0.589894	-0.495288	0.468272	0.281728	-0.479139	6.86333	5.60778	8.81425	8.38962	9.88341	10.3531	10.0322	13.673	8.5807	11.553	-3.48319	-2.03706	-1.99508	2.15877	-0.2063	-1.66406	0.314957	0.00153867	-0.906588	7.5708	5.69755	8.90351	8.4231	9.78248	10.3903	10.1665	12.7367	8.47786	11.7658	-4.08832	-1.74365	-1.90477	1.9919	-0.361595	-0.820314	0.238423	-0.135302	-0.00300949	7.16111	5.54173	9.04054	8.3515	9.64687	10.7435	10.5348	13.9008	8.5614	11.6257	-3.94562	-2.01741	-2.00398	3.71221	-0.00710608	-0.433029	0.429106	0.0910246	-0.658807	7.42167	6.03648	8.59509	8.16591	9.48949	10.4467	9.48101	13.312	8.64321	11.4806	-3.67143	-1.69997	-1.82357	2.38234	-0.303127	-1.03344	0.372311	0.190353	-0.576493	7.70575	6.02985	8.88988	8.31902	9.85541	10.2204	10.0469	12.8724	8.87189	11.6295	-4.06179	-1.67844	-1.95575	2.16202	-0.276002	-0.706485	0.378395	-0.232036	-1.44944	7.14267	6.08321	8.82771	8.52681	10.147	10.9077	10.3286	13.5251	8.85244	10.9488	-3.6828	-1.8056	-1.91732	2.81164	-0.0830267	0.0737062	-0.145519	-0.275796	-0.758417	6.57003	5.27807	8.53089	7.95433	10.1998	10.8462	10.2265	13.7788	8.98641	11.5696	-3.69086	-2.08416	-2.21032	2.52562	-0.162871	-0.312023	0.319769	-0.155955	-1.443745e+01	1.635178e+02	1.490803e+02
62240	-0.779453	7.11695	5.61823	9.37182	8.43999	10.0048	10.5916	9.58006	13.4493	9.17519	10.7957	-4.80393	-1.67123	-2.0198	1.99834	-0.113082	-0.409804	0.398522	-0.0791588	0.131587	0.0663833	0.241728	0.23333	0.0758949	0.178797	0.230717	0.0604774	0.411993	0.160362	0.0647338	0.108309	0.268939	0.109716	2.88152	0.124178	0.771763	0.0702769	0.0485909	0.0154654	0.0271833	0.0102161	-0.47899	7.02211	5.7498	8.87992	8.60512	10.0868	10.2592	9.27015	14.4437	8.69896	11.0643	-4.55581	-1.57965	-2.0276	3.65769	-0.624502	0.105339	0.313495	-0.0273076	-0.449787	6.77718	5.69051	8.68425	8.51286	10.485	10.6111	10.1605	12.7317	8.75935	10.841	-5.01988	-1.82394	-1.93144	2.28728	-0.252676	-0.823098	0.234042	-0.0404723	-0.466429	7.11391	5.24454	9.15068	8.12928	10.2927	11.3853	9.83276	13.8478	9.60999	11.5126	-4.94274	-2.0932	-1.82825	1.84284	-0.302156	-0.110907	0.473217	-0.00310091	-0.0149831	7.04827	5.33584	8.98415	8.36869	9.92958	10.8519	9.78703	13.8214	9.35566	10.5554	-4.76857	-1.76371	-2.08056	3.78155	-0.0465363	-0.478709	0.495734	0.121281	-0.695594	7.28021	6.05049	8.43332	8.24996	9.47952	10.3126	9.6228	13.5496	9.02068	10.6172	-4.47974	-1.83256	-2.01003	2.17099	-0.201003	-0.142722	0.0900903	-0.35853	-0.637814	7.09786	5.62226	9.21888	8.33771	9.79643	10.8486	9.61767	13.0087	9.38981	10.9878	-5.26165	-1.86834	-1.87561	1.88332	-0.0849738	-1.19625	0.356825	-0.22438	-0.808569	7.2674	5.78571	8.92138	8.56884	10.4309	10.3178	10.0298	13.1183	8.56961	10.6395	-4.89763	-1.51805	-2.00302	2.36664	-0.193886	-0.105283	0.15453	-0.471291	-0.897576	7.01584	5.53678	8.38638	7.78396	10.2683	11.0529	9.69771	13.3942	9.37248	10.1283	-4.98828	-2.18529	-2.10704	3.18164	-0.0790147	-0.501856	0.252729	-0.0517384	-4.223269e+01	1.496471e+02	1.074144e+02
62400	-0.445516	7.19783	5.69929	8.62966	8.35143	10.2526	10.6051	10.0186	14.1422	10.7335	11.2227	-4.25259	-1.79789	-2.22239	2.077	-0.220293	-0.118783	0.384326	-0.143867	0.301664	0.114264	0.116813	0.128531	0.233232	0.114298	0.0911351	0.164577	0.193781	0.252952	0.156791	0.234437	0.0505835	0.0669507	1.09934	0.102035	0.108099	0.0634123	0.334651	0.0216035	0.0237125	0.0103317	-0.385836	7.33804	6.20386	8.77772	8.19129	9.80399	10.5171	10.17	14.6516	11.4033	11.3392	-4.18466	-1.76019	-1.80014	3.78264	-0.588236	-0.085327	0.307012	-0.0312591	-0.353673	7.02979	5.66161	8.51914	8.20012	10.0404	10.3097	10.0418	14.4205	10.9474	11.3734	-4.54814	-1.88435	-2.07971	2.15652	-0.241124	0.148147	0.320058	-0.406857	-0.635978	7.74799	5.63451	9.05042	8.12633	10.1768	10.9682	10.4403	13.6938	10.1386	11.5858	-4.51536	-2.04088	-1.94056	1.79836	-0.375752	0.155882	0.448138	0.15798	-0.0410307	7.09191	5.36277	9.15134	8.3614	10.1415	10.9321	9.64637	14.0253	11.3111	11.5949	-4.89726	-1.74845	-1.95539	3.66129	-0.0423773	-0.0200872	0.566742	-0.0036735	-0.679802	7.22183	5.73392	8.20435	7.78872	10.3594	10.829	9.92523	13.463	10.2566	11.8024	-3.35138	-1.65667	-2.02079	1.94198	-0.253439	-0.153137	0.286754	-0.410221	-0.566649	6.95515	5.45765	8.8089	8.10604	10.3415	10.9268	9.4452	14.2118	11.6955	11.7479	-4.5226	-1.79233	-1.99529	2.02111	-0.204026	-0.00333451	0.30167	-0.473445	-0.66496	7.22732	5.91417	8.74725	8.29193	10.3948	10.6347	10.2698	14.0988	10.6071	11.0504	-4.66988	-1.61242	-1.96149	2.40197	-0.105385	-0.0841621	0.14352	-0.742456	-0.240221	6.90162	5.26944	8.48583	7.95699	10.4874	10.6818	9.46892	14.2689	10.914	11.2276	-4.244	-1.96081	-2.39889	1.92621	-0.153334	-0.54973	0.120001	-0.114062	-2.571262e+01	1.556317e+02	1.299191e+02
62560	-0.832799	7.17685	5.61484	8.71297	8.25367	9.83234	10.4039	10.0648	13.981	10.2399	10.5479	-4.49065	-1.86133	-1.85524	2.62209	-0.223877	-0.194253	0.589877	-0.310131	0.276655	0.137823	0.0858539	0.084787	0.0725435	0.0903129	0.0684568	0.0793098	0.0743213	0.226857	0.0690278	0.227144	0.080246	0.0380445	0.385172	0.104753	0.271764	0.258419	0.228563	0.0150992	0.0201387	0.011807	-0.228767	7.22804	5.64594	8.85586	8.11645	10.0966	10.4423	10.1849	14.3498	9.68606	10.6997	-4.43431	-1.6491	-2.03544	2.84665	-0.530917	0.146422	0.607661	-0.410137	-0.970618	7.05466	5.7385	8.90027	8.52569	9.58442	10.3377	10.0045	13.7787	9.8635	10.8151	-4.89752	-1.67315	-1.84014	3.59237	-0.432477	-0.179939	0.550221	0.395842	-0.623914	7.53757	5.55339	8.57717	8.17055	9.69687	9.79644	10.3634	14.0316	10.4385	10.2206	-4.68985	-1.37848	-1.83482	1.94729	-0.566568	-0.410669	0.367793	0.13939	-0.0018473	7.24413	5.57293	8.543	7.88022	10.065	11.0003	10.3185	14.0629	10.3529	10.2821	-5.34672	-1.88246	-1.92524	3.7357	-0.0614352	-0.0453189	0.550295	0.152946	-0.686156	7.00819	5.61604	8.64463	8.06588	9.51247	10.3714	9.99037	13.6959	9.5981	10.3016	-4.99095	-1.69063	-1.80936	2.35187	-0.293975	-1.05054	0.520905	0.141893	-0.38723	6.78334	5.65802	8.8158	8.50742	9.6849	10.5299	10.1908	14.1082	10.5115	10.5895	-3.80802	-1.82284	-2.03557	2.00984	-0.118532	-0.148109	-0.138398	-0.818526	-0.853601	7.32787	5.84174	8.86478	8.34996	9.88324	10.3739	10.336	14.0744	10.4405	10.4111	-4.26108	-1.64299	-1.91503	2.80375	-0.207683	-0.436842	0.306252	-0.0432125	-0.925357	6.71431	5.25982	8.52015	7.66399	9.8013	10.5995	9.70413	14.0004	10.6852	10.4832	-4.04998	-2.04086	-2.10917	3.39868	-0.114794	-0.190934	0.340244	-0.282999	-1.312401e+01	1.613701e+02	1.482461e+02
62720	-0.518991	6.98252	5.54925	8.73236	8.32088	10.0891	10.3965	9.97066	13.1428	9.57063	9.97374	-4.54377	-1.44448	-1.99077	2.56573	-0.0401502	0.133464	0.144814	-0.0654585	0.343088	0.180535	0.168657	0.104313	0.101758	0.131436	0.0596922	0.358176	0.318203	0.20589	0.109006	0.143613	0.0863888	0.0476232	0.205134	0.0690345	0.0676755	0.0976963	0.207668	0.0143207	0.0202615	0.0106305	-0.178294	6.95685	5.6564	8.67255	7.92548	9.66284	10.3018	10.1501	13.988	10.0169	10.1263	-4.7766	-1.81543	-1.84686	3.32765	-0.539168	0.15635	0.533042	-0.720204	-0.410226	7.30261	5.78091	9.09978	8.67129	10.345	10.6305	9.36555	13.2953	9.41121	9.63311	-4.34926	-1.86348	-2.09153	2.07529	-0.281441	0.176649	0.441811	-0.679902	-0.694236	6.95013	5.17984	8.50601	8.36438	10.1593	10.3365	9.74292	13.254	9.9658	10.0087	-5.0074	-1.32721	-1.88981	2.38847	-0.628285	0.00874847	0.268783	0.280294	-0.0314786	6.62296	5.30488	8.48828	8.10878	9.7079	10.4352	10.0695	12.6667	9.17125	10.3233	-4.99908	-1.86093	-1.85685	3.73201	-0.12469	0.020329	0.255997	0.306432	-0.689769	6.69728	5.65119	8.54883	8.38305	9.83264	10.5546	9.84064	14.8391	9.97612	10.3699	-4.7569	-1.61876	-1.69679	2.62925	-0.397032	0.144304	0.182961	0.162559	-0.795419	7.33454	5.68836	8.81938	7.9846	9.82833	10.4552	9.95437	13.2908	9.38251	9.86483	-4.3658	-1.85148	-2.03751	2.32493	-0.152203	0.121661	0.47883	-0.824801	-1.22074	6.56658	5.32962	8.984	8.61488	10.0903	10.1881	10.2348	12.659	8.91779	9.59736	-4.58446	-1.64779	-2.00667	2.36777	-0.0820762	-0.0274692	0.057245	-0.657725	-0.322773	6.50536	5.2075	8.92086	8.28539	10.2134	10.5249	9.8478	12.7684	9.72962	10.2691	-4.30286	-1.93535	-1.98041	2.37199	-0.259497	0.168616	0.29787	-0.12771	-2.110978e+01	1.753612e+02	1.542514e+02
