iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
39760	-0.882806	6.78474	5.78125	9.23138	9.21973	9.89392	10.9762	10.0297	14.7939	11.9781	12.119	-4.49555	-1.94105	-1.93632	0.371205	0.0905008	0.174303	0.0816954	0.0424231	0.110182	0.25637	0.723327	0.0818757	0.128596	0.0537677	0.0812892	0.168301	0.0943941	0.0289405	0.0364004	0.0107865	-0.728642	6.74559	6.38108	9.28095	9.07637	9.95105	11.5665	10.0247	14.952	12.477	12.4536	-4.54002	-2.28569	-2.01796	-1.58403	6.37806	5.783	9.01533	9.08229	9.42011	10.569	9.68645	14.9154	12.0291	12.3582	-4.44542	-2.09524	-1.92807	-2.00967	6.38895	5.6526	9.06059	8.91017	9.48231	11.3084	9.8313	13.9989	11.3322	12.212	-4.32604	-2.0665	-1.59524	-0.0103934	6.8824	5.80493	8.84582	9.13625	10.2155	10.7893	9.85201	14.903	11.8147	11.9097	-4.69723	-1.73203	-2.20997	-1.87461	6.83978	6.24737	9.21876	9.25536	9.27833	10.781	10.5369	14.838	11.9751	11.6622	-4.7071	-1.79785	-1.8029	-1.85692	6.20493	5.43869	8.9258	8.82661	9.99477	11.1042	10.0163	14.6107	12.1257	12.0451	-4.44496	-1.9394	-1.83897	-1.76598	6.56809	5.70213	9.24018	9.21718	10.1777	10.4457	9.52518	14.7296	11.9606	12.2686	-4.2218	-1.68676	-2.01205	-1.48581	6.52086	5.19861	9.19996	9.1757	10.3038	10.539	9.28102	14.7452	11.8894	12.5029	-4.62991	-2.0854	-2.53734	-2.154084e+01	1.085317e+02	8.699085e+01
39840	-1.50186	6.21407	5.7189	9.18221	9.12853	9.50731	10.6751	10.3976	14.8396	12.4904	11.9449	-5.55762	-2.43656	-1.95546	0.315368	0.176996	0.1392	0.0693366	0.104975	0.753237	0.0839253	0.139902	0.11526	0.095238	0.116761	0.483724	0.603495	0.138053	0.0403041	0.044335	0.0117665	-0.780287	6.61486	6.25928	9.24604	9.06073	9.48119	10.9078	9.89186	14.9952	12.467	12.0708	-5.85881	-2.46786	-1.95986	-1.73821	6.0526	5.40675	8.97273	9.11676	9.5501	10.4222	10.1873	14.9461	12.3534	12.1372	-5.77517	-2.05575	-1.99738	-2.1242	6.37773	5.73795	9.03404	8.91105	9.14061	10.6562	10.4643	14.6572	12.5545	12.1273	-4.92415	-2.08341	-1.56287	-0.0328834	6.57892	5.51543	8.91286	9.10669	9.71981	10.4863	10.133	14.9354	12.5479	12.2359	-4.53169	-1.69159	-2.16895	-1.60647	6.41127	5.863	9.20095	9.10593	8.63434	10.705	10.3749	14.8892	12.6313	12.1021	-5.82189	-1.88769	-1.66077	-1.75078	5.95301	5.46774	9.0345	8.73822	10.0147	10.9805	10.4772	14.8108	12.4887	12.0037	-4.73258	-2.13694	-1.67593	-1.42833	6.59858	5.875	9.38517	9.22861	10.0461	10.8388	10.0105	14.5082	12.6339	11.3462	-5.56013	-1.67858	-1.68782	-1.31201	6.45742	5.20007	9.13331	9.16705	10.1359	10.5705	10.1959	14.6206	12.4835	11.5806	-5.55448	-1.92355	-2.55663	-2.178648e+01	9.811083e+01	7.632435e+01
39920	-1.16598	6.46623	5.4359	9.02931	8.97658	9.93227	10.8892	10.2008	14.8495	12.074	12.9466	-5.87712	-2.15297	-1.84107	0.339071	0.0831475	0.0667649	0.0629436	0.0722224	0.510718	0.19326	0.121407	0.131647	0.134821	0.132035	0.44344	0.0763014	0.0559454	0.0304879	0.0415835	0.0135685	-1.01296	6.1624	5.75996	9.29483	9.13041	9.4821	10.575	10.3775	14.8394	12.0749	12.8319	-5.76681	-2.22738	-2.06653	-2.31122	6.17898	5.51861	9.09289	9.18577	9.31524	10.1244	10.3994	14.3862	11.7917	12.9157	-4.93765	-2.11899	-1.99271	-1.90064	6.4679	5.76794	9.16422	9.0235	9.96751	11.4987	10.3271	14.2474	12.1466	12.8751	-5.33803	-2.05095	-1.53419	-0.015783	6.72411	5.63226	8.79876	9.01001	10.156	10.6733	9.88101	14.9673	12.6345	12.6683	-5.65456	-1.73249	-2.08848	-1.77089	6.51508	5.96711	9.18031	9.00648	9.14722	10.9597	9.53553	14.0039	11.7343	12.5412	-4.23657	-2.08471	-1.67926	-1.34944	5.9584	5.44117	9.01813	8.87321	9.03068	11.516	10.2433	14.7551	11.3886	12.9969	-5.5159	-1.99791	-1.67921	-1.5224	6.66793	5.89379	9.36923	9.32623	10.0928	10.4491	10.1476	14.8877	12.0773	12.8299	-5.9833	-1.85174	-1.84739	-0.829823	6.45428	5.33135	9.02399	9.02811	9.57586	10.3831	10.1411	14.3523	12.5689	12.892	-5.584	-1.84685	-2.31744	-1.982161e+01	9.844160e+01	7.861999e+01
40000	-1.29985	6.42411	5.65205	9.09583	9.07962	10.098	10.6651	10.041	14.8431	12.4029	10.8804	-5.2612	-1.8544	-1.81821	0.302855	0.0978597	0.0606913	0.151876	0.0521476	0.0579613	0.179972	0.330629	0.0869613	0.11345	0.235414	0.0715021	0.105409	0.0814455	0.0331388	0.0538887	0.0132445	-0.857748	6.20047	5.78899	9.31894	8.93459	9.82908	11.2566	9.08244	14.8293	11.7772	11.0169	-5.86306	-2.46228	-1.99645	-2.27339	6.39877	5.759	9.14759	9.26045	10.3759	10.8282	10.3985	14.9452	12.3369	9.99068	-5.60734	-2.05529	-1.99119	-2.1803	6.37399	5.65638	9.35127	9.10221	10.4019	11.7534	9.5178	14.9445	12.4544	10.8646	-5.50582	-2.03673	-1.47086	-8.60303e-05	6.53792	5.50793	8.93189	9.32155	10.0482	10.4903	10.3622	14.8935	12.1643	11.2649	-5.60069	-1.63603	-2.19747	-1.72488	6.56552	6.0225	9.28639	9.33124	9.83655	11.4288	8.98315	14.9214	12.4115	12.0701	-5.40137	-2.13128	-1.74692	-1.52468	6.25541	5.67734	8.97605	8.85385	9.86303	10.8634	9.86549	14.9176	12.7312	10.9962	-5.05241	-1.78563	-1.79768	-1.44543	6.48602	5.81944	9.10522	9.12991	9.86795	10.3439	9.66425	14.7008	12.0791	10.9936	-5.04492	-1.6857	-1.83489	-0.859999	6.29023	5.1804	9.05706	8.9871	9.76901	10.6128	9.81915	14.8695	12.0439	10.9502	-5.96521	-1.82663	-2.34131	-2.063553e+01	9.772537e+01	7.708984e+01
40080	-1.57176	6.68324	5.5558	9.10217	8.96846	10.3384	11.0172	10.1133	14.885	11.4185	10.2472	-5.76735	-1.95364	-1.98439	1.46551	0.0805677	0.0929399	0.0840369	0.0783682	0.0942335	0.0717571	0.0966936	0.0873139	0.312117	0.886705	0.500313	0.149548	0.0770248	0.0317856	0.0373443	0.0120932	-0.774766	6.2685	5.78101	9.31253	9.05054	10.2837	11.4383	10.2714	14.9054	12.2127	10.6772	-5.4684	-2.40705	-2.07277	-2.00119	6.41724	5.79861	8.84525	8.96135	10.1512	10.9135	9.83865	14.8998	10.55	9.43669	-4.88792	-2.0413	-2.03687	-2.42232	6.22968	5.52816	8.84287	8.9838	10.4833	11.3735	9.90649	14.2229	12.1708	11.5753	-5.63849	-1.95346	-1.70488	-0.0122347	6.8278	5.73894	9.14289	9.25913	10.1632	10.8804	10.4742	14.6272	11.5925	10.6586	-4.09749	-1.78605	-2.08767	-2.09103	6.91322	6.28201	8.90865	8.79325	9.91156	11.4263	9.80881	14.858	12.0395	10.9371	-4.81841	-2.05876	-1.70408	-2.46683	6.43481	5.73363	9.10093	9.00299	10.3373	11.3748	10.0502	14.713	10.8927	10.3771	-5.87609	-1.8799	-1.80283	-1.80991	6.37548	5.60296	9.05963	9.0249	10.26	10.6483	10.1773	14.4385	11.3718	9.53893	-5.66942	-1.60643	-1.85852	-0.725996	6.68416	5.43649	9.1176	9.03572	10.1722	11.0764	10.3266	14.4708	11.8205	11.4259	-5.7968	-1.90116	-2.2738	-2.868743e+01	1.066544e+02	7.796700e+01
40160	-1.45467	6.15688	5.79226	8.8152	8.93606	10.1627	11.0516	10.0639	14.7876	10.3539	10.7805	-5.98051	-1.90791	-2.03198	0.97216	0.0648833	0.12231	0.0645576	0.118411	0.0719724	0.0511222	0.0745113	0.105378	0.133286	0.135616	0.0935166	0.0357198	0.069612	0.0327247	0.0334215	0.0120604	-0.728373	6.33901	5.8575	8.9993	8.84241	9.74798	11.2588	10.4652	14.494	10.1674	10.8337	-5.52673	-2.13766	-2.09434	-1.54261	6.04025	5.47775	8.76014	8.87015	9.9279	11.0919	10.0588	14.2335	10.4881	10.3726	-5.76557	-2.06874	-1.85781	-2.26481	5.78688	5.19098	8.84672	8.79674	9.75296	11.0848	10.147	14.602	9.76207	10.4501	-5.65413	-1.98986	-1.47768	-0.0205235	6.97452	5.88998	8.86239	8.96512	10.2717	10.9896	10.3956	14.8495	10.797	10.5308	-5.83808	-1.85275	-2.04333	-1.80467	6.57876	6.07414	8.64105	8.67482	9.47383	11.0353	9.37514	14.8098	10.0734	10.3156	-5.8164	-1.86255	-1.76715	-1.92698	6.31839	5.61788	8.68745	8.61446	10.0277	11.2376	9.96867	14.9455	10.0276	11.4998	-5.4889	-1.9046	-1.84858	-1.6953	6.23361	5.50975	9.10836	9.05909	10.3461	10.8779	9.81732	14.4367	10.3237	10.5647	-5.92558	-1.69055	-1.81137	-1.28007	6.23689	5.18073	8.54628	8.48572	10.0721	10.8212	9.68196	14.4297	10.6578	10.3479	-5.87397	-1.93884	-2.26306	-1.029036e+01	1.034659e+02	9.317556e+01
40240	-1.51235	6.41007	5.97198	8.93113	8.68708	9.8301	10.7677	9.87719	14.4095	10.9293	11.1442	-5.90293	-2.11002	-1.74552	0.390342	0.0955825	0.134056	0.309651	0.167874	0.0956061	0.122593	0.265993	0.189588	0.110774	0.163688	0.0847903	0.0973653	0.128037	0.0288975	0.0435989	0.0200498	-1.02197	6.26264	5.77577	8.77178	8.46238	9.55324	11.0543	9.74793	14.8797	10.534	10.6524	-5.93901	-2.28618	-2.1252	-1.37649	6.38345	5.69347	8.3566	8.68981	9.74804	10.896	9.83975	14.6687	10.5984	11.4584	-5.62656	-1.92955	-2.14556	-1.98486	5.97973	5.33433	8.99722	9.15393	9.62922	11.0707	9.82743	14.5058	10.8677	11.196	-5.74746	-1.7554	-1.76013	-0.0351403	6.58668	5.54815	8.63282	8.83151	9.65155	10.3796	9.60941	14.24	10.8486	11.3015	-5.99349	-1.73736	-2.06731	-1.98577	6.76106	6.11234	8.79174	8.75461	9.90004	11.0233	10.2341	14.3758	11.1035	11.2658	-5.68891	-2.11429	-1.89753	-1.91886	6.57474	5.89651	8.35853	8.30242	9.77074	10.8832	9.84077	14.0436	11.1096	11.5132	-5.98477	-1.83049	-1.86967	-1.88623	6.40728	5.6862	9.17404	9.13044	10.2529	10.6374	10.4734	13.3119	10.6379	11.2833	-5.94604	-1.71397	-1.82021	-0.920661	6.50974	5.42049	8.45301	8.42338	10.057	10.6389	10.2113	14.5236	11.4648	11.1519	-5.95101	-2.05165	-2.28257	-1.743558e+01	8.432799e+01	6.689241e+01
40320	-1.44603	6.68396	5.98661	8.64829	8.67576	9.83285	10.7107	9.77919	13.9319	10.2946	9.66352	-5.50925	-2.05707	-1.83473	0.829205	0.0307023	0.0725187	0.0423616	0.0991006	0.283367	0.0823399	0.162689	0.152956	0.188409	0.0690699	0.0867648	0.160438	0.118141	0.0271909	0.045977	0.012374	-1.06538	6.69071	6.23913	8.73713	8.49015	10.2062	11.1787	10.4905	13.8142	10.7219	9.67754	-5.4811	-2.28176	-2.04397	-1.7591	6.49887	5.9012	8.71407	8.86995	10.3349	10.916	9.76436	14.4091	10.5149	9.5084	-5.35503	-1.93044	-2.00441	-2.08833	6.54882	5.85833	8.88775	8.51808	9.91978	11.395	9.84398	13.9923	10.2198	10.1466	-5.52733	-2.19651	-1.45105	-0.009769	6.7426	5.65945	8.54157	8.77767	9.90817	10.6957	10.0472	13.8399	10.4801	8.89615	-5.29035	-1.59811	-2.15236	-2.3449	6.47998	5.84553	8.4727	8.42757	9.29817	10.556	10.5164	14.4487	10.2418	9.82841	-5.62858	-1.9823	-1.78113	-2.37892	6.79914	6.03946	8.55952	8.45245	9.43144	10.3658	9.72772	13.6146	9.61746	9.60127	-5.40554	-1.94896	-1.85601	-1.49172	6.51608	5.65551	8.77993	8.83293	9.99586	10.6288	9.66233	14.0551	10.085	9.1804	-5.44374	-1.65026	-1.95439	-1.74921	6.87589	5.50536	8.60285	8.70812	10.0984	10.2831	10.1825	13.6389	9.86875	9.50785	-5.52314	-1.87835	-2.50177	-2.144829e+01	1.030030e+02	8.155467e+01
40400	-1.82054	6.79902	5.80916	8.42256	8.66126	9.90195	10.2965	10.0728	14.9931	11.0945	9.7868	-5.16135	-2.02386	-2.01288	0.356193	0.273717	0.0890625	0.0827416	0.0587594	0.0665197	0.13259	0.0627231	0.15148	0.24344	0.308704	0.127069	0.0669116	0.0548235	0.0364698	0.0315112	0.0169167	-0.785819	6.77921	6.19537	8.47003	8.34268	9.98619	11.0441	9.75012	14.2074	11.3768	10.0632	-5.26197	-2.10458	-2.1945	-1.85883	6.57135	5.74035	8.69009	9.04458	9.56112	10.0651	9.83141	14.8899	11.4581	10.0125	-5.03641	-1.95268	-2.20179	-2.28105	6.95316	6.18181	8.38811	8.43411	9.97106	11.0752	10.3135	14.8814	11.0713	9.28723	-4.56804	-2.24451	-1.70648	-0.00549865	6.73529	5.67198	8.57359	8.61637	9.69327	10.3901	10.1644	14.9013	11.1879	10.0094	-5.3857	-1.85862	-2.04263	-2.35873	6.22776	5.81026	8.5377	8.39869	9.65883	10.9017	10.2171	14.8014	12.0265	9.87054	-4.53969	-2.04123	-1.58544	-2.14236	6.88907	6.02678	8.5887	8.5646	9.55987	10.3081	9.80109	14.2507	10.7985	9.00268	-5.57629	-1.86587	-1.98302	-2.14316	6.5033	5.8722	8.80089	8.59556	9.72562	10.4234	10.3692	14.9234	11.555	8.84595	-4.76627	-1.7605	-1.73927	-0.944637	6.87457	5.53912	8.55453	8.54663	9.49143	9.99804	10.2425	14.3618	10.4275	9.72902	-5.17083	-2.05623	-2.40136	-2.583526e+01	8.769892e+01	6.186366e+01
40480	-1.59984	6.52191	5.857	8.69364	8.52258	10.4053	10.9579	9.90499	14.9563	11.1097	10.1939	-5.44202	-1.7489	-2.18739	1.20094	0.118775	0.18553	0.0883384	0.0807893	0.0959945	0.116108	0.384721	0.10435	0.185976	0.233963	0.20127	0.0385646	0.179065	0.0242327	0.0461173	0.0107051	-0.777849	6.19978	5.84561	8.61971	8.24701	10.0685	11.1432	9.44216	14.5549	10.2316	10.2966	-5.34046	-2.33671	-1.91712	-1.65001	6.36025	5.70199	8.59627	8.8547	10.0344	10.9006	10.0175	14.9251	11.0524	10.3231	-5.10195	-2.04536	-2.09551	-2.31414	6.66801	5.85369	8.92794	8.7908	10.3629	11.7591	9.98046	14.4471	10.8465	10.3997	-5.59675	-2.10952	-1.60775	-0.0239181	6.45758	5.35503	8.31155	8.66348	10.4793	10.9379	9.70979	14.7791	11.1984	10.9163	-5.55491	-1.65788	-2.26599	-2.04758	7.13796	6.38936	8.64126	8.71157	10.1926	11.4931	9.68861	14.7425	11.3478	11.3299	-5.94692	-1.95898	-1.96758	-1.94279	6.84836	6.15207	8.69263	8.65978	10.05	11.1859	9.99234	14.5879	11.2917	11.0273	-4.69909	-1.88584	-1.86772	-2.06599	6.94078	5.95012	8.36455	8.51486	10.2032	10.521	10.0206	13.8678	9.61443	10.5694	-5.86118	-1.65943	-2.08097	-1.16279	6.95901	5.67054	8.45785	8.48006	10.1996	10.6329	9.55145	14.9003	10.8459	10.1431	-5.38816	-1.98085	-2.44023	-4.266046e+01	1.026701e+02	6.000964e+01
40560	-1.56539	6.78958	5.90019	8.43959	8.34808	9.87667	11.2191	10.3163	14.5907	10.8568	9.75048	-5.33777	-1.75931	-1.96078	1.01593	0.108917	0.155606	0.0725774	0.0773084	0.0827034	0.19399	0.247569	0.35885	0.0940286	0.0940828	0.127864	0.0685919	0.086148	0.0358028	0.0374516	0.0159557	-0.57988	6.07604	5.69736	8.52387	8.29059	10.0169	11.2653	9.99764	13.9431	10.8606	9.7368	-5.19781	-2.34625	-1.98251	-1.64579	6.62739	5.98161	8.6026	8.70244	9.8656	11.0032	9.60786	13.7116	10.8849	9.62643	-5.4913	-2.03964	-1.93809	-2.37804	6.54988	5.74707	8.62934	8.55305	9.73172	11.1679	10.4882	14.0269	10.5964	9.59882	-5.13468	-1.8939	-1.60049	-0.00437818	6.57392	5.36474	8.55798	8.71151	9.91907	10.5666	9.51284	14.7556	10.8135	9.90206	-5.3092	-1.77605	-2.07351	-1.85238	7.18966	6.44024	8.04152	8.23589	9.74545	10.8878	10.0544	14.9271	11.0265	10.0953	-5.35518	-1.8796	-2.04585	-2.09258	6.70144	5.98326	8.41543	8.25549	9.76345	11.1399	10.167	13.783	10.7526	9.33492	-5.37973	-1.89566	-1.76398	-2.20528	7.24148	6.1813	8.50841	8.53497	10.265	10.8504	10.1398	14.6212	10.595	9.48089	-5.33115	-1.66871	-2.09201	-1.20675	6.87359	5.37788	8.63264	8.69401	10.3584	10.6046	9.67465	14.6812	10.7238	9.83312	-5.58722	-1.96629	-2.60146	-1.955817e+01	9.700574e+01	7.744757e+01
40640	-1.87326	6.81423	6.05045	8.3704	8.40267	10.2099	10.9997	10.0938	14.2571	10.6759	9.78328	-5.66002	-1.78451	-1.95559	0.913105	0.127235	0.139715	0.0915332	0.105135	0.098182	0.183654	0.802297	0.0919982	0.0788049	0.0890484	0.352899	0.213784	0.200052	0.0305241	0.0342372	0.0138828	-0.994059	6.30326	5.75921	8.70446	8.54675	10.0808	11.2167	9.84704	14.5327	10.3277	9.72881	-5.4303	-2.33435	-2.22062	-1.33561	6.63311	5.97669	8.49237	8.68551	9.7505	10.9655	9.61327	14.6298	10.7227	9.7912	-5.92005	-2.26575	-1.94576	-2.09079	6.84908	6.12562	8.33216	8.45957	9.73083	11.0441	10.4381	14.0099	10.2105	10.1747	-5.96224	-1.86671	-1.71902	-0.00953476	6.70769	5.6137	8.42266	8.72957	10.4618	11.0282	9.74893	14.2883	10.7663	9.18772	-5.16472	-1.65228	-2.30638	-2.20055	7.11769	6.4836	8.20655	8.30443	10.2658	11.5691	10.4402	14.7186	10.655	9.73585	-5.88452	-1.69702	-1.9286	-1.65887	6.81427	6.103	8.32836	8.27947	10.2527	11.9716	9.35059	14.3562	10.5354	9.86659	-4.59529	-1.92442	-1.83469	-2.05969	7.29316	6.31927	8.19657	8.22177	10.0995	10.3589	9.63933	14.3994	10.568	9.51154	-5.51768	-1.63061	-1.98573	-1.44711	6.98518	5.44393	8.29354	8.47943	10.2418	10.3826	9.42109	13.8934	10.4637	9.79778	-5.44359	-1.90223	-2.74551	-2.934573e+01	9.571584e+01	6.637011e+01
40720	-1.8022	7.07307	6.24973	8.5266	8.56056	10.1381	10.9475	10.1334	14.3746	11.8213	11.6211	-5.77635	-2.02035	-2.07098	0.527721	0.0453501	0.12469	0.0540587	0.103526	0.143921	0.130834	0.313791	0.535774	0.0961629	0.0901416	0.0937876	0.0991008	0.0884684	0.0296391	0.0443088	0.0141767	-0.844138	6.76986	6.32904	8.77203	8.62843	10.0828	11.1153	9.6835	12.6937	11.7311	11.4509	-5.33121	-2.14869	-2.0527	-1.53894	6.63482	5.98863	8.55265	8.8506	10.3164	11.1517	9.73135	14.468	11.6168	11.8267	-5.89397	-2.09041	-2.15109	-2.02809	7.10794	6.31126	8.3446	8.20742	10.1147	11.5554	9.87905	13.5078	11.7267	11.5952	-5.648	-2.32747	-1.59203	-0.00855015	6.89797	5.77232	8.54211	8.89864	10.1872	10.849	10.1467	14.3581	11.7674	11.5149	-5.44807	-1.7246	-2.33009	-1.95536	7.16483	6.69554	8.5043	8.4867	9.2943	10.9547	9.34445	12.3985	11.579	11.7389	-5.6809	-2.01988	-1.63943	-2.16046	7.21656	6.27898	8.49533	8.53498	10.1927	11.0687	9.85157	13.9812	11.5824	11.9059	-5.39417	-1.74595	-2.00832	-2.40347	7.62204	6.43765	8.33829	8.45067	10.4719	10.3597	9.3683	13.6151	11.6214	11.3395	-5.8224	-1.53205	-2.11782	-1.21933	7.32414	5.76649	8.34795	8.464	10.1788	10.408	9.57296	14.326	11.7767	11.9276	-5.24437	-2.03458	-2.68788	-2.794127e+01	1.002138e+02	7.227257e+01
40800	-1.37537	7.11501	6.14753	8.73443	8.62898	10.0152	11.0695	9.94442	14.3262	12.9458	11.8274	-5.72671	-2.02111	-2.15518	1.32818	0.0778538	0.159362	0.0990219	0.101345	0.222641	0.174099	0.446825	0.0995441	0.0539177	0.207075	0.179941	0.157479	0.114563	0.0324996	0.0337857	0.0126713	-0.679739	6.74025	6.36756	8.93559	8.72603	9.39095	10.9557	9.94244	14.4578	12.7923	11.5302	-5.79621	-2.42144	-2.02352	-1.26444	6.85893	6.21837	8.42042	8.67894	10.1414	11.1802	9.3379	14.3722	12.8889	11.8879	-5.93337	-2.06224	-2.05817	-2.46906	7.16074	6.36995	8.478	8.22413	9.95711	11.4237	9.08944	14.4747	12.6386	12.4652	-5.16825	-2.1643	-1.54199	-0.00424693	6.80718	5.70885	8.39393	8.64495	10.172	10.7843	9.25386	14.2652	12.9636	11.9949	-5.52671	-1.90924	-2.11825	-2.34962	7.33452	6.62177	8.68836	8.6756	9.82533	10.9485	9.47061	14.3368	12.9614	11.936	-5.57085	-1.98346	-1.79924	-2.48889	7.19235	6.33083	8.50642	8.27574	10.2843	11.3626	9.78806	14.1863	12.8026	11.3072	-5.39169	-1.95898	-1.89108	-2.1562	7.1939	6.2692	8.41287	8.4252	10.0031	10.2235	9.96421	14.3198	12.7566	12.3404	-5.43833	-1.64023	-1.95275	-0.945569	7.29348	5.76414	8.38891	8.475	10.1971	10.7326	9.65089	14.1991	12.6447	12.4632	-5.58819	-1.98742	-2.67111	-1.898322e+01	1.047120e+02	8.572882e+01
40880	-1.34474	7.05296	6.10127	8.42739	8.2967	10.3816	11.222	9.885	14.3687	11.9614	11.8854	-5.82803	-1.94337	-2.16192	0.455361	0.0794875	0.114147	0.0480668	0.268392	0.0620518	0.188911	0.148654	0.963222	0.104272	0.320287	0.103144	0.109114	0.0739756	0.032115	0.0436958	0.0169347	-0.931845	6.68879	6.20503	8.61623	8.46706	10.284	11.6553	10.0439	14.6161	11.9086	12.3539	-5.99057	-2.41345	-2.13326	-1.19927	7.09946	6.45582	8.342	8.57922	10.5039	11.8702	9.25646	14.9155	12.4698	11.8986	-5.96012	-2.02527	-2.01298	-2.45978	7.18775	6.34486	8.45411	8.31901	10.0735	11.2648	9.64653	13.7842	12.0097	11.2231	-5.88514	-2.11637	-1.66808	-0.043281	7.1224	5.95552	8.66169	8.84011	10.4858	10.996	9.69762	14.7627	11.8594	11.8232	-5.98156	-1.89268	-2.11672	-2.07613	7.2057	6.49119	8.62614	8.59339	9.97065	11.5241	10.1531	14.8931	11.6801	10.8839	-5.92447	-1.87665	-1.8221	-2.362	6.96425	6.16066	8.12962	8.18153	10.4453	11.34	9.86412	14.0601	11.5482	12.053	-5.98597	-1.79434	-1.91798	-1.39249	7.03231	6.2124	8.55583	8.46765	10.4101	11.3913	9.79962	13.9895	11.7016	12.1453	-5.95853	-1.72609	-1.80216	-1.0074	7.22761	5.69838	8.81848	8.86409	10.4504	11.0926	9.22946	13.2009	12.3177	11.5742	-5.7373	-1.85633	-2.61185	-2.536791e+01	1.014471e+02	7.607917e+01
