iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
75680	-0.813493	7.68428	6.96421	8.67344	10.1436	12.7897	12.0564	7.47566	-5.84652	-2.036	-1.78648	0.357153	0.140657	0.0333678	0.0660259	0.26559	0.249637	0.103298	0.797552	0.0724757	0.113355	0.0517638	0.0859599	0.047316	0.0196367	-0.627416	7.38193	7.05036	8.57961	10.6833	11.7403	12.3727	7.94297	-5.66211	-2.19546	-2.02555	-1.32582	7.72253	7.00023	8.9342	10.2313	11.8776	11.8502	8.72234	-5.86584	-1.79117	-2.0923	-1.2761	7.56434	6.81612	8.88303	10.7821	13.2642	11.6903	8.12335	-5.55209	-1.85129	-1.6684	-0.515756	7.70276	7.0176	8.85199	9.45079	12.3029	12.5309	5.69192	-5.94861	-1.93322	-2.09114	-1.20951	7.4567	6.93541	8.63583	10.9572	12.7072	12.1868	8.37686	-5.59928	-2.03663	-1.78757	-2.04654	7.78873	7.12251	8.65073	10.292	12.0752	12.3638	7.66153	-5.35382	-1.76947	-1.85128	-1.35882	7.75818	6.99082	8.32583	10.6497	13.4374	12.2721	7.61018	-5.68718	-1.66985	-1.70295	-0.531436	7.74712	7.16343	8.60688	10.2538	14.031	12.3743	7.05032	-5.3959	-2.02221	-2.10416	-3.189179e+01	5.726689e+01	2.537510e+01
75840	-0.360629	7.7452	7.09714	8.51914	10.4835	12.3686	11.4889	7.68383	-5.95431	-1.949	-1.66063	0.236785	0.103822	0.0842268	0.0723743	0.152314	0.160368	0.113329	0.576412	0.0902691	0.0362416	0.115599	0.0675109	0.0345581	0.014171	-0.703182	7.72987	7.29521	8.5788	11.012	11.9567	11.5613	6.9583	-5.95552	-2.14467	-2.04847	-1.00757	7.46831	6.92357	8.84009	10.6993	12.5853	11.6106	8.29417	-5.86641	-2.08769	-1.96475	-1.55534	7.95491	7.11889	8.69772	10.9425	12.2624	11.6921	8.80421	-5.51982	-1.90788	-1.72732	-0.552743	7.725	7.20389	8.84273	9.55556	11.748	12.1703	5.78102	-5.86995	-1.84083	-1.88961	-1.48207	7.5219	7.0382	8.81382	10.643	12.8861	11.1966	7.80019	-5.54804	-1.82437	-1.82059	-1.12463	7.68052	7.06052	8.57224	10.684	12.4811	11.0958	7.47493	-5.53445	-1.94848	-1.80265	-0.811895	7.4581	6.69257	8.55514	10.6225	12.2589	11.4126	8.92051	-5.44129	-1.62651	-1.71291	-0.589788	7.28367	7.29875	8.43698	10.7761	12.0631	12.3793	7.08527	-5.85329	-2.0181	-1.74715	-2.358716e+01	6.573649e+01	4.214933e+01
76000	-0.859163	7.9982	7.20363	8.62187	10.7149	12.4486	11.0677	8.32421	-5.65274	-2.08896	-1.69349	0.203599	0.214862	0.0594391	0.110277	0.125045	0.267638	0.291257	1.36071	0.167009	0.095789	0.140543	0.105128	0.0460498	0.012178	-0.66449	7.47743	7.07416	8.74985	10.4371	11.9347	10.8454	8.56627	-5.94154	-2.12568	-2.0594	-0.773521	7.54755	6.94551	8.84995	10.8708	12.4144	11.7707	8.05389	-5.95719	-2.03601	-1.94527	-1.38576	7.85386	7.14472	8.53471	11.1929	12.3418	10.4383	11.3391	-5.17565	-2.25664	-1.4277	-0.480093	7.45095	7.81619	8.56924	9.76255	11.295	10.7402	5.91723	-4.82142	-2.22063	-1.42827	-1.50061	7.77647	7.15859	8.65164	10.9145	13.3203	11.3475	7.9551	-5.33944	-2.02484	-1.73661	-1.05161	7.96692	7.19411	8.60196	10.9185	13.5546	11.4979	8.24174	-5.62989	-1.75924	-1.84166	-0.943202	7.89124	7.18844	8.3332	11.0578	12.238	10.8451	7.80995	-5.28021	-1.88444	-1.61262	-0.827618	7.63399	7.44257	8.47771	10.3557	13.0734	10.9546	7.06456	-5.91824	-2.13772	-1.84735	-4.271746e+01	6.751196e+01	2.479450e+01
76160	-0.319232	7.21191	6.85182	8.63975	10.4541	12.829	11.1983	7.81646	-5.4975	-1.7421	-1.61162	0.265589	0.0626861	0.0806113	0.0525247	0.44663	0.487049	0.0583127	0.38243	0.138364	0.196237	0.146076	0.0700434	0.0292467	0.0142497	-0.552354	7.27887	6.87459	8.77082	10.6073	12.7946	11.5511	7.43335	-5.38541	-2.11731	-2.19056	-0.716557	7.3949	6.85915	8.87546	10.859	13.5488	11.4074	7.99669	-5.44684	-1.94862	-1.9495	-1.21913	7.56078	6.70176	8.87567	10.7349	12.9061	11.3379	9.16605	-5.71425	-1.90202	-1.71324	-0.475717	7.52082	7.14809	8.87095	9.5602	11.4518	10.9246	5.71464	-5.69345	-1.85939	-1.93556	-1.07492	7.37679	6.91947	8.57396	11.2094	12.5202	11.3153	8.37594	-5.39176	-1.986	-1.5501	-0.933492	7.16942	6.68467	8.46084	10.7999	12.3506	11.1248	8.23619	-5.2491	-1.91715	-1.58751	-1.20576	7.89918	6.94308	8.67068	10.3731	13.337	11.0002	8.07389	-5.192	-1.64363	-1.92038	-0.567866	7.04605	7.04134	8.55126	10.3478	12.2526	11.2757	7.03903	-5.55006	-2.09396	-1.86843	-3.470321e+01	7.087522e+01	3.617201e+01
76320	-1.21888	7.42131	6.81339	8.57656	10.3979	12.0674	10.656	8.15453	-5.83673	-1.7543	-1.97356	0.176994	0.111838	0.103281	0.0883017	0.456391	0.349765	0.170469	1.2302	0.184827	0.043247	0.0652089	0.0552716	0.037069	0.010097	-0.6787	7.14142	6.8226	8.43089	10.9137	11.7364	9.88047	8.49517	-5.39997	-2.46151	-1.96977	-1.27123	7.18407	6.62776	8.78321	10.6195	13.2253	10.7826	7.78918	-5.25864	-2.08014	-1.94434	-1.56414	7.25779	6.46912	8.63601	10.7258	12.5136	10.7795	8.69446	-5.82346	-1.99619	-1.66405	-0.47366	6.94094	6.23123	8.87442	9.30067	11.8314	10.8774	5.70704	-5.27824	-1.79457	-2.06117	-1.28589	7.17659	6.4778	8.71339	10.7371	13.5438	10.8343	10.1124	-5.9012	-1.98679	-1.88835	-1.87771	7.76546	6.84545	8.56504	10.4375	12.0068	11.3626	9.31993	-5.67775	-1.77462	-1.92935	-0.901803	7.99303	7.05978	8.68632	10.2917	12.7243	9.99714	8.06698	-5.55678	-1.61195	-1.92617	-1.07732	7.44622	6.11922	8.75226	9.88482	12.6948	10.5939	7.33263	-5.50149	-1.94135	-2.55277	-5.298653e+01	7.986437e+01	2.687784e+01
76480	-0.996396	7.85627	7.00653	8.66373	10.5464	12.2681	10.8246	7.44004	-4.69832	-1.86494	-2.06534	0.0824433	0.10834	0.115092	0.0398538	0.312777	0.247014	0.109655	0.503772	0.273509	0.12197	0.118577	0.0642613	0.0422859	0.0122428	-0.675545	7.59229	7.16129	8.52304	10.5236	12.533	10.6452	8.318	-4.44757	-2.39418	-2.10109	-1.23772	7.57907	6.86392	8.70666	10.4688	12.7124	11.2984	7.76125	-4.80896	-2.07249	-1.97696	-1.15268	7.90669	7.10146	8.78525	11.0393	12.9701	11.3378	8.5906	-3.79737	-1.98911	-1.79986	-0.485735	7.48205	6.99607	8.93787	9.21027	11.376	10.9154	5.89622	-5.10025	-1.83256	-2.04437	-1.28167	7.66213	7.11766	8.78842	10.6336	12.888	11.5374	8.40457	-5.44832	-1.98293	-1.82817	-1.13904	7.84119	7.17699	8.56412	10.8184	12.1537	10.2356	7.87448	-4.57662	-1.98118	-1.8143	-1.1814	7.85123	7.06355	8.64321	10.2828	12.2793	11.2756	7.37038	-4.82983	-1.59257	-1.89053	-0.844312	7.30071	5.9471	8.58037	10.2764	12.8821	10.8532	7.58666	-4.51871	-2.14091	-2.44856	-3.751892e+01	7.250957e+01	3.499065e+01
76640	-0.774206	7.60222	6.88488	8.60455	10.8393	12.6443	11.1539	8.02448	-5.82876	-2.02635	-1.96303	0.280175	0.0561328	0.201717	0.0771118	0.147008	0.256702	0.0864603	0.823162	0.187844	0.069647	0.158196	0.0633497	0.041731	0.0111454	-0.467224	7.53671	7.08796	8.62884	10.5214	12.7509	10.8149	7.53888	-5.69044	-2.19143	-2.18714	-0.813765	7.64702	7.10144	8.87393	10.9472	13.1543	11.207	8.18378	-5.82	-2.02886	-1.97091	-1.62796	7.48309	6.77849	8.64105	10.8306	12.1635	11.2724	9.29655	-5.69518	-2.08575	-1.55875	-0.502923	7.37989	6.48348	8.79201	9.50466	11.9635	10.9074	5.73164	-5.85289	-1.80909	-2.128	-1.63008	7.60495	6.79686	8.68499	10.6369	13.0499	10.9488	8.95976	-5.99572	-2.00154	-1.81665	-1.22972	7.22825	6.66144	8.59359	11.3929	13.819	10.6048	7.59263	-5.60254	-1.76065	-1.71587	-0.913064	7.7897	6.85104	8.77407	10.3016	13.0371	11.1903	8.94627	-5.60145	-1.56661	-1.99465	-0.924449	7.77632	6.59658	8.66531	10.1733	12.4556	11.6247	7.37692	-5.66275	-1.88386	-2.36702	-3.423350e+01	7.058789e+01	3.635439e+01
76800	-1.25533	7.85338	6.94865	8.58283	10.3651	11.7476	11.4902	8.49289	-4.93966	-1.8647	-2.08665	0.180714	0.147921	0.113024	0.118917	0.576862	0.584806	0.102454	0.123961	0.314321	0.115655	0.123032	0.0816445	0.0473023	0.0219534	-0.804619	7.81139	7.18676	8.65805	10.5019	12.3635	11.3486	8.7742	-4.80871	-2.19439	-2.22065	-1.45505	7.83655	7.18598	8.6481	10.3842	11.4367	11.7258	8.60937	-5.08932	-2.11247	-1.86079	-1.87973	7.23804	6.40086	8.70624	10.5129	12.1712	11.424	8.84475	-4.83957	-1.95074	-1.63078	-0.462917	7.90066	6.39336	8.98127	9.49478	11.7666	11.9251	8.69747	-4.52593	-1.68168	-2.43661	-2.12069	7.6571	6.79388	8.57875	10.4774	12.4609	11.6448	8.91707	-4.22392	-1.96986	-1.96343	-1.30402	7.84283	6.93839	8.57462	10.4233	12.8981	11.6323	8.18949	-4.96697	-1.7014	-1.91834	-1.22775	7.75522	6.70676	8.75122	10.0809	12.3379	11.4623	8.23764	-5.90448	-1.74109	-2.04112	-0.767243	7.75139	6.13617	8.57271	10.2245	12.0697	11.2371	8.85773	-5.94267	-1.9501	-2.54647	-3.665155e+01	5.323048e+01	1.657894e+01
76960	-0.946456	7.30957	6.68507	8.8774	10.5902	13.6443	12.7004	8.40584	-5.81679	-2.08111	-2.07751	0.179758	0.206103	0.103558	0.0709443	0.116648	1.78465	0.111928	0.0414337	0.175538	0.0826041	0.191475	0.0924099	0.0346586	0.0162012	-0.698096	7.04703	6.59572	8.6733	10.7142	12.0545	12.7951	8.26898	-5.40378	-2.25826	-2.09942	-0.742572	7.64217	7.08113	8.96394	10.6804	13.9155	12.7039	8.32642	-5.0396	-2.00164	-2.05205	-1.48449	7.43229	6.52467	8.79118	10.7349	13.0734	12.9582	8.61697	-5.8167	-1.89172	-1.69574	-0.496202	7.63752	6.60761	8.87138	9.44691	10.8571	12.8518	8.49132	-5.45084	-1.72901	-2.10931	-1.30588	7.5102	6.90403	8.79396	10.8055	14.7057	12.1127	8.3218	-5.56926	-1.79388	-1.83494	-1.06935	7.46394	6.76477	8.74037	10.7341	14.0724	12.797	8.01214	-5.52918	-1.81107	-1.8349	-1.37904	7.49934	6.56708	8.55369	10.3778	12.5685	12.7476	8.3137	-5.87923	-1.70625	-1.88382	-0.748269	7.97331	6.43778	8.639	10.3559	12.4831	12.655	8.26696	-5.80611	-1.99762	-2.43112	-2.417325e+01	7.160107e+01	4.742781e+01
77120	-1.08561	7.05393	6.36181	8.53561	10.6015	12.0037	11.9901	8.832	-5.75667	-1.9825	-1.92247	0.214254	0.0954677	0.115804	0.0576222	0.524748	0.308054	0.152043	0.153962	0.167454	0.0382504	0.186988	0.0776058	0.0330596	0.0115859	-0.920391	6.85213	6.31748	8.68336	10.3475	11.717	11.8341	8.86177	-5.3417	-2.0479	-2.22758	-1.86598	6.54034	6.06672	8.72655	10.4483	11.5548	11.5474	8.51757	-5.29351	-2.11767	-1.8834	-1.80332	7.44613	6.50198	8.64706	10.8489	12.0319	11.8986	8.85902	-5.75014	-1.86348	-1.75575	-0.465361	7.62862	6.10626	8.87383	9.45997	11.7377	12.1122	8.83982	-5.89011	-1.60877	-2.56403	-1.72959	7.17426	6.44651	8.78546	10.4898	12.6656	12.0629	9.13433	-5.47373	-1.83628	-1.95089	-1.16865	7.43839	6.76379	8.5997	11.094	12.5746	12.103	8.0773	-5.91014	-1.90807	-1.72848	-1.50735	7.13639	6.3887	8.51836	10.063	11.9123	12.7726	8.42887	-5.19602	-1.73526	-1.76706	-0.854426	7.41395	5.92848	8.54861	10.332	12.4319	12.2563	8.79385	-5.75135	-1.87194	-2.40572	-2.818093e+01	6.529818e+01	3.711725e+01
77280	-1.14967	7.01243	6.27199	8.9723	10.1816	12.0875	10.5805	9.11322	-5.59999	-2.02975	-2.14569	0.171519	0.121587	0.0871002	0.0833283	0.120148	0.0992482	0.0524344	0.662726	0.229578	0.0807161	0.117904	0.0797573	0.0305762	0.0146016	-0.77742	6.64368	6.15749	8.71052	10.4162	12.0665	10.6813	10.504	-5.37985	-2.32689	-2.16629	-1.51626	7.06895	6.35139	8.9704	10.1501	12.2969	10.6512	8.15872	-5.94162	-2.01746	-2.10124	-1.8159	7.00013	6.41507	8.90382	10.5474	12.0975	10.3976	8.93192	-5.45271	-1.89097	-1.60971	-0.502005	7.4798	6.03055	8.95086	9.50293	11.6511	10.513	9.1395	-5.33406	-1.67333	-2.41342	-1.38549	6.84332	6.37931	8.70276	10.885	12.311	10.6863	8.72358	-5.27666	-2.01816	-1.70529	-1.83431	7.54005	6.63728	8.63948	10.5868	12.0155	10.1001	9.71708	-5.05623	-1.91751	-1.91154	-1.69433	6.82426	5.89048	8.67326	10.0627	12.3869	10.51	9.43149	-5.96016	-1.61118	-1.94973	-0.622055	7.24096	5.83938	8.71252	10.3093	12.4443	10.4716	8.91127	-5.5438	-1.90491	-2.44033	-2.292836e+01	7.204099e+01	4.911262e+01
77440	-0.943723	7.10974	6.33472	8.71183	10.6951	12.4484	12.065	9.49293	-5.51509	-1.92264	-2.06193	0.23914	0.178449	0.114342	0.0621034	0.320837	0.436613	0.337699	0.165306	0.0653346	0.0583214	0.108945	0.066491	0.0445749	0.0114546	-0.496549	6.86664	6.33907	8.61846	10.3692	13.0195	11.3425	8.95782	-5.71479	-2.16662	-2.15109	-1.12163	7.26947	6.57841	8.78407	10.5388	13.286	11.8494	9.36243	-5.61935	-2.08431	-1.98122	-1.23582	7.34356	6.615	8.81268	10.9983	12.5579	11.7517	9.59928	-5.57743	-1.82738	-1.64535	-0.470487	7.5864	6.21859	8.87742	9.28882	11.279	12.6229	9.18781	-5.01216	-1.79034	-2.36536	-1.32671	7.27435	6.57179	8.8418	10.8545	13.7633	12.723	9.41654	-5.1808	-1.94774	-1.87986	-1.10131	7.32816	6.55995	8.57086	10.5135	13.6344	11.5133	9.8743	-5.24973	-1.87604	-1.77118	-1.32811	6.88302	6.00489	8.62722	10.0251	12.4928	11.5658	8.78446	-5.29903	-1.64674	-1.91932	-0.901816	7.52364	5.8799	8.57811	10.2498	13.155	12.2159	9.17048	-5.5103	-1.99727	-2.63751	-3.168570e+01	7.056095e+01	3.887526e+01
77600	-0.747557	7.44458	6.54706	8.92631	10.3736	12.0965	11.8966	10.0097	-5.66788	-1.99549	-2.04443	0.170536	0.187655	0.08636	0.0472163	0.150778	0.253121	0.257161	0.0529491	0.0701034	0.0641934	0.162074	0.0828317	0.0314571	0.0163666	-0.563837	7.22059	6.87415	8.74505	10.5351	12.1894	11.6766	10.3421	-5.46079	-2.35167	-2.15984	-0.621661	7.33308	6.87115	8.9168	10.6806	12.8181	11.1821	10.1244	-5.4328	-2.08171	-1.91945	-1.09974	7.63771	6.79518	8.81395	11.0542	13.0851	11.4842	10.008	-5.91023	-1.91511	-1.79395	-0.553665	7.47164	6.09739	8.94343	9.35148	11.6675	12.3789	9.87427	-5.60905	-1.84473	-2.40146	-1.18747	7.76719	6.98297	8.95807	10.5208	13.1026	12.9362	9.94798	-5.42286	-1.72108	-2.04732	-0.931361	7.23412	6.34708	8.65227	10.4352	12.3068	11.6116	9.51566	-5.73087	-1.77084	-1.93294	-1.02418	7.38379	6.50584	8.83873	10.1325	12.0099	11.4714	10.4123	-5.58268	-1.61029	-2.01646	-0.900538	7.81089	6.19721	8.70036	10.1584	12.0282	11.6498	9.8688	-5.71127	-1.92455	-2.57701	-1.957173e+01	5.961169e+01	4.003995e+01
77760	-1.05248	7.43155	6.47055	9.11118	10.2318	12.3257	11.2556	11.014	-5.25356	-1.89932	-2.13195	0.519948	0.0570065	0.153581	0.244226	0.147578	0.128016	0.436937	0.0823938	0.107212	0.148425	0.1715	0.105849	0.0419379	0.0139527	-0.670217	7.41941	6.9393	8.62633	10.4001	12.3085	11.6339	10.6451	-4.9554	-2.32957	-2.21245	-0.99534	7.24079	6.44782	8.99162	10.3515	12.2608	10.7989	10.927	-4.92053	-1.98026	-2.20699	-1.43013	7.78341	6.83977	8.75743	10.5617	12.6119	10.9746	10.7684	-5.5594	-2.15128	-1.78844	-0.477692	7.75847	6.29943	9.01506	9.33609	12.0112	11.444	11.523	-5.27965	-1.64413	-2.49379	-1.052	7.61315	6.90788	8.7331	11.2001	12.8534	10.6448	11.0612	-5.32193	-1.75829	-1.79548	-1.76757	7.00548	6.22386	8.54759	10.7913	11.9544	11.4498	11.1984	-5.18921	-1.91376	-1.88384	-1.58562	7.47158	6.38279	8.73384	9.87219	12.9762	12.5659	10.816	-5.42809	-1.48417	-2.11318	-0.515083	7.8025	6.18087	8.79879	10.3801	12.796	10.9517	11.0033	-4.69125	-1.843	-2.6459	-3.831360e+01	6.461013e+01	2.629653e+01
77920	-1.04013	7.42212	6.49113	8.79155	10.5025	12.3344	11.9822	12.4568	-5.71921	-1.94031	-1.73747	0.112785	0.123384	0.216248	0.0417188	0.187631	0.25616	0.0941944	0.123572	0.0630403	0.105187	0.385272	0.0545509	0.0446299	0.0186076	-0.65923	7.02486	6.4779	8.61828	10.484	12.9421	11.9788	11.6323	-5.81667	-2.14423	-2.17319	-1.37428	6.88926	6.28858	8.82338	10.4988	11.9604	12.256	12.022	-5.95348	-1.97184	-1.99582	-1.1886	7.63212	6.82924	8.69258	11.0944	12.8236	11.9565	12.1875	-5.45706	-2.03476	-1.67352	-0.466936	7.88174	6.4561	9.09794	9.2563	11.692	11.569	12.1781	-5.53622	-1.54043	-2.53831	-1.1845	7.03683	6.47187	8.72982	10.8433	12.6307	11.7745	12.9221	-5.97235	-2.07424	-1.69895	-1.06	7.25578	6.46821	8.62862	10.8858	12.2549	11.9722	12.4989	-5.9284	-1.94697	-1.81204	-1.39485	7.43974	6.48926	8.66525	10.1718	12.5207	12.2768	12.6371	-5.67646	-1.57559	-1.9627	-0.906397	7.88457	6.15097	8.70846	10.1029	12.8536	11.8052	12.2497	-5.32238	-1.87129	-2.73267	-2.436134e+01	7.728242e+01	5.292109e+01
78080	-1.11276	7.60861	6.54696	8.78714	10.226	12.6272	12.4676	11.3386	-5.77741	-1.91643	-2.04676	0.246744	0.147592	0.14988	0.0435195	0.11035	0.167961	0.0715789	0.397311	0.443286	0.106987	0.119382	0.0698453	0.0354414	0.0133191	-0.939528	7.70048	7.24553	8.79501	10.1006	12.3961	12.8152	12.8542	-5.44208	-2.22735	-2.25301	-1.21523	7.44557	6.56803	9.04382	10.2108	13.0266	12.6696	12.2364	-5.68485	-1.7547	-2.20975	-1.23459	7.38494	6.48283	8.89929	10.727	12.7618	12.3572	11.0945	-5.84701	-1.78076	-1.83465	-0.45755	7.30361	6.02939	8.80536	9.55806	11.6996	12.3231	10.9518	-4.98375	-1.7399	-2.24682	-1.26149	7.25344	6.52716	8.62027	10.5041	12.7643	12.1193	12.1636	-4.82565	-2.0762	-1.76607	-1.44249	7.2486	6.38355	8.72977	10.5601	12.8112	12.7837	12.965	-5.68618	-1.96195	-2.00819	-1.60021	7.62776	6.53355	8.67524	9.86821	12.2994	12.4115	11.2164	-5.58444	-1.53837	-2.01698	-0.883904	7.68086	5.99699	8.49032	10.1775	11.8701	12.324	12.0986	-5.79154	-1.91302	-2.55487	-2.939945e+01	4.841570e+01	1.901626e+01
78240	-0.966762	7.14636	6.28167	8.53383	10.3332	12.2187	12.7513	12.3003	-5.11101	-1.96147	-1.89001	0.180484	0.0748124	0.162921	0.0978862	0.189544	0.103135	0.0807195	0.190227	0.186889	0.0967476	0.157968	0.0638729	0.0585682	0.0177731	-0.819392	7.24642	6.69297	8.37224	10.4173	11.8616	12.9506	12.2656	-4.77236	-2.31224	-2.12436	-0.808551	6.95143	6.28247	8.97287	10.5883	12.7911	12.8412	11.7287	-5.24034	-1.92142	-2.07693	-1.67373	6.99053	6.23464	8.64265	10.5092	12.1005	12.6452	11.7201	-5.06138	-2.01416	-1.60843	-0.508009	7.20657	5.94322	8.93833	9.50321	11.4578	12.4822	12.5102	-4.70174	-1.6484	-2.32703	-1.67658	6.97549	6.40062	8.61816	10.7083	12.253	12.9555	11.5616	-5.45498	-2.08438	-1.80557	-0.98715	7.15113	6.19869	8.57419	10.4446	12.2284	12.5128	12.5103	-4.24246	-1.97746	-2.04232	-1.39188	7.33202	6.34456	8.63291	10.1973	12.2407	12.282	12.4411	-4.92848	-1.73542	-1.96895	-0.654508	7.28387	5.90737	8.53265	10.6188	11.9897	12.6239	12.526	-4.28535	-2.03972	-2.32955	-1.655791e+01	5.343437e+01	3.687646e+01
78400	-1.36279	7.1774	6.07116	8.52789	10.3321	12.5645	11.543	12.3673	-5.82113	-1.91482	-2.12436	2.07672	0.0989708	0.0750093	0.0690771	0.0970262	0.860502	0.132598	0.0797837	0.0983023	0.0397513	0.167772	0.0877193	0.0395806	0.0156796	-0.492951	6.9305	6.42999	8.63352	10.4738	12.37	11.9439	12.2437	-5.5645	-2.07399	-2.14309	-1.54669	6.88463	6.15627	8.90735	10.2646	13.1039	11.7833	12.4233	-5.66724	-2.13296	-2.09452	-1.6161	7.0574	6.12459	8.72149	10.4732	12.3058	11.9018	12.3356	-5.74321	-1.9901	-1.71132	-0.465407	7.49936	6.0266	8.91442	9.54979	11.5742	12.0955	12.2085	-5.75028	-1.60279	-2.36489	-1.64857	6.71392	6.22269	8.80047	10.5356	11.9532	12.022	12.249	-5.09606	-1.83979	-1.80608	-2.4393	7.10082	6.23595	8.5645	10.4568	12.0181	11.5882	12.5743	-5.48705	-1.80413	-1.85199	-0.896396	7.27511	6.14658	8.87306	10.2447	13.0521	12.1154	12.2107	-5.87494	-1.5834	-2.21778	-1.13313	7.57915	5.89281	8.58543	10.1597	12.6963	10.9688	12.0887	-5.02831	-1.85108	-2.63518	-2.920846e+01	5.745547e+01	2.824701e+01
78560	-0.966022	7.0598	6.11587	8.7148	10.276	12.7013	12.308	11.8351	-5.81493	-1.84959	-2.03247	0.325787	0.122227	0.128115	0.0625555	0.358164	0.210977	0.116645	2.05936	0.063275	0.0432177	0.189524	0.076168	0.0433616	0.0176455	-0.531519	6.48234	5.90815	8.59513	10.9042	12.8734	12.3661	12.8157	-5.57586	-2.14214	-2.2184	-0.764697	7.06606	6.5843	8.76043	11.16	12.9191	12.4809	11.1214	-5.33653	-2.09483	-1.81878	-1.59014	6.78724	5.97458	8.69513	10.6333	12.9839	12.011	12.0635	-5.77797	-1.96472	-1.64397	-0.467039	7.43182	5.97888	9.02811	9.32509	11.6303	11.7842	9.64762	-5.67102	-1.57835	-2.41473	-1.65695	6.6215	6.04556	8.68438	10.5696	12.8386	12.3745	11.2326	-5.69399	-1.87981	-1.7906	-1.39269	7.16579	6.26009	8.76502	10.662	12.9317	12.6979	10.927	-5.77167	-1.78046	-2.04607	-0.901187	7.12744	6.25447	8.62323	10.2689	13.2491	11.979	9.64236	-5.70162	-1.69909	-1.91029	-0.663829	7.29367	5.74263	8.82339	9.70389	12.5496	12.5236	12.6544	-5.81817	-1.89009	-2.6372	-3.467535e+01	6.425594e+01	2.958059e+01
