iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
42800	-1.25788	6.79468	6.05765	8.41185	8.33815	10.081	11.1059	9.72939	14.413	12.8898	8.6127	-5.68978	-2.28875	-2.09749	0.370537	0.115521	0.0688694	0.0705177	0.0941699	0.118539	0.0409475	0.412473	0.109543	0.160324	0.0611074	0.998369	0.0757503	0.147881	0.0208822	0.0360699	0.0161672	-1.00178	6.54818	5.95995	8.55577	8.3548	10.0852	11.1451	9.67935	14.1864	12.4198	8.72567	-5.45441	-2.40595	-2.05823	-1.38614	6.7238	6.13215	8.13598	8.25602	9.84711	11.3084	9.56242	14.9217	12.8888	8.76503	-5.31691	-2.04218	-1.91925	-2.1313	6.54944	6.02515	8.42241	8.13557	9.60064	11.4622	9.83043	14.5751	12.7748	8.14141	-5.85864	-2.28952	-1.34262	-0.00122291	7.17538	6.18918	8.13338	8.41336	10.4453	10.8182	9.38141	14.648	12.3939	9.04231	-5.99436	-1.58629	-2.10123	-1.43106	6.61557	6.33424	8.48134	8.3237	9.16408	11.183	9.5242	14.5279	12.7308	8.47641	-4.90066	-2.14346	-1.52182	-1.99866	6.74262	6.07745	8.28858	8.09221	9.94584	11.0662	9.62012	13.9561	12.4258	8.25736	-5.17124	-1.97098	-1.8056	-2.17866	6.71028	5.80424	8.93652	8.90898	10.4842	10.93	9.51463	14.1366	12.3468	9.05837	-4.48344	-1.63896	-1.96867	-0.96617	7.1916	5.80997	8.38673	8.39586	10.3792	10.9214	9.682	14.8622	12.5105	8.7855	-4.62665	-1.92798	-2.57904	-3.122326e+01	1.033655e+02	7.214220e+01
42880	-1.32892	6.81189	5.87188	7.78852	8.2671	9.76577	10.6686	10.0403	14.516	12.9688	8.98965	-5.16785	-2.04051	-1.85798	0.438331	0.101081	0.0571543	0.883716	0.0822753	0.154925	0.0796741	0.342824	0.102634	0.12178	0.192764	0.0976879	0.0823358	0.12111	0.0297236	0.040998	0.01153	-0.899701	6.55035	6.00075	8.53657	8.2794	9.62242	10.9308	10.3717	14.7211	12.6399	9.4396	-5.69057	-2.4547	-2.07685	-1.9668	6.88732	6.27762	8.13515	8.16531	9.69542	10.6493	9.63014	14.7667	12.8745	8.26972	-5.45754	-2.05869	-1.94787	-2.27961	6.47322	5.74602	8.12443	7.86031	9.34983	10.7871	10.0035	14.5216	12.694	8.92343	-5.05748	-1.96521	-1.46541	-0.0410481	7.4425	6.2697	8.23864	8.39337	9.91753	10.608	9.57629	14.4873	12.9768	9.97306	-5.38258	-1.7816	-2.09577	-1.90911	6.60874	6.22512	8.47981	8.44293	9.11087	10.8285	10.1014	14.9505	12.9866	9.38453	-5.51157	-1.97063	-1.60649	-1.9351	6.90694	6.13022	8.28495	8.19024	9.691	10.9883	10.0875	14.4223	12.5157	9.44764	-5.05618	-1.87216	-1.8854	-1.70362	6.4606	5.69064	8.74659	8.76918	9.33881	10.0792	10.441	14.7302	12.3128	8.47776	-5.49058	-1.6065	-1.9016	-1.31845	7.39515	5.86221	8.65606	8.4946	10.199	10.7283	10.2341	13.9195	12.621	9.1205	-4.42121	-1.97559	-2.47635	-3.143641e+01	1.032895e+02	7.185308e+01
42960	-1.51807	6.61124	5.97549	8.31906	8.2215	9.82316	10.8022	9.82845	14.9143	12.205	8.94116	-5.74012	-1.84939	-2.03421	0.397179	0.089548	0.0835764	0.0903645	0.0882987	0.149734	0.213437	0.0739265	0.136805	0.179341	0.469847	0.206099	0.0993238	0.10364	0.0303016	0.0332481	0.0141242	-0.85545	6.57987	6.18438	8.63306	8.37258	9.56169	10.8677	9.58951	14.2866	11.4204	9.99787	-5.82335	-2.38332	-2.01003	-1.75441	6.6505	6.19459	8.18496	8.17877	9.85009	11.3653	9.82498	14.8961	11.9654	8.17501	-5.63335	-2.01717	-1.84128	-2.10343	6.44942	5.74708	7.85349	7.79607	9.33427	11.2479	9.64342	 14.7	12.0412	9.61802	-5.80721	-1.99253	-1.62059	-0.0223193	7.33719	6.22225	8.19144	8.38949	9.66603	10.3331	9.49113	14.808	12.4272	7.68024	-5.56326	-1.65159	-2.11483	-2.21388	6.49844	6.04237	8.09242	8.19044	9.94676	11.0452	9.85892	14.111	11.8699	9.43763	-5.77775	-1.95048	-1.72684	-1.76355	7.03035	6.27812	8.54657	8.44462	9.75992	11.3136	9.43622	14.7429	12.902	8.34341	-5.73916	-1.93464	-1.81595	-1.95181	6.53056	5.73183	8.53461	8.5072	10.4372	10.8575	9.96712	14.8118	12.4185	8.56916	-5.86873	-1.60651	-1.88388	-1.64644	6.91478	5.5558	8.13716	8.25407	10.3998	10.2546	9.20539	14.3963	11.3208	8.60472	-5.03103	-1.85665	-2.58348	-3.179748e+01	1.011163e+02	6.931886e+01
43040	-1.24539	6.97254	5.82052	8.45019	8.56716	9.89432	10.5722	9.50368	14.7768	12.0495	8.7832	-5.45967	-1.92561	-2.15248	0.603958	0.277883	0.296223	0.0545193	0.0817455	0.573352	0.0708023	0.148598	0.0967691	0.454458	0.152508	0.122895	0.0403008	0.261984	0.0249675	0.0553056	0.01041	-1.08557	6.9975	6.40461	8.74095	8.44044	9.70935	10.618	9.38862	14.7129	11.3312	8.30871	-5.23519	-2.26898	-2.07746	-1.37354	6.5521	6.02325	8.05781	8.19304	9.36182	10.3132	9.85051	14.8126	11.7148	8.75996	-5.24478	-2.01458	-1.95315	-2.18215	6.65283	5.89731	8.41544	8.32486	9.18654	10.5192	9.41129	14.8343	12.8251	8.85623	-4.66818	-2.11746	-1.61983	-0.00718892	7.24066	6.17066	8.23172	8.58643	10.1583	10.4276	9.12467	14.9407	11.9336	8.53885	-5.4535	-1.70235	-2.2207	-1.86406	6.58513	6.19142	8.53489	8.43364	9.57002	11.0169	9.97763	14.8344	11.8039	8.86591	-5.51537	-2.05017	-1.53586	-1.74427	7.23319	6.44129	8.46026	8.42591	9.58865	10.4754	9.11958	14.6264	12.1028	8.53325	-5.63756	-1.78348	-1.86973	-1.68934	6.59681	5.74644	8.45072	8.47405	9.78535	10.3239	9.79763	14.9387	10.8481	9.02928	-5.46142	-1.63089	-1.9687	-1.20071	7.32953	5.70891	8.41833	8.45778	10.0804	10.3641	10.0554	14.666	12.0071	8.89041	-5.94433	-1.70151	-2.65768	-3.366237e+01	1.096614e+02	7.599907e+01
43120	-1.78996	7.0108	6.05578	8.19831	8.23758	9.62497	10.328	9.66869	14.5006	12.1149	9.64671	-5.14969	-1.70054	-2.11392	0.792657	0.152696	0.151834	0.186634	0.0267765	0.0917502	0.144817	1.17788	0.101386	0.236827	0.125344	0.0639217	0.193971	0.0711419	0.0343487	0.039876	0.0162668	-0.684357	6.8562	6.45853	8.36914	8.20628	9.49696	10.7521	9.48504	13.9561	12.1659	10.0189	-5.09884	-2.36717	-1.99013	-1.50314	6.70959	5.9958	7.78012	7.93616	9.5434	10.7832	9.94654	14.2105	11.9331	9.6769	-5.64065	-2.06587	-2.12824	-2.19287	6.68264	5.80277	8.33102	8.33234	9.2622	10.5522	9.31848	14.3857	11.9526	9.44756	-5.4584	-2.09984	-1.80123	-0.0120964	7.15866	6.1913	8.02545	8.22332	10.1671	10.7274	10.4268	14.128	12.6815	9.63825	-4.96046	-1.69141	-2.04239	-2.17723	7.29408	6.57387	8.41407	8.40398	9.22822	10.3573	9.47674	14.0279	11.9562	9.73193	-5.0323	-1.94034	-1.89249	-2.04092	7.41236	6.76302	8.88897	8.52885	9.05761	10.6862	9.63046	14.464	12.4186	8.79872	-5.03141	-2.08014	-1.69073	-2.41848	6.58994	5.6816	7.98124	7.9774	9.4973	9.72212	9.93294	14.2801	12.7432	9.63412	-4.77607	-1.61835	-1.90984	-1.33357	6.56145	5.34396	8.43099	8.3537	9.80822	10.2305	10.489	14.1831	12.2294	9.06814	-5.38549	-1.90968	-2.33157	-4.563583e+01	9.658118e+01	5.094535e+01
43200	-1.79846	7.0287	5.99968	8.13689	7.84472	9.77612	10.9494	10.1555	14.2775	12.0833	11.2118	-5.3427	-1.80573	-2.06415	0.445667	0.229854	0.245639	0.169545	0.0786358	0.160025	0.273445	0.113729	0.320306	0.136381	0.0717439	0.200966	0.0798456	0.0860854	0.0286997	0.0284131	0.010845	-0.950553	6.74883	6.23097	8.26164	8.01951	9.36177	10.6404	10.0677	14.0099	11.7628	11.206	-5.89285	-2.33195	-2.09237	-1.48304	6.61978	5.97693	7.83334	8.01104	9.84893	10.859	10.1503	14.2098	11.5986	11.558	-5.51525	-2.03511	-2.02402	-2.20061	6.3867	5.62041	7.77586	7.68154	9.67517	11.0756	10.1831	13.5103	12.0655	11.3122	-5.73837	-2.0703	-1.59408	-0.141688	7.18922	6.06294	7.74128	7.8796	10.0991	10.4289	10.3746	14.5288	12.0107	11.32	-5.31898	-1.73138	-2.14232	-2.19773	7.32276	6.58874	8.02475	7.95261	9.84439	11.3938	10.1889	14.6541	12.1317	11.4842	-5.03874	-2.03638	-1.81158	-1.83945	7.34402	6.47439	8.43113	8.39875	9.66392	10.8305	9.7706	14.2742	11.3088	11.1219	-4.83627	-1.83865	-1.93575	-1.55235	6.5838	5.73893	8.0745	8.11642	9.6422	10.3916	10.392	14.519	11.946	11.6561	-5.16506	-1.64169	-1.9225	-1.24912	5.97284	5.1449	8.32732	8.23684	9.74447	10.3411	9.52447	13.1523	11.9733	10.9925	-5.48411	-2.04047	-2.16325	-3.310769e+01	1.048748e+02	7.176708e+01
43280	-1.41857	6.8724	6.09111	7.91079	7.79813	9.83183	11.1677	10.146	14.0668	11.4211	11.7106	-5.59642	-1.92876	-1.76128	0.461763	0.292916	0.0736207	0.191128	0.0796393	0.083846	0.14908	0.182608	0.158748	0.102299	0.0824494	0.0732442	0.0587105	0.135643	0.0295007	0.0489563	0.0157915	-1.16131	6.73462	6.1091	8.03647	7.67204	10.0083	10.8984	10.4134	13.5697	11.7056	12.2889	-5.70672	-2.35363	-2.06909	-1.20901	6.77712	6.26476	7.89006	8.02022	10.1923	11.6209	9.57951	14.2383	11.4487	11.9249	-5.37028	-2.17373	-1.88219	-1.79634	6.70747	6.13837	7.62882	7.63909	9.65001	11.2105	10.3656	13.7874	11.1261	11.9189	-5.89234	-2.11322	-1.53775	-0.0744337	7.08345	5.9823	7.99209	8.15373	9.99492	10.7972	10.2237	14.2062	11.4799	12.0174	-5.70684	-1.64984	-2.01663	-1.82109	7.22116	6.67082	7.75584	7.84448	9.66691	11.2533	10.465	14.2258	11.229	11.7239	-5.53609	-1.90265	-1.66806	-1.60799	7.44396	6.67362	8.30394	8.22946	9.68544	10.8553	9.72233	13.7161	11.1618	11.758	-5.54035	-1.73173	-1.79773	-1.60648	6.47317	5.61056	7.86285	7.80747	10.2931	10.7857	9.9322	14.2724	11.5601	11.9996	-5.71326	-1.6837	-1.87833	-1.04564	6.59987	5.27412	8.24096	8.11407	10.0337	10.8696	9.90997	14.2253	11.6624	11.4963	-5.55045	-2.01362	-2.32585	-1.725909e+01	8.942292e+01	7.216383e+01
43360	-1.50424	6.73955	6.09115	7.84449	8.02219	9.84643	11.1487	10.0882	14.3391	12.6618	11.9684	-5.54575	-2.02031	-1.79191	0.256495	0.160674	0.152057	0.0992946	0.166006	0.132508	0.0799411	0.0709785	0.0495481	0.146373	0.115092	0.134699	0.148124	0.112583	0.026434	0.0517433	0.0122055	-0.797882	6.23986	5.75084	7.8526	7.57567	9.66914	11.087	9.98388	14.3462	12.9084	12.3808	-5.3256	-2.28128	-2.05336	-1.65397	6.55823	5.92986	7.96224	8.10808	10.0573	11.3228	10.0701	14.5937	12.5767	11.7965	-5.53108	-1.89984	-1.96482	-2.45492	6.82041	5.94227	8.03492	7.83306	9.17666	10.7642	9.97274	14.8529	12.378	11.6513	-5.24091	-2.19197	-1.67924	-0.059267	7.07873	5.97131	7.8999	8.13665	10.4008	11.0281	9.49007	14.0863	12.6862	11.2827	-4.78117	-1.70456	-2.10739	-2.10389	7.17359	6.54526	7.66521	7.58371	9.74162	10.9297	9.83091	14.3999	12.6127	12.034	-5.69853	-2.05792	-1.75315	-1.84033	7.2399	6.36349	8.24159	8.18804	9.81274	11.1554	9.81889	13.9967	12.7234	11.8633	-5.01992	-1.69068	-1.93388	-1.29979	6.5722	5.81031	7.72728	7.69187	9.89922	11.1602	9.80079	14.3943	12.2548	11.5616	-5.38962	-1.77944	-1.81974	-0.996331	6.64815	5.49868	7.99664	7.92218	9.86855	10.832	10.1533	14.3231	12.7069	11.6527	-5.60308	-2.01215	-2.21107	-1.444943e+01	9.516311e+01	8.071368e+01
43440	-1.80975	6.67298	5.92123	7.71492	7.91161	10.1691	10.9924	9.70827	14.8247	12.2431	11.3643	-5.09944	-1.82409	-2.06151	0.50325	0.133818	0.104966	0.22957	0.152422	0.110585	0.135387	0.0549364	0.226801	0.0686535	0.307707	0.196125	0.0869145	0.102271	0.0357024	0.040231	0.0124322	-0.95485	6.25264	5.78586	7.63561	7.44583	9.60161	10.8363	9.68835	14.6834	12.5067	10.3891	-5.7741	-2.28883	-2.05791	-1.37656	6.76492	6.04673	7.80832	7.86683	9.88363	11.0938	10.0482	14.7063	12.2561	11.2218	-5.53778	-1.93301	-1.98034	-1.91228	6.38265	5.69213	7.90034	7.84546	9.67309	11.1106	9.61391	14.4671	12.2365	10.9556	-5.03918	-2.0995	-1.56661	-0.0168912	6.82296	5.71941	8.04171	8.34903	10.1223	10.6602	9.57217	14.6762	12.5465	11.5663	-5.78301	-1.54497	-2.20614	-2.39076	7.04859	6.46534	7.8206	7.96958	9.80344	10.8363	9.72387	14.26	12.0421	11.3476	-5.02717	-1.82259	-1.86593	-1.4918	6.88108	6.09287	8.3364	8.23121	9.9432	11.449	9.73129	14.6705	12.1809	11.6025	-5.64009	-1.86898	-1.83796	-1.35362	6.70001	5.88199	7.75529	7.78265	10.3974	11.1204	9.74045	14.9251	12.2605	11.5045	-4.89135	-1.70336	-1.91743	-0.974594	6.89404	5.55581	7.73749	7.75982	10.2766	10.881	9.98605	14.7851	12.5007	10.566	-5.05522	-2.01579	-2.45073	-1.617037e+01	1.055968e+02	8.942647e+01
43520	-0.976344	6.62946	5.87585	7.75276	8.00226	9.8474	10.5747	10.1523	14.3635	11.1263	9.2277	-5.00371	-1.79041	-2.16606	0.952125	0.0518202	0.0764891	0.0813954	0.0751773	0.0608728	0.148324	0.834213	0.0786548	0.0596252	2.14328	0.121943	0.136302	0.0543849	0.047325	0.0516146	0.0103228	-0.884638	6.27823	5.80596	7.80327	7.64597	9.84759	10.4047	10.25	14.3881	11.4799	9.47705	-5.20208	-2.1923	-2.10857	-1.94627	6.56568	5.89636	7.64267	7.7008	9.89769	10.5267	10.1948	14.3539	11.4992	10.9142	-5.52812	-1.81368	-1.91113	-2.35156	6.66007	5.88641	7.92968	7.71737	9.80271	11.266	10.4485	14.8661	10.9429	9.52085	-5.10199	-2.17273	-1.54887	-0.0143948	6.66691	5.59369	7.84884	8.00233	9.6891	10.2787	9.63688	14.296	10.9256	8.02382	-4.21024	-1.71868	-2.15756	-2.46552	6.99605	6.31222	8.25636	8.37704	9.8765	11.0061	9.84294	14.3475	11.1484	10.3778	-4.50528	-1.80971	-1.90918	-1.37365	6.83237	6.11407	8.22641	8.2505	9.89294	10.813	9.84133	14.9621	11.2429	8.7008	-4.7888	-1.85902	-1.94362	-2.17586	6.98904	6.03004	7.91854	7.97211	9.86375	10.3621	9.26477	14.3366	11.5371	9.41085	-4.5656	-1.63664	-2.01125	-1.44579	6.76028	5.45493	8.1319	7.94635	9.90918	10.4327	10.1679	14.4444	10.6901	9.44773	-3.87993	-2.08232	-2.34077	-4.409575e+01	9.332246e+01	4.922670e+01
43600	-1.50851	6.57543	5.81811	7.75232	7.90539	9.76552	10.9236	9.76983	14.4781	11.6275	9.86036	-5.29112	-1.35269	-1.81853	0.529653	0.0650612	0.063754	0.167437	0.0859963	0.0774697	0.153491	0.102358	0.139838	0.112983	0.169093	0.184939	0.330406	0.0975322	0.0290824	0.043611	0.0129485	-0.875507	6.24106	5.8051	8.05181	7.87571	9.80123	11.1314	10.0278	14.5243	11.7548	9.71683	-5.81464	-2.1695	-2.04531	-1.47883	6.14661	5.67852	7.82807	7.93565	9.90183	10.7298	9.55966	14.3672	10.9069	9.88614	-5.25672	-2.06941	-1.92586	-2.01657	6.56125	5.88126	7.61449	7.41839	9.30842	11.1536	10.1549	14.5125	11.57	9.85802	-4.9285	-1.93575	-1.51383	-0.0116575	6.48465	5.5166	7.706	7.84752	9.5963	10.5625	9.30174	14.7061	11.4812	9.30018	-5.58086	-1.78858	-2.03007	-2.28606	6.81413	6.0324	7.97143	8.01026	9.3421	10.8132	9.79785	14.1686	11.2038	9.88599	-4.58913	-1.82942	-1.99049	-1.71471	6.8563	6.17933	8.31186	8.2277	9.26057	11.0928	10.0467	14.4807	11.7173	9.42298	-5.9355	-1.92666	-1.82708	-1.57498	6.71632	5.96758	7.67729	7.65822	9.91452	10.581	9.11291	14.7456	11.1416	9.58937	-5.17362	-1.70181	-1.81772	-0.874462	6.70922	5.34897	8.26283	8.36363	10.0221	10.7633	9.76328	14.5613	11.3958	10.2503	-5.19827	-1.93546	-2.51664	-2.708104e+01	1.007453e+02	7.366428e+01
43680	-1.87618	6.64423	5.49454	8.15712	8.13668	10.1143	10.879	9.87915	14.5996	11.88	11.5627	-5.58387	-2.01302	-1.82327	1.0616	0.13484	0.0984921	0.0852113	0.112914	0.126897	0.0700265	0.156671	0.395857	0.118745	0.138376	0.0947994	0.0689546	0.0568423	0.0532509	0.033211	0.0154215	-0.985964	6.40859	6.01632	7.88274	7.61897	10.1377	11.1358	9.94271	14.4652	11.329	11.2522	-5.57479	-2.51801	-1.98203	-2.43861	6.65812	5.95542	7.71101	7.9568	10.1781	10.6343	9.99365	14.2467	11.864	11.1484	-5.72192	-1.94993	-2.079	-2.414	6.45833	5.82961	7.85527	7.85243	10.1253	11.5168	10.1163	14.3462	12.027	11.9611	-4.86633	-1.90288	-1.66876	-0.065533	6.77506	5.65954	7.82308	8.09713	10.3013	10.6679	9.48904	13.8323	11.9015	11.8009	-4.97332	-1.69906	-2.10357	-2.13217	6.4757	6.0911	7.67073	7.49455	9.44998	11.1821	10.1207	14.7502	12.1796	11.4577	-5.74994	-2.00611	-1.4897	-1.75707	6.62305	5.81133	8.31389	8.26563	9.80481	10.7442	9.87653	14.8183	12.6899	10.8416	-5.24233	-1.88911	-1.82944	-1.54547	6.64871	5.88523	7.9207	7.91757	10.366	11.0244	9.59662	14.7058	12.8158	11.6774	-5.55846	-1.60424	-1.93412	-1.21409	6.86288	5.49381	8.07092	8.03243	10.5049	11.134	9.34043	14.8653	11.6811	11.0199	-5.65763	-1.9398	-2.44713	-3.624423e+01	8.660968e+01	5.036546e+01
43760	-1.81308	6.41539	5.73635	7.67298	7.91227	10.0508	11.0196	10.0185	13.9909	12.4406	10.6827	-5.29969	-1.94677	-1.88835	1.17236	0.0953185	0.0643142	0.0889758	0.0654355	0.0828682	0.24084	0.459218	0.0885681	0.105681	0.102312	0.374605	0.0917472	0.0933021	0.0302144	0.0395361	0.0106185	-0.886645	6.19833	5.8023	7.94945	7.7398	10.0764	11.2694	9.7467	13.8712	12.6391	10.6327	-5.80205	-2.34838	-1.9524	-1.51766	6.7197	6.10968	7.76829	8.00092	10.1001	10.9767	9.34237	14.4123	12.6183	11.3817	-5.78779	-2.04027	-2.0042	-2.42743	6.6559	5.78872	8.10963	7.91214	10.0351	11.3251	10.3505	14.0179	12.4131	10.925	-5.5041	-2.02259	-1.64044	-0.00697628	6.66711	5.67735	7.72588	7.95508	10.1104	10.7024	9.08995	13.8556	11.9977	10.6322	-5.68522	-1.77714	-2.00148	-2.15385	6.27444	5.76767	7.72113	7.66989	9.79499	11.2323	9.58593	13.8763	12.2666	11.0139	-5.26107	-1.84503	-1.73899	-2.25569	6.78777	6.03478	7.89616	7.68224	10.0358	11.1593	9.60315	13.6205	12.4482	10.6591	-5.5622	-1.94504	-1.72706	-2.05898	6.54822	5.69723	7.70928	7.60224	10.1284	10.8041	10.1234	13.6919	12.6936	11.0709	-3.9793	-1.80755	-1.92047	-1.19427	6.61048	5.38589	7.80585	7.83269	10.087	10.3817	9.54649	13.2006	11.9407	9.9591	-4.97711	-1.97661	-2.40941	-1.724001e+01	1.079750e+02	9.073495e+01
43840	-1.32662	6.3372	5.61316	7.62432	7.80935	10.2202	11.3525	9.82236	14.1826	12.7819	12.1151	-5.2492	-1.94502	-2.02992	0.608578	0.0807876	0.0658361	0.0477223	0.0480745	0.226377	0.219738	0.256072	0.113641	0.0441733	0.186558	0.714609	0.059783	0.0623884	0.0312915	0.0440584	0.0116725	-0.914115	6.2647	5.70906	7.96161	7.70474	10.0944	11.297	10.2567	14.1546	12.5784	11.4823	-5.84705	-2.3535	-2.02008	-1.54426	6.21003	5.6342	7.92094	7.97935	9.82865	10.9897	10.1512	14.1386	12.7172	12.2851	-5.82356	-2.09633	-1.95643	-1.86958	6.31523	5.70036	7.60297	7.40972	10.0588	11.725	9.4031	13.9993	12.9677	11.8643	-5.15239	-2.14421	-1.45037	-0.00887765	6.45126	5.45956	7.78006	7.97708	10.4514	11.1449	9.59326	14.0996	12.8733	12.0987	-4.77132	-1.64598	-2.09403	-2.21212	6.27402	5.76348	7.87703	7.85294	10.2945	11.5405	10.0501	14.14	12.3825	11.7796	-5.14378	-1.94967	-1.76109	-1.45355	6.36224	5.69072	7.69087	7.41735	8.88862	10.6777	9.83491	14.1579	12.5444	12.0013	-5.617	-1.94254	-1.63306	-1.78064	6.34259	5.4977	7.79336	7.80431	10.3882	11.2099	9.13346	14.3739	12.6599	11.538	-5.19343	-1.70279	-1.89066	-0.71088	6.33489	5.30309	7.81794	7.77094	9.9161	10.7822	9.62043	14.0887	12.8363	11.391	-5.79165	-1.95809	-2.23876	-1.513731e+01	1.006770e+02	8.553971e+01
43920	-1.93217	6.40298	5.6997	7.76464	7.84975	10.1786	10.9471	10.0289	14.2936	12.1142	11.5668	-5.02384	-1.96272	-1.87396	0.561746	0.0865054	0.0780051	0.0951572	0.0968356	0.0975113	0.160463	0.112285	0.16672	0.0880182	0.213957	0.34073	0.0678172	0.284367	0.0204695	0.0368028	0.0167237	-1.05731	6.51724	5.92227	7.98969	7.64724	10.0636	11.1355	9.86117	14.4755	12.061	11.5192	-4.67317	-2.37102	-2.09775	-1.28584	6.11852	5.54225	7.8739	8.04404	10.0289	11.2836	9.81197	14.495	12.0148	12.6121	-4.83382	-1.93597	-2.017	-2.33173	6.70786	5.88477	7.86497	7.76701	10.1461	11.5529	10.0278	14.1532	12.3144	11.5883	-5.46653	-1.91404	-1.70745	-0.00804056	6.6114	5.61141	7.80644	8.02052	9.68475	10.3238	9.82628	14.0632	12.17	11.3054	-4.83297	-1.84877	-2.08886	-2.05794	6.53731	6.02499	7.97946	7.96735	10.3104	11.4113	9.29778	14.2242	12.4405	11.842	-4.63873	-1.978	-1.70166	-2.18219	6.34047	5.68855	7.86037	7.63121	9.82597	11.1731	10.2864	14.071	11.6818	11.4005	-5.04082	-2.01539	-1.66571	-1.85897	6.41255	5.44385	7.75638	7.7553	10.1074	10.7134	9.7413	14.3563	12.0115	11.6125	-4.64873	-1.69375	-1.98246	-0.901898	6.55593	5.40218	7.61687	7.63429	10.236	10.6197	9.88536	14.7434	12.0406	10.7418	-5.24906	-1.93632	-2.33928	-1.373476e+01	9.833389e+01	8.459913e+01
