iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
79040	-0.680067	6.83296	5.79009	8.65771	10.2534	12.6022	12.2925	8.87941	-5.85219	-1.78667	-2.08244	0.42529	0.0430507	0.0756854	0.0752344	0.242429	0.355683	0.0578855	0.258758	0.158024	0.118448	0.145981	0.0727787	0.0377762	0.0224877	-0.789057	6.56343	5.98812	8.68951	10.1712	12.3466	12.1792	8.00042	-5.9957	-2.15033	-2.2309	-0.81137	6.80372	6.16471	8.85224	10.7488	13.2966	12.1207	8.74439	-5.42532	-2.12692	-1.98834	-1.73061	6.86963	6.02495	8.67546	10.6089	12.1654	12.5125	8.75804	-5.42452	-2.01448	-1.64981	-0.486934	6.95923	5.5352	8.73874	9.62801	11.9452	12.3655	7.73567	-5.91471	-1.70023	-2.40516	-1.66785	6.29893	5.93126	8.66399	10.5462	12.3329	12.3403	9.32252	-5.92494	-1.81913	-1.69316	-1.24779	6.73296	5.97025	8.65683	10.9373	12.8277	12.4351	8.89308	-5.40885	-1.90261	-1.89006	-0.915424	6.59301	5.96045	8.55463	10.2068	12.2735	12.4425	8.83241	-5.9469	-1.69368	-1.67709	-0.552964	6.81933	5.50501	8.75562	10.1814	12.5148	12.5357	9.18986	-5.73803	-2.00501	-2.4518	-1.879417e+01	6.093548e+01	4.214132e+01
79200	-1.28094	6.95027	5.75933	8.65206	10.4409	12.32	12.0605	8.11801	-5.39178	-2.00399	-2.13676	0.0663831	0.0810509	0.428798	0.0886904	0.504309	0.0831784	0.297245	0.0707915	0.210761	0.0822361	0.182753	0.0891033	0.0302676	0.0125989	-0.769615	6.96385	6.48439	8.55357	10.5559	12.3083	12.3793	8.31885	-5.79178	-2.2728	-2.05922	-1.35137	6.51952	5.91566	8.72945	10.8847	12.1868	11.6921	8.49753	-5.38086	-2.00832	-1.98777	-1.00459	6.77759	6.49863	8.81342	11.0123	12.2085	12.3114	8.20535	-5.75175	-2.06408	-1.42729	-0.485027	6.83882	5.39504	8.84377	9.44551	11.9091	12.5139	8.3047	-5.24703	-1.7036	-2.49157	-1.21767	6.91424	6.44593	8.71325	10.9326	12.7051	10.9833	8.15169	-5.0718	-1.9416	-1.71216	-1.26467	6.79616	6.12523	8.50724	11.0724	12.3387	12.0308	8.47287	-5.76179	-1.91451	-1.71794	-1.4314	7.1468	6.21935	8.58715	10.4126	12.3554	11.689	7.99693	-5.2902	-1.64599	-1.9014	-1.35816	7.09805	5.78064	8.64667	9.89733	12.3407	12.4903	7.98252	-5.38882	-1.95163	-2.42742	-2.475875e+01	6.543526e+01	4.067651e+01
79360	-0.86186	7.26433	6.20818	8.58525	10.5068	12.6091	12.452	9.50279	-5.02628	-1.94513	-1.89393	0.19381	0.308825	0.167031	0.252189	0.14452	0.267978	0.0652257	0.141354	0.176183	0.0802273	0.089785	0.0959543	0.0558544	0.0108154	-0.831863	6.68471	6.18597	8.52746	10.5907	12.6063	12.2185	9.19308	-4.43832	-2.16139	-2.08746	-1.12501	6.31899	5.61549	8.88582	10.4575	13.1022	12.4766	9.65995	-5.22811	-2.01206	-2.05089	-1.20113	7.24113	6.44655	8.53212	11.1227	12.8731	12.6831	9.28703	-4.74679	-2.06585	-1.5585	-0.481712	6.95621	5.70655	9.09005	9.46549	11.2244	12.1416	9.70289	-5.24468	-1.71019	-2.4162	-1.49942	7.47869	6.55793	8.73102	10.5211	13.3147	12.5396	9.23201	-4.47865	-1.76011	-1.98376	-1.77774	6.91634	6.18253	8.49809	10.5881	12.6556	12.2415	9.30076	-5.13439	-2.0189	-1.82794	-1.08254	7.90947	6.9627	8.55839	10.2803	12.139	12.5343	9.22975	-4.71781	-1.83723	-1.84378	-0.715053	7.45092	5.79093	8.66473	10.4179	13.4092	12.1624	9.63071	-4.6163	-1.99674	-2.64634	-3.479449e+01	5.922700e+01	2.443251e+01
79520	-1.18003	7.20431	6.33515	8.66667	10.5221	12.1393	12.5106	9.93717	-5.87985	-2.01837	-2.08033	0.0646301	0.0571171	0.208334	0.0609666	0.288553	0.242967	0.113268	0.0732717	0.0663426	0.0761633	0.0737624	0.0484281	0.0438428	0.0139426	-1.03696	7.17278	6.73321	8.70563	10.1878	11.5356	12.2359	9.66701	-5.51286	-2.17663	-2.12816	-1.35869	7.28065	6.56515	8.77969	10.5835	12.7331	12.4432	10.1482	-5.86217	-2.01531	-2.02822	-1.39212	7.2013	6.39754	8.74169	10.7574	12.6342	12.495	10.0632	-5.97712	-1.91809	-1.63452	-0.465616	7.13533	5.96936	8.93625	9.30806	11.167	12.4794	9.66909	-5.63773	-1.85481	-2.26343	-1.4708	7.5973	6.79981	8.69036	10.8147	13.1336	12.9347	10.2211	-5.8171	-1.85771	-1.89387	-1.1627	7.18159	6.44976	8.63043	11.0467	12.4546	12.8859	9.58916	-5.77805	-1.82165	-1.82381	-1.33215	7.1158	6.17996	8.69407	9.99759	12.3833	12.2977	9.58412	-5.87968	-1.6182	-1.85336	-0.863383	7.66557	6.07971	8.43194	10.3399	12.0253	12.9862	10.3704	-5.81471	-2.1254	-2.39378	-1.113948e+01	6.358981e+01	5.245034e+01
79680	-1.04613	7.40359	6.42497	8.72328	10.5434	12.1827	11.5494	10.7887	-4.90374	-1.94876	-1.98159	0.140144	0.237607	0.0925481	0.0617163	0.315275	0.687537	0.639446	0.293137	0.600492	0.0561792	0.191896	0.0772076	0.0594304	0.0124566	-0.761233	6.82017	6.41322	8.49583	10.6681	12.0181	11.5968	10.4094	-5.21604	-2.18165	-2.03126	-1.09764	7.51036	6.80002	8.86155	10.4625	12.6167	11.0609	10.4055	-5.19534	-1.80284	-2.02223	-1.14784	7.23841	6.47028	8.92667	10.7715	12.7717	12.4075	10.9853	-5.46023	-2.0275	-1.76603	-0.49662	7.57233	6.19367	8.80852	9.5319	11.5305	10.8247	10.8215	-3.12604	-1.89923	-2.45186	-1.65203	7.30674	6.52719	8.75579	10.4245	12.9135	12.5411	10.3546	-5.22147	-1.79968	-1.86597	-0.981942	7.71992	6.81369	8.56813	10.9689	12.9127	11.349	10.7124	-5.45157	-1.82817	-1.87423	-1.03614	7.02246	6.12723	8.55761	10.5601	12.4869	12.4405	10.4775	-4.88636	-1.75195	-1.83186	-0.636546	7.88821	6.17713	8.4902	10.6268	11.8225	11.4333	11.2794	-3.90385	-1.93715	-2.50809	-4.573011e+01	6.355870e+01	1.782859e+01
79840	-1.30601	7.04501	6.46244	8.75194	10.2888	12.0123	12.0608	12.7031	-5.93666	-1.83391	-2.00115	0.344766	0.214041	0.113195	0.0329807	0.152902	0.088435	0.064385	0.504001	0.200948	0.0859326	0.166763	0.0697563	0.0350085	0.0107999	-0.761998	6.77849	6.3726	8.63741	10.3644	12.1207	12.0489	11.3353	-5.55685	-2.24228	-2.05534	-1.40951	7.1135	6.3301	9.02641	10.2472	12.2277	11.8666	12.8267	-5.65354	-1.956	-2.22658	-1.78598	6.84785	6.15535	8.6195	10.7157	11.7313	12.3219	12.6467	-5.80073	-2.02064	-1.50621	-0.47465	7.68087	6.32899	8.77832	9.58116	11.5846	12.294	12.1735	-5.59648	-1.69466	-2.23962	-1.73248	6.91951	6.25314	8.81406	10.7066	12.3661	11.8597	11.8826	-5.39442	-2.013	-1.91818	-1.59144	7.34664	6.5162	8.62727	10.3601	11.6558	12.1568	12.4474	-5.85863	-1.76817	-1.83397	-1.04167	7.06823	6.14833	8.88345	10.3287	12.5277	12.2597	12.8066	-5.09362	-1.59527	-2.09973	-0.713089	7.76956	6.1401	8.70392	10.0306	12.1993	11.8907	12.3011	-5.46302	-1.80951	-2.61421	-1.752886e+01	6.818253e+01	5.065367e+01
80000	-0.428247	7.14725	6.32742	8.84234	10.4777	12.321	12.108	12.7017	-5.74093	-1.95455	-2.14959	0.612029	0.134506	0.09949	0.0845715	0.112771	0.155611	0.0401925	0.215894	0.126501	0.0538853	0.0968732	0.0710397	0.0266751	0.0128048	-0.493368	6.82096	6.3757	8.81635	10.4113	12.2955	12.4245	12.1468	-5.68612	-2.16149	-2.21808	-1.35007	7.75873	6.86522	8.91376	10.1502	12.5363	12.1898	12.8908	-5.28364	-1.90217	-2.19502	-1.20117	7.16847	6.46499	8.97097	10.7979	12.1783	11.9467	12.3615	-5.26067	-1.81115	-1.7349	-0.455508	7.48945	6.10001	8.85565	9.54787	11.7674	12.4336	12.9569	-5.8139	-1.71911	-2.33032	-1.5902	7.01663	6.29823	8.87766	10.6271	12.4545	11.8729	12.5094	-5.24138	-1.85148	-1.9338	-0.857552	6.94952	6.24411	8.64114	10.7509	12.2928	11.9463	12.5964	-5.33863	-1.84044	-1.81282	-1.36403	7.08615	6.21409	8.53094	10.4652	11.7323	12.2113	12.7587	-5.61886	-1.70294	-1.76435	-1.01329	7.29904	5.84791	8.71289	10.016	11.7682	12.5137	12.7876	-5.54498	-1.92668	-2.45577	-1.398064e+01	6.856257e+01	5.458193e+01
80160	-0.5724	7.28948	6.4838	8.7257	10.1764	12.8436	11.7607	12.5791	-5.99035	-1.85252	-2.14288	0.440358	0.140413	0.298525	0.0673291	0.222851	0.318788	0.722581	0.160398	0.111266	0.0869473	0.0798234	0.0739009	0.0290802	0.0161789	-0.592371	7.05845	6.53437	8.75924	10.7022	12.9201	12.215	12.4013	-5.59437	-2.08685	-2.20559	-1.28135	7.34817	6.61482	8.85849	10.5015	12.2605	10.9557	11.8966	-5.95871	-2.04125	-2.09914	-1.2211	7.19971	6.55891	8.85461	11.046	12.526	11.0283	12.5196	-5.86376	-1.76075	-1.60371	-0.469934	7.62186	6.17203	8.80971	9.59791	11.9647	11.64	12.8126	-5.59085	-1.73649	-2.30937	-1.35502	7.07385	6.49863	8.78085	10.5992	12.6612	12.4059	12.5233	-5.49259	-1.90818	-1.80683	-1.10107	6.94158	6.16312	8.69623	10.6248	12.3173	11.8829	12.4323	-5.93584	-1.83262	-1.88865	-0.936243	7.35438	6.38717	8.76146	10.2339	12.5154	12.8287	12.5347	-5.94815	-1.51132	-1.96338	-0.750192	7.02746	5.51892	8.86846	9.97877	13.3146	11.2301	12.3666	-5.54049	-1.84578	-2.67016	-2.701310e+01	7.121500e+01	4.420190e+01
80320	-0.86025	7.08966	6.00336	8.48606	10.6335	12.4217	11.4134	11.7175	-4.91813	-1.83306	-2.04079	0.197604	0.063251	0.215296	0.177033	0.608671	0.130155	0.17156	0.129169	0.0611124	0.0864484	0.0639697	0.089089	0.0296801	0.0131295	-1.00071	7.22133	6.75618	8.82534	9.75132	12.1733	11.7266	11.3154	-5.03827	-2.10668	-2.22867	-1.2175	7.32789	6.60281	8.84479	10.3428	11.9873	11.079	11.6896	-4.97538	-2.11477	-2.08838	-1.42765	6.94605	6.03466	8.67942	11.0691	12.8755	11.7246	10.7314	-4.63205	-1.91171	-1.67413	-0.470053	7.14823	5.85587	9.14545	9.3106	11.6078	10.8555	11.5103	-5.08989	-1.63041	-2.43377	-0.999619	6.98893	6.44444	8.68729	11.0549	12.8139	11.7028	11.1095	-4.91803	-1.80202	-1.69367	-1.47004	7.18674	6.30073	8.67509	10.6951	12.148	11.6191	11.7896	-5.12805	-1.81997	-1.97947	-1.11666	6.65952	5.73797	8.57313	10.4494	13.0678	11.2928	12.0704	-5.43314	-1.56651	-1.87102	-1.11388	7.21431	5.66145	8.56858	10.2619	12.5182	11.5465	12.3318	-5.28833	-1.84865	-2.50453	-3.369547e+01	5.878106e+01	2.508559e+01
80480	-1.05873	7.09863	6.14993	8.51358	10.2864	11.9177	12.7007	10.6576	-5.86817	-1.94381	-1.70215	0.32999	0.1072	0.118385	0.0665068	0.178311	0.104192	0.139407	0.554545	0.049616	0.109991	0.118319	0.0630717	0.0472146	0.0120103	-0.710808	6.96707	6.50304	8.51512	10.4268	11.7422	12.677	10.0097	-5.99743	-2.26886	-1.98964	-1.40986	7.15264	6.63343	8.75467	10.9344	11.7479	12.4556	9.25676	-5.92078	-2.0112	-1.82224	-1.45316	6.55767	5.90166	8.56786	11.0223	12.1771	12.995	10.2575	-5.98683	-1.79818	-1.4175	-0.468615	7.16847	5.83374	8.93743	9.39032	11.5196	12.7474	11.0251	-5.81368	-1.71685	-2.2882	-1.90123	7.27627	6.55223	8.76168	10.2265	12.3855	12.4203	11.1931	-5.76762	-1.91037	-1.91521	-1.27657	7.0521	6.2521	8.64956	10.6549	12.6144	11.9951	11.1686	-5.80761	-1.7439	-1.91749	-1.26644	7.1128	6.25249	8.66406	10.1462	12.1047	12.3856	11.1339	-5.75638	-1.62316	-1.83964	-1.40195	7.28929	5.83606	8.56594	10.0743	11.8789	12.964	9.20258	-5.2571	-1.95873	-2.41084	-2.586220e+01	7.021318e+01	4.435098e+01
80640	-0.946732	6.94395	6.04079	8.57015	10.4597	12.3944	12.9256	12.1724	-5.74942	-1.72456	-1.83684	0.299791	0.0753883	0.0608645	0.0573901	0.316841	0.176994	0.128073	0.0584847	0.06257	0.0382929	0.14423	0.0756804	0.0391857	0.0139429	-0.732086	6.49048	6.11556	8.83325	10.1418	12.2671	12.667	11.634	-5.71583	-2.04002	-2.18873	-1.28148	6.76248	6.16008	 8.96	10.3831	13.0885	12.9036	12.2317	-5.66647	-2.06259	-2.09874	-1.29002	6.94798	6.10135	8.78045	10.945	13.1702	12.374	12.034	-5.91493	-1.77875	-1.63561	-0.487268	7.08568	5.75983	8.82647	9.54237	11.7008	12.3652	11.9872	-5.66914	-1.62669	-2.18307	-1.40566	6.91784	6.33291	8.69303	10.8502	12.7301	12.9921	12.2112	-5.71651	-1.84656	-1.76036	-1.36175	6.93478	6.18673	8.55746	10.8577	12.5126	12.7129	12.2612	-5.5198	-1.92281	-1.79648	-1.55293	6.96262	5.90613	8.62918	10.0732	12.6444	12.5157	12.4622	-5.86371	-1.6496	-1.995	-0.872073	7.28952	5.88097	8.7239	10.1733	12.5567	12.5989	12.4864	-5.95825	-1.89822	-2.42738	-7.433193e+00	6.239078e+01	5.495758e+01
80800	-0.737274	7.0477	6.14806	8.67001	10.4162	12.9049	12.5212	12.3864	-5.5079	-1.94735	-2.24241	0.181943	0.0828734	0.0861621	0.0815451	0.171474	0.618223	0.12693	0.232633	0.0948352	0.0922819	0.147436	0.0671289	0.0362901	0.0155292	-0.828443	6.74859	6.25919	8.45923	10.4638	12.9519	11.9887	12.2004	-5.28775	-2.29727	-2.07969	-0.88708	6.91412	6.19423	8.84739	10.5958	13.3456	12.133	12.472	-5.87892	-1.90815	-1.98248	-1.36362	7.29253	6.34987	8.57973	10.9219	12.8375	12.6518	12.1816	-5.32621	-2.16828	-1.5975	-0.465609	6.96346	6.00788	8.80342	9.55308	10.8772	12.6748	11.971	-5.60999	-1.74199	-2.0041	-1.08241	7.02416	6.31183	8.7605	11.0924	13.6725	12.583	12.3013	-5.826	-1.96605	-1.86038	-1.14627	7.02959	6.101	8.59773	10.9265	13.7287	12.8542	12.3994	-5.0587	-1.76861	-1.98005	-1.11553	6.89896	5.98895	8.80048	10.1941	14.3236	12.3199	12.3356	-5.46092	-1.52853	-2.04231	-0.614102	7.43831	5.90403	8.70619	10.2708	12.6062	12.7396	11.9887	-5.364	-1.89672	-2.56937	-1.937048e+01	7.216668e+01	5.279620e+01
80960	-0.997789	6.91571	6.20066	8.79542	10.3101	12.0561	12.4051	11.8291	-5.15315	-1.82627	-2.25339	0.538861	0.10638	0.0920048	0.147763	0.186623	0.172923	0.356624	0.181063	0.185778	0.181958	0.0779127	0.0728568	0.039406	0.0180175	-0.838196	6.55994	6.07935	8.66905	10.1617	12.2384	11.2134	12.411	-4.5264	-2.34301	-2.23085	-2.03533	6.9951	6.29346	8.85934	10.4155	11.6658	12.2169	11.7017	-5.26445	-1.8906	-2.04243	-1.69893	7.03367	6.17802	8.82968	10.4514	12.4156	12.3188	12.4778	-5.4875	-2.05074	-1.83113	-0.458616	7.40774	6.03427	8.97765	9.25903	11.788	12.7092	11.6366	-5.16892	-1.83309	-2.51558	-1.43401	7.0685	6.36419	8.83122	10.8383	12.2853	12.6311	11.3594	-5.10261	-1.80501	-1.95756	-1.9266	6.97826	6.14576	8.60066	10.5172	13.1858	11.8749	12.1884	-5.26547	-1.91388	-2.00243	-1.63962	7.36004	6.4713	8.71405	10.0718	11.9211	12.4053	12.2087	-5.57504	-1.52081	-1.99152	-0.745068	6.99066	5.59367	8.57389	10.2341	12.1334	12.7708	11.6598	-5.12395	-2.14453	-2.41864	-3.253033e+01	5.566505e+01	2.313472e+01
81120	-1.08262	6.93528	6.33184	8.71514	10.4283	12.9613	12.9625	11.0009	-5.53382	-1.77954	-2.17604	0.103135	0.122079	0.06278	0.0410074	0.357868	0.449596	0.075161	0.380002	0.256705	0.0648286	0.105439	0.0653265	0.0333698	0.0120226	-0.905618	7.41504	6.82247	8.6551	10.4333	12.6911	12.8457	11.5292	-5.89413	-2.19593	-2.18442	-1.21121	7.35162	6.47916	8.80515	10.4181	12.8064	12.7146	10.8057	-5.6309	-1.89513	-1.99595	-1.39299	7.21169	6.41612	8.74709	10.609	12.6516	12.7859	11.7494	-5.78856	-1.95958	-1.63446	-0.467395	7.15381	6.04556	8.89054	9.40788	11.03	12.8857	10.8968	-5.85461	-1.61389	-2.15034	-1.16111	7.19117	6.55636	8.81679	10.91	13.4547	12.9417	11.0057	-5.49187	-1.93494	-1.86691	-1.29646	6.61237	5.89207	8.77486	10.8284	12.6541	12.9279	11.2908	-5.9621	-1.81206	-1.92581	-1.01372	7.48191	6.52853	8.83053	10.0743	12.9167	12.955	11.5263	-5.91122	-1.59031	-2.07493	-0.886018	7.72514	6.02415	8.70676	10.1227	12.6567	12.5894	11.1096	-5.97552	-1.91374	-2.69607	-2.279277e+01	7.294610e+01	5.015333e+01
81280	-0.815143	7.23178	6.30224	8.67133	10.5208	12.5958	12.2117	10.9827	-4.41409	-1.97804	-2.0341	0.100436	0.521176	0.0665296	0.0483697	0.630955	0.56612	3.28608	0.0880824	0.185465	0.141496	0.0946517	0.0954769	0.0307073	0.0132901	-0.827823	6.69813	6.16786	8.5998	10.611	12.589	12.2951	11.2285	-5.30382	-2.15736	-2.14826	-1.19053	6.97094	6.36796	8.93567	10.402	12.9113	10.6406	10.8836	-5.17105	-1.99166	-2.04744	-1.09668	7.69925	6.92115	8.91185	11.1266	13.1206	9.69411	11.5158	-4.63447	-1.85127	-1.73142	-0.553398	7.51997	6.00302	8.95486	9.12304	11.9094	12.8822	10.887	-4.75388	-1.53601	-2.4635	-1.32469	7.09968	6.47169	8.78035	10.8701	12.6153	12.6595	10.6321	-4.76077	-1.85689	-1.73237	-0.87012	6.89656	6.103	8.55664	10.9098	13.1783	12.2612	11.1241	-4.04862	-1.82351	-1.87951	-1.1887	7.00477	6.06832	8.68531	10.1053	13.9625	9.2337	11.5697	-4.15354	-1.60331	-1.99091	-0.666003	7.56478	5.88758	8.65418	10.3518	14.5102	11.3869	10.6943	-4.77536	-1.98482	-2.6887	-6.102792e+01	6.373145e+01	2.703536e+00
81440	-0.698406	6.80575	6.13943	8.90546	10.4989	12.4884	11.3423	10.4799	-4.88927	-1.81133	-2.03387	0.168173	0.124873	0.191969	0.067706	0.130744	0.240762	0.279915	0.148601	0.0772561	0.164983	0.0886683	0.0933822	0.0500976	0.0140167	-0.516434	5.87403	5.51562	8.66258	10.699	12.6746	11.6724	10.2017	-4.91124	-2.28444	-2.13681	-1.08994	6.84317	6.2744	8.88022	10.4564	12.0956	10.6275	10.6425	-5.06861	-2.05151	-1.95911	-1.19558	7.18097	6.30978	8.68257	10.8446	12.7882	12.0644	10.0461	-4.30003	-1.86344	-1.68824	-0.466598	7.00504	5.55474	8.73554	9.63881	11.7371	11.2868	10.6738	-4.40055	-1.73975	-2.31692	-1.38291	6.8393	6.20028	8.8207	10.652	12.6682	11.4721	10.5124	-4.79696	-1.84055	-1.92314	-1.4724	7.23793	6.45214	8.53885	10.5304	11.9021	11.1622	10.1755	-4.70928	-1.88973	-1.857	-1.0458	7.1662	6.25734	8.69359	10.2187	13.217	11.8768	10.3608	-4.49668	-1.6732	-1.93378	-0.500199	7.50289	5.94528	8.43431	10.547	12.1475	11.787	10.1855	-5.32233	-2.06409	-2.3775	-3.143224e+01	6.706716e+01	3.563492e+01
81600	-1.229	6.86761	6.31541	8.59983	10.3926	13.6438	12.9706	11.9595	-5.59262	-2.10235	-1.83536	0.737069	0.0834027	0.0798696	0.0548812	0.321784	1.22372	0.40136	0.0645701	0.184097	0.132401	0.0920075	0.0845215	0.0260938	0.0185337	-0.55864	6.39549	5.89043	8.64552	10.5777	13.7371	12.307	12.2696	-5.68278	-2.19899	-2.11981	-1.25658	6.51845	5.85796	8.85783	10.1597	12.8103	12.7106	11.5648	-5.10571	-2.14122	-1.98793	-1.04281	7.42602	6.57246	8.74425	11.1857	12.8511	11.9067	12.0503	-5.94291	-1.97003	-1.67481	-0.520957	6.92097	5.83292	8.54816	9.71134	11.001	12.1932	11.4291	-5.53295	-1.75857	-1.97018	-1.21427	7.10137	6.35646	8.96026	10.4482	13.9929	12.1245	11.8666	-5.41245	-1.84518	-1.9959	-1.45003	7.44585	6.56985	8.60288	10.4278	14.3507	12.9471	11.4422	-5.65934	-1.91336	-1.94188	-0.685918	7.12969	6.46347	8.55022	10.617	13.9089	12.121	11.8206	-4.79429	-1.81824	-1.71833	-1.31544	7.44746	5.80416	8.57296	10.0684	13.1179	12.2151	11.8921	-5.76115	-1.94028	-2.52882	-4.588558e+01	5.528890e+01	9.403320e+00
81760	-1.02301	7.1548	6.18085	8.74378	10.586	12.4993	12.6761	11.3211	-4.99103	-1.84621	-2.18697	0.168622	0.0604262	0.0767031	0.0375638	0.152773	0.756796	0.23029	0.153496	0.13737	0.0684806	0.190786	0.07251	0.0237198	0.0181121	-0.709602	7.09697	6.54975	8.79512	10.3801	13.3986	12.1846	11.0148	-4.89899	-2.2063	-2.24889	-1.1041	7.02378	6.38359	8.79614	10.5636	12.7162	12.3161	10.9247	-4.79658	-2.0878	-1.96965	-1.40295	6.85586	6.13031	8.73544	10.9242	12.6926	12.8294	11.1393	-5.05035	-1.8845	-1.57137	-0.4994	7.11314	5.58488	9.06293	9.47259	12.2993	12.9263	11.3256	-4.428	-1.71958	-2.71766	-1.53386	7.16682	6.25772	8.82374	10.6444	13.4739	12.6974	11.0527	-5.11465	-1.84453	-2.12172	-1.67024	6.98065	6.09587	8.59346	10.8036	13.1536	11.7863	11.347	-4.25916	-1.79888	-1.98665	-1.43959	7.19707	6.28945	8.58756	10.1288	11.8697	12.3242	11.2832	-4.57107	-1.6683	-1.90274	-0.51561	7.60765	5.86865	8.7383	10.3232	13.2887	12.3608	11.1449	-5.3627	-1.88441	-2.73159	-2.653153e+01	6.791681e+01	4.138528e+01
81920	-0.917495	6.87311	6.08657	8.78025	10.4039	12.6465	12.0373	11.8476	-5.69361	-1.95506	-1.73244	0.0810352	0.10369	0.0513094	0.0487118	0.828885	0.412304	0.101817	0.0649508	0.246893	0.120646	0.578706	0.0937659	0.0347859	0.0126957	-0.65902	6.90832	6.44625	8.47757	10.341	12.9745	11.6813	11.4837	-5.55983	-2.30763	-2.06594	-0.863426	7.08846	6.53414	8.70988	10.6809	12.5884	11.9486	11.6497	-5.75682	-2.08818	-1.8076	-1.01798	6.59595	5.97184	8.71297	11.3434	13.3171	11.7274	11.7785	-4.84416	-2.18613	-1.50177	-0.55383	7.06103	5.93278	8.8363	9.55995	10.9703	12.3707	11.8437	-5.48053	-1.66638	-2.12376	-0.91085	6.49728	6.07595	8.76815	11.2751	13.4948	11.5871	11.4483	-5.90371	-1.98223	-1.65237	-0.696955	6.57807	5.91554	8.81731	11.0801	12.8379	11.8911	11.6317	-5.5651	-1.83834	-1.85105	-1.2505	7.03634	6.06492	8.54375	10.6054	13.1281	11.9961	12.31	-5.74628	-1.6545	-1.93513	-0.609501	7.47059	5.83269	8.7671	10.139	12.9856	11.8012	11.7263	-5.06538	-1.76328	-2.68543	-3.291589e+01	6.064481e+01	2.772893e+01
