iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_VmaxC(1)	M_lnVmax_AG(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_VmaxC(1)	Var_lnVmax_AG(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_VmaxC(1.1)	lnVmax_AG(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_VmaxC(1.2)	lnVmax_AG(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_VmaxC(1.3)	lnVmax_AG(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_VmaxC(1.4)	lnVmax_AG(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_VmaxC(1.5)	lnVmax_AG(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_VmaxC(1.6)	lnVmax_AG(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_VmaxC(1.7)	lnVmax_AG(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_VmaxC(1.8)	lnVmax_AG(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
87040	-0.874001	6.58424	6.11413	8.7535	10.3254	12.8134	10.4614	9.42294	-5.47439	-1.67671	-2.0545	0.230868	0.175954	0.106173	0.0842853	0.230276	0.349415	0.188145	0.0881366	0.0967349	0.0851847	0.084275	0.0763033	0.026377	0.0176754	-0.663354	6.82477	6.38139	8.7509	10.5665	12.7413	10.352	9.51071	-5.72192	-2.08252	-2.15093	-0.59237	6.61285	6.12419	8.87744	10.8693	12.5777	10.2733	9.27774	-5.15753	-2.06216	-1.89706	-1.12996	6.42686	5.77066	8.76583	10.9093	12.4264	10.2938	9.27184	-4.90042	-2.04021	-1.67615	-0.480177	6.85612	5.61577	8.9283	9.45853	11.3331	10.1027	9.73004	-5.61304	-1.6957	-2.33346	-1.32894	6.3799	5.84704	8.89016	10.5228	12.8836	10.7031	9.61083	-5.07693	-1.76577	-1.82678	-0.702072	6.83527	6.16287	8.6155	11.1373	13.0378	10.1187	9.22117	-5.68402	-1.95928	-1.76878	-1.11942	7.00584	6.05058	8.64228	10.2861	13.6005	10.7263	9.4625	-5.67538	-1.5654	-1.9899	-0.545459	7.0295	5.5605	8.80263	10.4566	12.652	10.0163	9.09664	-5.6696	-1.94706	-2.46817	-2.060718e+01	6.455700e+01	4.394981e+01
87200	-0.927244	6.49471	6.08951	8.69403	10.9369	12.6133	9.81624	12.4662	-4.91595	-2.13198	-1.81269	0.151002	0.147374	0.156716	0.0551703	0.466342	0.315083	0.385556	1.13855	0.145355	0.190792	0.115448	0.060475	0.0413997	0.0194591	-0.483054	7.00944	6.56004	8.55382	10.965	13.2449	9.30899	12.1372	-3.77998	-2.62841	-2.18401	-0.943143	6.59269	5.93531	8.7606	11.0264	12.7175	10.2166	12.4125	-4.7826	-2.1797	-1.88914	-1.21683	6.55852	6.00776	8.5864	11.0289	12.5377	8.7239	10.8919	-5.44476	-2.34648	-1.41893	-0.468022	7.11651	5.78316	8.83541	9.44681	11.8079	9.65264	11.7723	-4.12261	-1.91575	-2.36115	-1.01864	6.69955	6.08164	8.57937	11.4565	13.8352	10.1726	12.8135	-4.95274	-1.95877	-1.80976	-0.825577	6.90638	6.0415	8.63718	11.6247	12.2567	10.0691	12.1093	-4.84484	-1.75603	-1.87038	-1.14726	6.40342	5.52798	8.63663	10.5056	12.9198	9.33084	12.4723	-4.87943	-1.61428	-1.85252	-0.630314	6.36763	5.23404	8.74098	10.3364	13.5981	9.90828	10.6799	-4.74137	-1.97355	-2.38225	-5.455696e+01	5.510594e+01	5.489814e-01
87360	-1.16621	6.91929	6.13829	8.73414	10.5474	12.1972	10.716	11.0093	-4.272	-2.00919	-2.13317	0.248137	0.139655	0.529388	0.0933799	0.0930521	0.523463	0.124116	0.12174	0.117821	0.0644364	0.068872	0.0861566	0.0359473	0.0208081	-0.799372	7.3907	6.86531	8.81305	10.333	11.7275	10.9779	11.3749	-4.79231	-2.25155	-2.25466	-1.50896	6.2351	5.60082	8.87825	10.0771	13.9662	11.0386	10.8267	-3.98856	-2.09088	-2.03182	-1.14177	6.95328	6.11125	8.98019	10.6697	13.2914	11.0481	11.3201	-4.11006	-2.11797	-1.80836	-0.476378	6.58975	5.04181	8.82718	9.60648	11.9601	10.3928	10.4852	-4.09873	-1.56338	-2.51606	-1.37752	6.56604	5.91248	8.63758	10.6532	13.0945	10.7391	11.6505	-4.22962	-1.94431	-1.81085	-1.27427	7.08294	6.27194	8.58313	10.5801	12.5095	10.0744	11.1616	-4.06304	-2.06064	-1.90944	-1.01065	6.85718	5.99236	8.67466	10.4338	12.4221	10.8199	10.8093	-4.26835	-1.72151	-2.00253	-1.22669	7.24279	5.79925	8.75448	10.1124	11.9502	10.8795	11.1504	-4.94322	-1.90867	-2.49682	-3.588769e+01	4.973289e+01	1.384520e+01
87520	-0.935408	6.8322	5.79742	8.64044	10.4496	12.8277	10.3809	11.1183	-4.76456	-1.78726	-2.1402	0.156119	0.133218	0.0782269	0.050735	0.309774	0.259573	0.227837	0.20356	0.270393	0.0755931	0.0989702	0.0714894	0.0373484	0.0152115	-0.903411	6.93865	6.29075	8.54474	10.3939	12.4158	10.3887	10.718	-5.16772	-2.28619	-2.16674	-1.49171	6.41154	5.84199	8.84626	10.4273	12.6654	10.561	10.3293	-4.8674	-1.94256	-2.0138	-1.2639	7.16173	6.14974	8.73384	10.8332	12.9148	10.8812	11.0227	-4.88467	-1.94132	-1.84785	-0.505951	6.65518	5.24264	8.60498	9.73886	11.7679	11.0209	10.9188	-3.90922	-1.81867	-2.26917	-1.57987	6.14457	5.61209	8.77054	10.4921	12.6907	10.7577	10.0883	-5.02169	-2.00077	-1.76243	-1.4503	6.94419	6.12436	8.63823	10.8375	12.9541	10.1029	10.5617	-4.85003	-1.72525	-1.95907	-0.87605	6.81548	5.92192	8.71473	10.2272	12.1756	10.0918	11.6836	-4.77124	-1.59115	-1.98019	-0.860296	7.34885	5.73441	8.68099	10.252	14.0026	10.6434	10.2859	-5.06851	-1.89222	-2.52321	-3.406127e+01	5.775312e+01	2.369186e+01
87680	-0.710235	6.64404	5.86536	8.95605	10.4214	13.9365	12.1418	9.42133	-5.90082	-1.91405	-2.19109	0.116834	0.0721347	0.0679655	0.134354	0.207989	1.2168	0.227069	0.0972132	0.108686	0.0564361	0.140931	0.086634	0.0336722	0.0132207	-0.663094	6.6743	6.11373	8.67157	10.3863	13.4009	11.9325	9.72225	-5.74278	-2.21446	-2.17966	-0.862404	6.482	5.85309	8.95393	10.9521	14.8987	11.8592	9.17627	-5.95756	-1.95706	 -2.1	-1.01589	6.78114	6.12344	8.93515	10.6354	12.7423	11.8038	9.88636	-5.77135	-1.85412	-1.76574	-0.475117	6.70057	5.43671	8.9095	9.62001	11.5738	11.3543	9.56617	-5.48839	-1.67261	-2.29664	-1.4237	6.48812	5.65899	8.98372	10.485	14.8931	12.5529	9.10449	-5.86168	-1.76858	-2.2391	-0.900761	6.41669	5.77358	8.57256	10.9199	14.7654	11.7693	9.4475	-5.90792	-1.89765	-1.72315	-1.00721	6.97653	6.09255	8.55623	10.3835	13.983	12.9491	9.49519	-5.70564	-1.69832	-1.84355	-0.686445	6.87937	5.45167	8.72544	10.4047	14.6396	12.4692	9.7565	-5.40305	-1.97277	-2.56543	-2.039179e+01	6.267492e+01	4.228313e+01
87840	-1.41278	6.47806	5.78114	8.72949	10.3755	12.767	10.2729	9.22914	-4.29496	-1.98083	-1.98186	0.312125	0.0755527	0.161487	0.0609971	0.234453	0.783495	0.142556	0.139546	0.128098	0.0965694	0.0616394	0.0589319	0.0303994	0.0113346	-0.878297	6.17821	5.76661	8.43785	10.7079	11.8818	10.3421	8.86535	-4.88598	-2.37302	-2.01282	-0.995434	6.26666	5.72856	8.73528	10.8652	12.2495	9.80099	9.55206	-4.30664	-2.23586	-1.88902	-1.32216	6.69278	6.04066	8.83384	11.0229	12.7287	9.97058	9.41997	-3.91473	-2.03413	-1.6806	-0.458441	6.55663	5.30836	8.91954	9.48126	11.5883	9.52942	9.00329	-4.4939	-1.61368	-2.24715	-1.3003	6.51585	5.89675	8.75715	10.9658	13.7773	10.0271	9.53935	-3.91728	-1.81893	-1.95252	-1.97497	6.36639	5.60311	8.62009	10.3321	13.879	10.4961	8.94713	-4.49031	-1.8229	-1.94634	-1.65671	6.79728	5.79535	8.46531	10.0219	12.7255	9.77768	9.39147	-3.43553	-1.84213	-2.00305	-1.07353	6.74169	5.35408	8.72755	10.2039	13.7708	10.494	9.44798	-4.53329	-2.04257	-2.58777	-3.096846e+01	6.756558e+01	3.659711e+01
88000	-0.970038	6.47417	5.65784	8.5467	10.6409	12.4113	10.3352	8.98839	-5.05824	-1.88458	-2.13134	0.197311	0.0940953	0.0495284	0.0825617	0.271178	0.38797	0.36873	0.134495	0.291012	0.104636	0.0540929	0.0651772	0.0411817	0.0162605	-0.934385	5.73962	5.23177	8.59696	10.3448	12.4291	9.0871	9.37229	-5.31029	-2.27072	-2.20837	-1.07041	6.36562	5.64364	8.77713	10.5107	13.1242	10.1829	8.61434	-4.77998	-2.07924	-2.03648	-1.36205	6.40389	5.78529	8.62872	11.1783	13.3646	10.3876	9.26065	-4.57968	-2.00492	-1.58257	-0.468192	6.61769	5.5166	8.93183	9.35838	11.1165	9.81529	8.77316	-5.10673	-1.82252	-2.14417	-1.50892	6.59322	5.92748	8.68716	10.898	13.5102	11.38	9.10892	-4.89665	-1.98419	-1.80528	-0.881059	6.44106	5.73013	8.57382	11.2374	13.2979	9.80963	9.00461	-4.56835	-1.95062	-1.75108	-1.56186	6.09251	5.40786	8.51747	10.4479	12.1236	10.3203	9.12554	-5.23047	-1.68311	-1.7438	-0.535869	6.48646	5.46476	8.63377	10.3177	13.2517	10.9471	8.52099	-5.68356	-1.98986	-2.22981	-3.851821e+01	6.682061e+01	2.830240e+01
88160	-1.0051	6.37859	5.40327	8.75049	10.3216	13.032	11.605	9.29919	-5.69416	-1.8864	-2.11968	0.29248	0.0816042	0.181899	0.0696488	0.0655401	1.39096	0.133574	0.0599777	0.372644	0.149378	0.19905	0.0860483	0.0409984	0.0101545	-0.547503	6.02894	5.53739	8.62743	10.5959	12.7154	11.9517	9.50275	-4.96681	-2.23978	-2.17222	-1.38836	6.37303	5.72271	8.91054	10.3153	12.96	12.0646	9.48459	-5.82027	-1.8886	-2.09966	-1.51374	6.15044	5.54533	8.72199	10.761	12.2964	11.639	9.43088	-5.65578	-2.03077	-1.47804	-0.474171	6.75642	5.40549	8.69286	9.72458	11.6762	11.6257	9.4713	-4.81434	-1.59519	-2.1908	-1.57937	6.07024	5.5591	8.82416	10.4332	13.0391	11.7762	9.19295	-5.84797	-1.8573	-1.88226	-1.05824	6.62098	5.89824	8.75073	10.5177	12.9011	11.5976	9.44524	-5.86769	-1.77759	-1.91146	-1.03613	6.14246	5.37077	8.82649	10.2927	14.8062	11.6455	9.14644	-5.58916	-1.63226	-2.01542	-0.884606	6.53345	5.25823	8.58137	10.1592	13.0269	11.9023	9.16525	-4.92248	-1.89756	-2.39676	-2.377520e+01	6.754284e+01	4.376765e+01
88320	-0.838772	6.40093	5.44812	8.74001	10.3485	13.3529	12.9578	9.82721	-4.96716	-1.96409	-1.9914	0.254506	0.0581815	0.0652947	0.118411	0.316736	0.664093	0.0610271	0.429535	0.148014	0.0632553	0.0538378	0.0523713	0.0406637	0.0176507	-0.607004	6.02002	5.52897	8.59026	10.4123	13.5191	12.7041	10.608	-4.9074	-2.29232	-2.08318	-0.742305	6.28639	5.80396	8.97006	10.8439	13.7023	12.9025	8.94464	-5.32661	-2.07764	-1.98221	-1.08894	6.23025	5.42867	8.85827	11.0417	14.1548	12.9045	10.9459	-4.7578	-1.83785	-1.77967	-0.47307	6.62306	5.36151	8.69687	9.52836	11.6156	12.8488	9.71558	-5.13444	-1.58164	-2.13746	-1.66338	6.53608	5.79757	8.73444	10.5567	13.2097	12.588	10.8106	-5.07076	-1.78606	-1.93078	-1.73076	6.17456	5.36947	8.60184	10.5849	14.7865	12.6606	10.3866	-5.70638	-1.97149	-1.97301	-1.82651	6.35467	5.59963	8.69886	9.83937	11.9022	12.844	10.1557	-5.24194	-1.72273	-1.89244	-0.746781	6.84335	5.46774	8.49391	10.4244	13.2167	12.9113	9.46743	-4.6363	-2.16337	-2.33827	-2.751718e+01	5.669830e+01	2.918112e+01
88480	-1.13584	6.29774	5.90539	8.96372	10.4383	12.7024	11.9726	9.33495	-5.5915	-1.94474	-1.86479	0.126461	0.155216	0.0917168	0.0975246	0.116443	0.555582	0.133268	0.303257	0.247447	0.0978301	0.0652638	0.111216	0.0436386	0.0216693	-0.748194	6.00889	5.59758	8.63757	10.3059	12.5196	12.0364	9.86679	-5.89255	-2.32625	-2.12643	-1.24778	6.7093	6.09592	9.02526	10.3424	12.0756	12.5075	9.08894	-5.25569	-1.96964	-2.12822	-1.08818	6.64752	5.93245	8.85921	10.7579	13.2096	12.3581	9.66411	-5.14457	-2.25769	-1.66691	-0.494315	6.40599	5.27123	8.71633	9.64764	11.4435	12.3261	8.96431	-5.52233	-1.64209	-2.02532	-1.21294	6.5125	 5.91	8.78237	10.6772	13.2889	11.6642	8.91827	-5.41483	-1.84499	-1.86237	-1.22667	6.31065	5.66662	8.66957	10.756	13.6525	12.4932	9.13184	-5.87453	-1.961	-1.82778	-1.27797	6.55703	5.70778	8.60053	10.1915	12.6359	11.6829	8.56117	-5.4639	-1.54592	-1.85018	-0.876695	6.64794	5.38782	8.4758	10.2716	12.153	11.6183	8.94444	-5.28828	-1.95801	-2.30887	-2.851042e+01	5.818723e+01	2.967681e+01
88640	-1.31562	6.64858	5.73277	8.64331	10.3898	11.6849	11.6801	9.58429	-5.32884	-1.90119	-2.14507	0.0865724	0.161399	0.133804	0.0579962	0.148384	0.468854	0.0967833	0.16641	0.230009	0.0731523	0.0677736	0.0673786	0.027418	0.0143201	-0.819222	6.13522	5.62638	8.67595	10.4864	11.9656	11.7082	9.43521	-5.81917	-2.2846	-2.1577	-0.965479	6.73305	6.10026	8.78323	10.8714	12.7924	11.0952	9.97464	-5.42745	-2.07374	-1.93591	-1.60677	7.01255	6.15435	8.70054	10.5655	12.5325	11.5302	9.65665	-5.69866	-2.03497	-1.76887	-0.517333	6.66478	5.52345	8.89073	9.3682	11.0258	12.2132	10.0694	-5.52935	-1.73948	-2.15673	-1.41235	6.90352	6.14061	8.68154	10.7502	13.1135	11.2556	8.83834	-4.79419	-1.66704	-1.88481	-1.33534	6.66495	5.89608	8.4399	10.8436	12.6196	11.6487	9.36934	-5.45602	-1.88837	-1.77934	-1.76922	6.54475	5.70891	8.59372	10.0635	12.0513	11.4526	9.66115	-5.86013	-1.59405	-1.83047	-0.890743	6.7827	5.38811	8.6923	10.0761	12.9772	11.5403	9.47857	-5.19332	-1.92235	-2.57995	-3.178865e+01	7.131815e+01	3.952950e+01
88800	-0.86742	7.13325	6.24043	8.76761	10.3972	12.2153	11.3219	10.6767	-5.78208	-1.74994	-1.83409	0.391558	0.114675	0.0572754	0.152746	0.165682	0.819931	0.372633	0.16071	0.126959	0.0710126	0.136681	0.0776754	0.0390589	0.0146404	-0.823726	6.61034	6.16023	8.54257	10.658	11.7671	11.8217	10.7429	-5.89455	-2.20263	-2.10774	-1.20838	6.88661	6.31141	8.87287	10.686	12.0848	12.1591	10.7324	-5.7843	-1.95357	-1.99026	-1.44207	6.93718	6.27061	8.60225	10.8222	12.0177	11.2901	10.4978	-5.76817	-2.08616	-1.50099	-0.520442	6.98123	5.701	8.87274	9.55318	11.3889	11.1146	10.4854	-5.65418	-1.69619	-2.32686	-1.36127	7.04564	6.27948	8.79971	10.6521	13.8269	11.6527	10.4044	-5.93496	-1.79578	-2.01181	-1.33564	7.09822	6.24756	8.71674	10.6776	13.2499	10.9928	10.3209	-5.46212	-1.80822	-1.89238	-1.35787	7.19483	6.36413	8.58542	10.3969	12.1422	11.0106	10.8741	-5.53256	-1.78102	-1.85434	-0.609017	7.51817	5.88617	8.76391	10.2732	12.3568	11.9379	10.6195	-5.79762	-1.84525	-2.67545	-2.815211e+01	7.350371e+01	4.535160e+01
88960	-1.05767	7.08794	6.10295	9.00624	10.4065	13.5913	10.5036	10.1539	-5.34593	-1.77991	-2.28002	0.164783	0.0464436	0.127959	0.315172	0.181521	0.411117	0.132869	0.27714	0.154089	0.0467546	0.0958413	0.0607156	0.0255559	0.0175234	-0.664395	7.21394	6.50435	8.64851	10.7064	13.5529	10.828	10.0722	-4.81835	-2.09535	-2.24379	-1.09042	6.83642	6.10163	8.81058	10.7586	13.6537	10.8381	9.4069	-5.64236	-1.99847	-2.00666	-1.11808	6.94668	5.96285	8.92709	10.8416	13.7442	10.2081	10.3099	-5.4519	-1.92058	-2.01761	-0.478605	7.31122	6.03747	9.05876	9.24127	11.2509	10.8752	10.0298	-5.03852	-1.72202	-2.3594	-1.14451	7.1986	  6.5	8.76292	11.3084	14.0285	10.6776	10.1675	-5.14382	-1.85809	-1.80068	-1.52228	6.7098	5.915	8.69743	10.2084	13.5101	10.677	10.7072	-4.97117	-1.87929	-1.92088	-1.28729	6.87469	5.93468	8.59517	10.24	14.4385	10.012	9.89674	-5.35729	-1.65534	-1.85697	-0.659404	7.35077	5.71865	8.78596	10.1425	14.3354	10.2022	9.12465	-4.79466	-1.97872	-2.58159	-3.890900e+01	6.165198e+01	2.274297e+01
89120	-0.682178	7.25293	6.36911	8.9423	10.3302	12.8503	11.7978	10.3829	-5.16793	-1.86563	-1.89764	0.568846	0.14498	0.119428	0.150755	0.378767	0.303789	0.108311	0.147385	0.0890109	0.0598281	0.170825	0.108414	0.0246756	0.016272	-0.682442	7.27615	6.78741	8.72631	10.2089	12.5171	12.0341	10.7224	-5.13861	-2.23746	-2.16621	-1.30746	6.97884	6.19907	8.97803	10.3788	12.8245	12.3141	10.2384	-5.28756	-1.90216	-2.20242	-1.23498	7.31437	6.52556	8.94993	10.8864	12.8526	12.1032	10.5942	-4.80522	-1.91783	-1.84978	-0.470132	7.29914	5.88983	8.84306	9.47955	12.0857	11.3341	10.261	-4.96792	-1.64378	-2.27773	-1.59282	7.07928	6.44533	8.70898	10.6877	12.907	11.8666	10.4395	-5.06769	-1.85785	-1.72089	-1.20598	7.10307	6.10302	8.63485	10.6647	13.9975	11.52	10.4425	-5.73707	-1.81902	-2.03785	-1.81223	7.22849	6.202	8.69426	9.94239	12.3174	11.836	9.74091	-5.08836	-1.66083	-2.01491	-0.59593	7.8677	6.12857	8.71056	10.3202	12.3908	11.8136	10.188	-4.73268	-1.93464	-2.71624	-2.861928e+01	6.774750e+01	3.912822e+01
89280	-0.897104	7.25443	6.19827	8.58932	10.4807	13.2481	11.111	11.8265	-5.05589	-1.80676	-1.87687	0.282565	0.0771533	0.344199	0.117926	0.161648	1.73272	0.0653548	1.37238	0.0559254	0.0558759	0.0742113	0.0518775	0.0412552	0.0118884	-0.535216	7.45534	6.99227	8.44189	10.7982	13.5791	10.949	12.1383	-5.23669	-2.35847	-2.01851	-1.00458	7.13772	6.50132	8.78082	10.6601	14.1176	11.288	12.8142	-5.47343	-2.06385	-1.96365	-1.41653	7.33161	6.52393	8.58447	10.8829	12.5779	10.8281	10.6084	-5.22347	-2.07775	-1.64832	-0.507577	7.26498	6.00851	8.8495	9.59733	11.1135	11.197	12.788	-4.61168	-1.56428	-2.22671	-1.10126	7.19314	6.57007	8.71614	11.0446	 12.8	11.0835	11.2364	-4.79771	-1.96365	-1.71733	-1.42662	6.84476	6.20824	8.54879	10.8938	12.1836	11.3088	11.0716	-5.43927	-1.77278	-1.75776	-0.94678	6.94879	6.08896	8.54312	10.4262	14.7258	11.18	11.3401	-5.14685	-1.71841	-1.8208	-0.593133	7.60558	5.95929	8.54981	10.3108	13.2364	10.9948	11.506	-4.94014	-1.93143	-2.50564	-4.355553e+01	7.153378e+01	2.797825e+01
89440	-0.954539	7.03675	6.47858	8.61984	10.3369	12.0504	12.108	9.40548	-5.88025	-1.95676	-2.12629	0.23312	0.177213	0.332247	0.193105	0.0922806	0.114816	0.218584	0.127226	0.226357	0.128196	0.126973	0.0668828	0.041281	0.0174514	-0.764522	7.09524	6.62576	8.529	10.4398	11.9934	12.6587	9.75616	-5.41643	-2.4089	-2.06603	-1.10356	7.06354	6.43992	8.81987	10.9751	11.8867	12.7068	9.86258	-4.90176	-1.94134	-1.93419	-1.52087	7.04878	6.13293	8.84651	10.6521	12.5737	11.6017	9.47144	-5.21896	-1.90896	-1.97454	-0.456128	7.82736	6.46043	9.03988	9.41924	11.7857	11.4624	10.1531	-5.67375	-1.70249	-2.42201	-1.82239	6.87806	6.34693	8.77181	10.9129	12.2016	12.1234	9.20431	-5.68916	-1.87776	-1.83843	-1.83026	6.74771	5.79857	8.8124	10.5935	11.9531	11.7395	9.40671	-5.87299	-1.71641	-2.12321	-1.37593	7.32816	6.40223	8.70539	9.89081	11.7758	11.5293	9.22673	-5.2742	-1.56427	-1.90578	-1.10074	7.64752	6.08594	8.80964	10.0083	11.7812	11.7962	9.64431	-5.74885	-1.89571	-2.60798	-3.662258e+01	6.010986e+01	2.348728e+01
89600	-1.3584	7.38276	6.45196	8.79331	9.7695	12.0672	11.5334	10.7621	-5.92647	-1.93708	-2.03087	0.230499	0.141133	0.138989	0.17717	0.612748	0.115417	0.224958	0.384442	0.301484	0.288136	0.337241	0.098852	0.042306	0.0166241	-0.786668	7.28092	6.77728	8.58628	10.2927	12.1657	12.1751	11.5616	-5.2936	-2.50183	-2.10814	-1.60986	7.41399	6.63338	8.85589	10.1656	12.3819	12.1954	10.256	-5.50962	-1.97936	-2.05911	-1.45275	7.54543	6.71909	8.84978	10.4361	12.4136	10.8167	9.69331	-5.48335	-1.79365	-1.77339	-0.465219	7.55803	6.06109	8.98954	9.4159	11.9034	11.3128	11.0888	-5.3999	-1.60317	-2.53361	-1.47907	6.80126	6.21395	8.66876	10.9344	12.7234	11.2214	11.3692	-5.86367	-1.92356	-1.74122	-1.36937	6.98791	6.07399	8.71401	10.4825	12.4817	12.3376	10.1742	-4.98213	-1.7614	-1.96655	-1.24444	7.30625	6.44879	8.53745	10.2351	12.044	12.3609	11.1312	-5.81348	-1.68709	-1.79871	-1.93102	7.82967	5.94142	8.69125	9.64637	12.0008	12.0694	11.3073	-5.74449	-1.95295	-2.88263	-5.173695e+01	6.655793e+01	1.482098e+01
89760	-0.912413	7.27038	6.30541	8.7781	10.4925	12.5875	12.0377	11.2162	-5.59537	-1.79097	-2.01954	0.571968	0.0986241	0.212892	0.0515007	0.409305	0.187508	0.13267	0.168489	0.168252	0.121483	0.111176	0.0774504	0.0422173	0.0132739	-0.741433	7.08997	6.58975	8.51694	10.6885	12.2784	12.0564	11.2132	-5.96057	-2.38644	-2.07424	-1.26715	7.52039	6.86908	8.8666	10.2207	12.2864	11.6802	11.4133	-5.91378	-1.93807	-2.01528	-1.69394	7.57694	6.69815	8.72894	10.7175	12.4237	11.9046	11.1821	-5.32968	-2.07963	-1.73076	-0.465995	7.28617	5.91081	8.83792	9.54327	11.5951	12.0478	11.8347	-5.66158	-1.85942	-2.29325	-0.830884	6.91063	6.35349	8.58658	11.2097	13.3682	12.5984	10.7818	-5.903	-1.97575	-1.65902	-1.12159	6.7235	6.0544	8.54315	11.5166	12.1316	11.2795	11.0964	-5.43426	-1.83357	-1.76641	-1.24068	7.39475	6.32336	8.64813	10.1719	12.8548	12.0671	10.8299	-5.49453	-1.6199	-2.02043	-0.475104	7.65362	6.06243	8.70272	10.3115	13.0276	12.7466	11.0926	-5.93238	-1.91769	-2.56774	-3.261336e+01	7.234946e+01	3.973610e+01
89920	-0.981144	7.41921	6.54758	8.7801	10.4835	12.9425	11.1149	12.735	-5.10418	-1.90369	-2.15511	0.168975	0.223473	0.101847	0.0243135	0.143794	0.845715	0.273515	0.211709	0.0740746	0.0894835	0.244159	0.0642496	0.030296	0.0117298	-0.615789	7.61223	7.07533	8.74811	10.3894	12.4716	11.3492	12.7561	-5.46276	-2.33978	-2.20739	-1.02025	7.30315	6.6821	9.00504	10.3163	13.9692	10.2618	12.8298	-5.15963	-1.95578	-2.0775	-1.50636	7.5014	6.87523	8.74456	10.8434	12.1056	10.9648	12.8157	-5.48099	-2.15222	-1.57262	-0.485363	7.6971	6.39792	8.84209	9.62893	11.3584	10.8319	12.6417	-5.17014	-1.75329	-2.25412	-1.62971	7.40114	6.64189	8.65599	10.6451	12.9779	12.2214	12.3032	-4.87712	-1.83841	-1.86188	-1.04304	6.99932	6.22784	8.61729	11.0805	14.3758	11.9933	12.7436	-5.09985	-1.88543	-1.86198	-0.828563	7.34564	6.47658	8.61954	10.4312	12.6285	12.146	12.9219	-5.05976	-1.68594	-1.85524	-0.895116	7.85313	6.20032	8.6602	10.0494	12.5338	11.689	12.6139	-5.6911	-1.90516	-2.55086	-3.679381e+01	7.230174e+01	3.550793e+01
