iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	M_lnQCC(1)	M_lnBP_APAP(1)	M_lnPF_APAP(1)	M_lnPL_APAP(1)	M_lnPM_APAP(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Var_lnQCC(1)	Var_lnBP_APAP(1)	Var_lnPF_APAP(1)	Var_lnPL_APAP(1)	Var_lnPM_APAP(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnQCC(1.1)	lnBP_APAP(1.1)	lnPF_APAP(1.1)	lnPL_APAP(1.1)	lnPM_APAP(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnQCC(1.2)	lnBP_APAP(1.2)	lnPF_APAP(1.2)	lnPL_APAP(1.2)	lnPM_APAP(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnQCC(1.3)	lnBP_APAP(1.3)	lnPF_APAP(1.3)	lnPL_APAP(1.3)	lnPM_APAP(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnQCC(1.4)	lnBP_APAP(1.4)	lnPF_APAP(1.4)	lnPL_APAP(1.4)	lnPM_APAP(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnQCC(1.5)	lnBP_APAP(1.5)	lnPF_APAP(1.5)	lnPL_APAP(1.5)	lnPM_APAP(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnQCC(1.6)	lnBP_APAP(1.6)	lnPF_APAP(1.6)	lnPL_APAP(1.6)	lnPM_APAP(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnQCC(1.7)	lnBP_APAP(1.7)	lnPF_APAP(1.7)	lnPL_APAP(1.7)	lnPM_APAP(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	lnQCC(1.8)	lnBP_APAP(1.8)	lnPF_APAP(1.8)	lnPL_APAP(1.8)	lnPM_APAP(1.8)	LnPrior	LnData	LnPosterior
90400	-0.954013	7.35585	6.47458	8.85564	9.04444	9.90422	10.2688	10.4251	12.9822	8.59066	11.5039	-3.67888	-1.37287	-2.01516	2.87407	-0.311057	-0.235077	-0.0958737	-0.0518907	0.217698	0.125358	0.134164	0.273284	0.161247	0.0568147	0.142523	0.121504	0.0855688	0.404411	0.370346	0.179809	0.531898	0.110752	0.433493	0.202158	0.110142	1.24763	0.109456	0.0149334	0.0145127	0.0102532	-0.114279	7.58334	6.49518	8.73861	8.4846	9.80157	10.0344	10.5263	12.8308	8.42584	10.7571	-3.74166	-1.52906	-1.83933	3.22285	-0.802308	-0.325946	0.304367	0.312021	-0.701948	6.78403	6.21631	8.8551	9.15362	9.86335	10.4752	10.1298	12.8435	9.47995	11.7662	-3.65474	-1.84349	-1.95649	2.67187	-0.302628	-0.0748507	-0.377758	-0.182983	-0.393671	7.39832	5.96888	9.05533	9.30231	10.1732	10.3064	10.4598	12.958	8.87066	11.6125	-4.31596	-1.21671	-1.85044	2.05437	-0.682594	-0.0441204	-0.0995185	0.234432	-0.0186681	7.53009	6.64081	8.85379	8.95083	9.91958	10.7639	10.143	13.475	8.0878	11.5745	-3.60962	-1.89491	-1.98352	3.73933	-0.0766215	-0.742557	-0.169937	0.332668	-0.55848	6.88751	6.58539	7.95076	8.79748	9.42908	10.114	10.1029	12.6738	8.4736	11.1754	-3.11743	-1.80023	-2.07306	2.01621	-0.326811	-0.074135	-1.11126	-0.315791	-0.710968	7.32032	6.54209	9.20225	9.23582	9.98821	10.6354	10.3694	12.6979	9.71526	10.7484	-4.11509	-1.71668	-1.82976	2.59858	-0.242747	-0.123071	-0.337204	-0.510023	-1.13244	7.5934	6.32648	8.61242	8.89466	9.80627	9.81576	10.4867	13.0738	9.07296	10.9775	-3.59801	-1.3166	-2.1747	2.90819	-0.359412	0.102849	-0.255172	-0.0536515	-0.18125	7.39766	6.18031	8.16437	8.75361	9.9276	10.6108	10.4385	13.1197	9.21259	12.2459	-4.2782	-2.07627	-2.59708	2.55055	-0.116687	-0.218923	-0.813465	-0.547343	-5.202275e+01	1.536768e+02	1.016541e+02
90560	-0.757113	7.45651	6.49807	8.60012	9.01131	10.0517	10.3819	10.0092	12.7351	10.1985	12.0241	-4.24509	-1.51824	-1.87109	2.55434	-0.234489	-0.439515	-0.325474	-0.158536	0.311217	0.071334	0.0705449	0.0927451	0.0723623	0.101465	0.158209	0.0687962	0.11583	0.130656	0.25558	0.064685	0.0802408	0.0869603	0.197296	0.285837	0.14131	0.113208	0.0721815	0.0172633	0.024349	0.0104473	-0.0845022	7.44668	6.71181	8.69948	8.84145	10.3681	10.2862	10.1702	12.4501	10.1567	12.1964	-4.1815	-1.48925	-1.82712	2.81819	-0.705177	-0.524987	-0.0854666	0.160947	-0.201457	7.49407	6.48609	8.16414	8.45155	10.4154	10.7811	10.2444	13.2728	9.88712	11.5258	-4.57213	-1.71351	-2.03836	2.28577	-0.388378	-0.353845	-0.0285955	-0.276337	-0.59757	7.90582	6.29966	9.13148	8.78677	10.0746	10.648	10.1917	12.7862	10.1896	12.3329	-4.26488	-1.46368	-1.7102	2.19089	-0.519646	-0.83591	0.118964	0.187429	-0.0220941	7.26399	6.41596	 8.68	8.7996	9.57572	10.3367	9.9046	12.7943	10.0953	10.7201	-4.09086	-1.90332	-1.98762	3.69942	-0.0294392	-0.771608	-0.30325	0.302769	-0.420387	6.97877	6.50193	8.70142	9.13628	9.97625	10.8692	9.71899	13.4262	10.2157	12.4584	-4.42448	-1.68898	-1.9278	2.31264	-0.201843	-0.0165181	-0.568337	-0.719966	-0.804976	7.5295	6.4158	9.21457	9.20605	10.2718	10.4645	10.1948	12.6579	9.90796	11.3665	-4.49267	-1.6761	-2.0445	2.21732	-0.241137	-0.65267	-0.206065	-0.217516	-1.22428	7.52354	6.31132	8.49215	8.68991	10.1493	9.94534	9.98396	12.8084	10.1629	12.1763	-4.56296	-1.23381	-2.04627	2.87096	-0.348453	-0.433548	-0.215668	0.0822794	-0.572879	7.13723	5.92145	8.40462	9.0557	9.73559	9.9188	10.0307	13.213	10.6838	12.8552	-4.20743	-1.95779	-2.73785	2.75229	-0.166323	-0.32975	-0.910277	-0.252097	-2.321777e+01	1.701177e+02	1.469000e+02
90720	-0.310487	7.34604	6.16205	9.1895	8.89903	10.0689	10.3701	10.1918	14.1678	9.78655	11.6732	-5.74789	-1.58615	-1.96043	2.47588	-0.0494309	-0.319081	-0.317045	-0.227063	0.151246	0.075208	0.106831	0.409174	0.144665	0.0661491	0.143545	0.295083	0.136018	0.12887	0.102654	0.157047	0.249683	0.0886764	0.350176	0.170003	0.29661	0.109751	0.055845	0.0154281	0.0184427	0.0161307	-0.0862524	7.04612	6.16412	8.76072	8.75333	10.158	10.3717	10.3831	14.186	10.27	11.5356	-4.62736	-1.60686	-2.02896	2.94323	-0.558888	0.129231	-0.036651	-0.692161	-0.444636	7.73546	6.26304	8.00147	8.22186	10.0111	9.91064	10.0724	13.7553	9.83791	11.6879	-5.82833	-1.51747	-2.20795	2.0168	-0.436475	-0.153185	0.0958453	-0.4124	-0.631015	7.4506	5.97251	9.02155	8.75322	9.63611	10.3233	9.73314	13.8845	10.3426	11.1122	-5.50968	-1.90461	-1.89432	1.80609	-0.268617	-0.350713	-0.252741	-0.120889	-0.0126274	7.59809	6.6526	9.01438	9.09223	9.75518	10.5905	10.4623	13.785	9.93059	11.5905	-5.69711	-1.86153	-1.91308	3.70637	-0.038354	-0.234167	-0.271075	0.202073	-0.642102	7.48498	6.52743	8.92845	8.96892	10.0934	10.8433	10.3487	13.7656	10.1751	11.3284	-5.53241	-1.66482	-1.90556	2.22318	-0.215798	-0.40103	-0.19161	-0.430828	-0.903994	7.08975	6.57667	8.94213	9.467	10.1657	10.6597	9.74916	14.0215	9.29183	11.343	-5.40261	-1.70714	-1.92836	2.69967	-0.249913	-0.358935	-0.692953	-0.145898	-0.804252	7.61206	6.38955	8.70963	8.54365	10.1296	10.4385	9.69842	14.0074	9.75031	11.6213	-5.99695	-1.49354	-1.95733	2.63052	-0.198985	-0.0715836	-0.0340928	-0.146121	-0.545441	7.7218	5.93748	8.79539	9.20437	10.345	10.146	9.85941	14.3551	10.1104	12.1285	-5.3831	-1.6925	-2.80331	2.61486	-0.29438	-0.139845	-0.397073	0.140898	-2.629961e+01	1.594303e+02	1.331307e+02
90880	-0.426182	7.49231	6.52196	8.79193	8.69566	9.91176	10.4806	9.66675	14.7126	10.3553	11.9524	-5.85062	-1.68677	-2.01754	3.06324	-0.119336	0.118658	-0.60504	-0.65194	0.206716	0.0670452	0.135281	0.0789266	0.0728911	0.649681	0.137923	0.369394	0.0818192	0.32549	0.301547	0.434198	0.108133	0.117043	0.442331	0.115849	0.0999841	0.139476	0.536609	0.0162259	0.0168808	0.0103217	-0.23062	7.34357	6.12612	8.98917	8.45329	10.3218	10.8707	9.65458	14.8826	10.2021	10.8459	-5.04856	-1.73539	-1.94224	3.07322	-0.50269	0.0946227	0.271434	-1.04554	-0.259469	7.19967	6.39552	8.39031	8.72471	9.63562	10.0818	9.42959	14.1135	10.3808	11.652	-5.88721	-1.93031	-2.26246	1.92471	-0.145276	0.188125	-0.349878	-1.2099	-0.527975	7.55737	5.98377	8.80389	8.73661	10.2877	10.6161	10.3531	14.2516	11.6359	11.619	-4.76063	-1.24217	-1.77011	2.25514	-0.613659	0.0865523	0.0553381	0.245969	-0.061345	7.51823	6.22376	8.69652	8.58679	9.86803	10.794	9.41461	14.8326	9.89111	11.1876	-5.85775	-1.77219	-2.09414	3.75271	-0.00400602	-0.321977	-0.0513638	0.162676	-0.703415	7.26007	6.33118	8.74628	8.90022	9.90416	10.2729	9.8093	14.6777	10.214	12.1699	-4.91138	-1.85804	-2.07555	2.16601	-0.201308	0.0253534	-0.30662	-0.48609	-0.552766	7.2925	6.74298	8.84825	9.04599	9.04579	10.383	9.68992	14.4984	11.1322	11.773	-4.30866	-1.84276	-1.87184	2.71949	-0.175956	0.0797768	-0.690141	-0.679498	-0.579463	7.74079	6.54713	8.27103	8.26945	10.4931	10.565	9.81835	14.8284	9.91955	11.5387	-5.29457	-1.5041	-2.08702	2.49223	-0.150272	0.0180706	-0.184137	-0.501867	-0.215881	7.50779	6.04385	9.11451	9.33333	10.3059	10.9962	10.1324	14.548	10.2931	11.9841	-5.6212	-1.94373	-2.6394	2.74778	-0.103874	-0.033459	-0.541022	-0.677152	-4.806195e+01	1.583356e+02	1.102736e+02
91040	-0.539306	7.6582	6.323	8.64025	8.46379	10.1086	10.4592	10.2227	13.7889	12.0384	10.0016	-5.02822	-1.86177	-1.90089	3.06347	-0.293481	-0.664424	-0.448817	-0.259432	0.208458	0.232195	0.0972404	0.131364	0.175344	0.0538887	0.158462	0.0647502	0.065857	1.13078	0.673367	0.143834	0.0595029	0.101503	0.755008	0.04596	0.117955	0.619795	0.131966	0.0155401	0.0243904	0.0104427	-0.311082	7.34687	6.11888	8.89591	8.26064	10.4641	10.7771	10.2708	13.6198	11.9835	10.0305	-5.23994	-1.75727	-1.91582	3.08322	-0.487542	-0.0310416	0.408263	-0.32596	-0.603869	7.36627	6.45856	8.28711	8.46697	9.86286	10.0261	10.4069	14.171	10.8413	10.5435	-5.41881	-1.66845	-2.01541	2.51512	-0.323069	-0.824632	-0.0794157	0.0266267	-0.784052	7.5593	5.91927	8.844	8.25063	10.0115	10.7158	10.122	13.4719	10.1707	10.2045	-5.36015	-1.79788	-1.77514	2.18394	-0.314674	-0.70581	0.28362	-0.0448746	-0.00625515	7.61306	6.37849	8.67503	8.41117	9.9951	11.1865	10.0075	13.5004	9.33148	11.3954	-5.71572	-1.93767	-1.92864	3.75572	-0.0180851	-0.744411	0.0322737	0.0984484	-0.745277	7.22435	6.39099	8.76985	8.98551	10.156	10.6803	10.2693	13.8306	12.5571	9.6814	-4.44965	-1.62446	-1.97455	2.4593	-0.279363	-0.561982	-0.285618	-0.0115391	-0.796954	7.69055	7.0706	8.50327	8.92075	10.309	10.711	9.64025	13.9017	11.7237	9.83106	-4.72989	-1.59457	-2.00457	2.37936	-0.231759	-0.435367	-0.676539	-0.288167	-1.04312	7.99326	6.6163	8.73914	8.00252	10.3754	11.0153	9.73716	13.6226	12.9921	9.66272	-4.71584	-1.66747	-1.71067	3.19609	-0.167798	-0.784385	0.433399	0.184565	-0.989003	7.77903	6.45015	9.05062	9.44366	9.9833	10.458	10.1759	14.0599	11.5811	10.1307	-5.36213	-1.85025	-2.53609	3.45666	-0.17145	-0.590762	-0.718525	0.0358276	-5.009399e+01	1.680574e+02	1.179634e+02
91200	-0.690971	7.64202	6.13825	8.94187	8.71373	9.57098	10.1204	9.79871	13.3828	12.7517	9.49224	-4.63915	-1.5464	-1.78725	2.71066	-0.319565	0.132945	0.485964	-0.327556	0.192901	0.146632	0.0766197	0.29498	0.33887	0.109351	0.0965634	0.33104	0.209665	0.445602	0.261193	0.156566	0.0728058	0.189032	0.29672	0.0932277	0.0903261	0.168213	0.271544	0.0116981	0.01785	0.0105118	-0.0284529	7.51094	6.274	8.70982	8.11227	10.0029	10.3991	9.503	13.6561	11.2975	9.08985	-5.35404	-1.62401	-1.67193	3.36762	-0.68393	-0.0631356	0.616799	0.0353738	-0.53106	7.42762	6.26139	8.37666	8.36853	9.7289	9.96764	9.3456	12.5191	12.9368	9.8967	-4.54051	-1.66446	-2.01811	2.49794	-0.354906	0.155551	0.102944	-0.381776	-0.785561	7.84057	5.73003	8.62139	7.83141	9.89674	10.4682	9.99044	12.97	11.3403	9.39125	-4.37543	-1.52401	-1.69375	2.16682	-0.54059	-0.306166	0.608434	-0.017719	-0.00226789	7.45352	6.06268	8.73032	8.20515	8.94208	10.163	9.5449	13.2484	12.471	9.4245	-4.07277	-1.81822	-1.91709	3.7647	-0.0651866	-0.181797	0.239452	0.183644	-0.422352	7.05065	6.38845	8.53992	8.87289	9.49566	10.0353	9.17427	14.1913	12.8791	8.66984	-4.78062	-1.68509	-1.90882	2.33906	-0.310493	-0.229627	-0.412596	-0.321778	-0.953755	7.69372	6.90687	8.49912	8.85697	9.91776	10.1362	10.1622	13.4173	12.2615	9.5771	-4.51193	-1.5885	-2.06142	2.30884	-0.304264	0.105983	-0.640694	-0.570927	-1.19797	7.8269	6.24614	9.03877	8.26318	10.0563	10.4278	9.78549	14.0681	12.0938	9.38913	-4.82319	-1.6158	-1.89383	3.00282	-0.152251	-0.0504492	0.44913	-0.220551	-0.834171	7.9729	6.28338	9.16467	9.27035	9.89993	10.3918	9.25058	13.4907	12.0812	9.54263	-5.25278	-1.90457	-2.6399	3.40549	-0.150791	-0.17119	-0.442256	-0.345455	-5.549913e+01	1.700526e+02	1.145534e+02
91360	-0.466902	7.26973	6.19954	8.5455	8.68572	9.87797	9.94335	10.0238	12.4594	11.7793	7.27505	-5.91824	-1.76847	-1.91667	2.71692	-0.215631	-0.711235	-0.0899252	-0.130824	0.172216	0.140473	0.0451172	0.057044	0.176459	0.251464	0.114368	0.0643529	0.225304	0.565907	0.263645	0.118351	0.0607861	0.0542485	0.625284	0.0744554	0.15324	0.242964	0.0879447	0.0179366	0.0201379	0.0138455	-0.1185	7.51791	6.4298	8.54112	8.31804	9.94493	10.2633	10.2429	12.5227	11.8458	7.43149	-5.57682	-1.7224	-2.05705	2.47157	-0.467718	-0.637099	0.125258	-0.594191	-0.735437	7.32112	5.98119	8.61542	8.34276	10.1243	10.092	10.4365	12.6364	11.7451	8.06209	-5.94701	-1.70869	-1.92567	2.5076	-0.364329	-0.667798	0.468854	0.128136	-0.733937	7.68527	6.17581	8.24625	7.68863	9.48577	10.2359	9.83147	12.3149	12.0012	7.95356	-5.96441	-1.95008	-1.88671	1.91294	-0.312022	0.0113155	0.0501042	0.0113767	-0.00665838	7.14283	5.99736	8.69259	8.46738	9.0499	10.2461	9.75227	12.9343	11.3968	8.36043	-5.73893	-1.80577	-1.93714	3.75019	-0.0159602	-0.685785	0.0170387	0.296081	-0.702042	6.7798	6.04271	8.71722	9.24796	10.4539	10.3864	9.9925	12.4592	11.8647	7.60995	-5.46786	-1.34558	-1.92626	2.02775	-0.422116	-1.04032	-0.36113	-0.071852	-0.814671	7.29238	6.53671	8.69993	8.88784	9.39106	9.56985	9.97166	12.8515	11.8953	7.44632	-5.28777	-1.62034	-1.98249	2.21615	-0.24418	-0.986142	-0.407536	-0.162081	-1.18262	7.29131	6.30218	8.66879	8.38959	9.72569	9.85375	10.1717	12.7079	11.5257	8.26699	-5.75865	-1.61709	-1.78633	2.6864	-0.115169	-0.798427	-0.0576781	-0.0313491	-0.548914	7.56873	6.16907	8.64652	8.65906	9.98886	10.2026	9.89102	13.0834	12.7741	7.29686	-5.12431	-1.98208	-2.48973	2.62567	-0.18917	-1.11337	-0.336428	-0.0785629	-2.932588e+01	1.572739e+02	1.279480e+02
91520	-0.45459	7.17189	6.09816	8.73339	8.47122	9.70225	10.4186	9.91666	12.5872	11.9417	9.93983	-4.1865	-1.80879	-1.87759	2.88635	-0.530977	-1.3118	0.286576	0.446692	0.100122	0.141671	0.0947452	0.122147	0.112282	0.0317747	0.069165	0.447807	0.307276	0.239431	0.093645	0.0693849	0.0990623	0.12706	0.246192	0.228268	0.163875	0.180656	0.106997	0.0166095	0.0193218	0.0135307	-0.00983906	7.51987	6.19373	8.87149	8.10216	9.99291	10.3874	10.1256	11.9381	11.9736	10.3455	-3.94638	-1.76571	-1.83836	2.68464	-0.549253	-0.99673	0.611902	-0.04052	-0.541197	7.39446	6.02842	8.67267	8.3943	9.57546	9.99674	9.4984	14.4625	12.4035	9.90763	-4.11661	-1.67665	-1.90449	2.94661	-0.44442	-1.67995	0.440186	0.530457	-0.538008	7.7368	6.20881	8.47189	8.06838	9.71279	10.4342	9.70896	12.317	12.6502	9.83792	-4.1465	-1.77153	-1.85746	1.99737	-0.410798	-1.26105	-0.107845	0.516476	-0.0289162	7.363	5.92502	8.82482	8.19488	9.59639	10.5963	9.5475	12.5467	11.5747	10.1662	-4.55177	-1.91206	-1.93051	3.63529	-0.0347394	-0.718907	0.334128	0.279239	-0.546167	7.23973	6.2708	8.26222	8.47945	9.81337	10.4922	9.11791	12.4463	11.7022	9.80497	-4.13426	-1.55969	-1.94914	2.38233	-0.351803	-0.762874	-0.164805	-0.0126038	-1.05677	7.41821	6.52593	8.70853	8.62336	9.62796	10.2165	9.94809	13.2831	12.2732	9.63702	-4.16847	-1.92454	-1.98733	2.45694	-0.112641	-1.63553	-0.353925	-0.0122238	-1.01767	6.85186	5.75325	8.37062	8.38487	9.92407	9.98374	9.65026	12.507	12.4362	10.0068	-4.14461	-1.36546	-1.88777	2.86453	-0.321553	-1.15069	-0.096496	0.425222	-1.00971	7.71709	5.95402	8.56076	8.49388	9.99615	10.158	9.82718	12.2748	12.9992	10.402	-4.19428	-1.84014	-2.58615	3.22051	-0.213605	-1.53611	-0.158596	0.37399	-3.266785e+01	1.657915e+02	1.331236e+02
91680	-0.515969	7.50544	6.08571	8.9201	8.44109	9.97278	10.3286	10.0105	13.1765	12.8989	11.3465	-5.47403	-1.70161	-1.99317	2.79865	-0.325934	-0.663032	-0.243928	0.288458	0.147561	0.0877701	0.121964	0.21099	0.0768163	0.131739	0.0949043	0.103374	0.582263	0.122279	0.0764117	0.250265	0.099048	0.0851326	0.203441	0.163203	0.148479	0.66376	0.123035	0.0130036	0.0198659	0.0125468	-0.350759	7.72002	6.26803	8.89985	8.53317	9.84123	9.78709	10.099	12.9537	12.7867	11.3564	-5.0807	-1.43021	-1.94798	3.34087	-0.745803	-0.536655	0.543801	0.281122	-0.531277	7.67103	6.29586	8.7345	8.73046	9.9156	10.0478	10.0298	13.4132	12.9699	10.9167	-5.44799	-1.59793	-1.9325	2.83932	-0.503641	-0.0153525	0.312251	0.0903873	-0.631435	7.41477	5.75185	8.46309	8.34652	10.303	10.467	9.84344	12.6007	12.5929	11.3031	-4.76771	-1.43551	-1.88937	1.93128	-0.544539	-0.248844	0.015896	-0.0263614	-0.0109991	7.04722	6.06788	8.47925	8.46888	9.53146	10.4694	9.3246	12.6521	12.2121	11.0225	-5.64589	-1.83396	-1.95807	3.74759	-0.0662887	-0.694136	-0.201785	0.123379	-0.644952	7.27008	6.53571	8.21057	8.55636	9.62254	10.1567	9.8187	14.1482	12.6191	11.2161	-4.73155	-1.59492	-1.78916	2.73043	-0.385518	-0.997206	-0.251378	0.232604	-0.925214	7.67935	6.73583	8.61163	8.14223	9.68353	10.6945	10.4635	12.1005	12.6898	11.7296	-5.82875	-2.0124	-1.76127	2.52449	-0.128575	-0.75909	-0.00940083	0.015497	-0.768689	6.78569	6.01096	8.2902	8.40024	10.1707	10.372	9.4561	13.8842	12.8469	12.0351	-5.83531	-1.50843	-1.818	2.80265	-0.193722	-0.860856	-0.360223	-0.013849	-0.437511	7.95155	5.9619	8.54238	8.41155	9.89263	10.264	9.90258	14.0431	12.4666	11.5655	-5.25266	-1.62553	-2.60504	3.1569	-0.331147	-0.676151	0.0372552	0.262201	-3.125246e+01	1.584753e+02	1.272229e+02
91840	-0.515408	7.80793	6.02786	8.47853	8.54077	10.2667	10.4284	10.1331	14.2103	12.8395	12.9669	-5.47187	-1.65775	-1.96386	2.98457	-0.34343	-1.13242	-0.0417162	0.133621	0.0800186	0.382384	0.159887	0.0990322	0.107114	0.167177	0.083311	0.303279	0.198373	0.217598	0.0739541	0.159746	0.0481051	0.0924965	0.556505	0.166071	0.473979	0.0602483	0.0736118	0.0148391	0.0127116	0.0100443	-0.234884	7.62173	6.16385	8.5367	8.17305	10.2715	10.1259	9.51451	14.766	12.6483	12.9313	-5.38354	-1.38515	-1.84406	3.34165	-0.833788	-0.870469	0.590379	0.394145	-0.824452	7.53303	6.27386	8.86576	8.4593	9.88331	10.6316	9.95114	14.8476	12.8558	12.6793	-5.3786	-1.79165	-1.81382	3.21814	-0.327924	-1.21109	0.476121	0.307919	-0.40156	7.60638	5.80464	8.77132	8.19367	10.4752	11.1406	10.266	13.7659	12.3423	12.6725	-5.22583	-1.73069	-1.76304	1.81357	-0.381126	-1.13111	0.421065	-0.0175034	-0.0178098	6.96019	6.08959	8.18132	8.35998	9.61433	10.5532	10.179	13.918	12.6539	12.5386	-5.18139	-1.79398	-1.95796	3.78405	-0.0242051	-0.417284	-0.367277	0.112131	-0.719857	7.29854	6.22376	8.24305	8.38919	9.45027	10.0767	9.57205	14.3736	12.8884	12.9161	-5.59841	-1.43285	-1.9081	2.90475	-0.434514	-1.37511	0.0357867	0.463573	-1.21955	7.78762	6.66599	8.50332	8.59625	10.0156	10.6785	9.73439	13.6995	12.5797	12.9962	-4.62255	-1.50404	-1.94676	3.36748	-0.359302	-1.35585	-0.178436	0.480197	-0.916161	6.53762	5.55458	8.49692	8.57866	10.5028	10.4727	10.0505	14.5357	12.2597	12.9076	-5.15884	-1.51078	-2.04841	2.41699	-0.155653	-1.24024	-0.290556	-0.113842	-0.500815	7.48107	5.57916	8.39884	8.46648	10.5115	10.4299	9.84947	14.5916	12.74	12.6964	-5.60035	-1.54228	-2.56623	3.13855	-0.433295	-0.00681778	0.0484582	0.107922	-2.691395e+01	1.650432e+02	1.381293e+02
