iter	M_lnTg(1)	M_lnSULT_Km_apap(1)	M_lnSULT_VmaxC(1)	M_lnUGT_Km(1)	M_lnUGT_VmaxC(1)	M_lnKm_AG(1)	M_lnVmax_AG(1)	M_lnKm_AS(1)	M_lnVmax_AS(1)	M_lnkGA_syn(1)	M_lnkPAPS_syn(1)	M_lnCLC_APAP(1)	M_lnCLC_AG(1)	M_lnCLC_AS(1)	Var_lnTg(1)	Var_lnSULT_Km_apap(1)	Var_lnSULT_VmaxC(1)	Var_lnUGT_Km(1)	Var_lnUGT_VmaxC(1)	Var_lnKm_AG(1)	Var_lnVmax_AG(1)	Var_lnKm_AS(1)	Var_lnVmax_AS(1)	Var_lnkGA_syn(1)	Var_lnkPAPS_syn(1)	Var_lnCLC_APAP(1)	Var_lnCLC_AG(1)	Var_lnCLC_AS(1)	Verr_lnCPL_APAP_mcgL_samp(1)	Verr_lnCPL_AG_mcgL_samp(1)	Verr_lnCPL_AS_mcgL_samp(1)	lnTg(1.1)	lnSULT_Km_apap(1.1)	lnSULT_VmaxC(1.1)	lnUGT_Km(1.1)	lnUGT_VmaxC(1.1)	lnKm_AG(1.1)	lnVmax_AG(1.1)	lnKm_AS(1.1)	lnVmax_AS(1.1)	lnkGA_syn(1.1)	lnkPAPS_syn(1.1)	lnCLC_APAP(1.1)	lnCLC_AG(1.1)	lnCLC_AS(1.1)	lnTg(1.2)	lnSULT_Km_apap(1.2)	lnSULT_VmaxC(1.2)	lnUGT_Km(1.2)	lnUGT_VmaxC(1.2)	lnKm_AG(1.2)	lnVmax_AG(1.2)	lnKm_AS(1.2)	lnVmax_AS(1.2)	lnkGA_syn(1.2)	lnkPAPS_syn(1.2)	lnCLC_APAP(1.2)	lnCLC_AG(1.2)	lnCLC_AS(1.2)	lnTg(1.3)	lnSULT_Km_apap(1.3)	lnSULT_VmaxC(1.3)	lnUGT_Km(1.3)	lnUGT_VmaxC(1.3)	lnKm_AG(1.3)	lnVmax_AG(1.3)	lnKm_AS(1.3)	lnVmax_AS(1.3)	lnkGA_syn(1.3)	lnkPAPS_syn(1.3)	lnCLC_APAP(1.3)	lnCLC_AG(1.3)	lnCLC_AS(1.3)	lnTg(1.4)	lnSULT_Km_apap(1.4)	lnSULT_VmaxC(1.4)	lnUGT_Km(1.4)	lnUGT_VmaxC(1.4)	lnKm_AG(1.4)	lnVmax_AG(1.4)	lnKm_AS(1.4)	lnVmax_AS(1.4)	lnkGA_syn(1.4)	lnkPAPS_syn(1.4)	lnCLC_APAP(1.4)	lnCLC_AG(1.4)	lnCLC_AS(1.4)	lnTg(1.5)	lnSULT_Km_apap(1.5)	lnSULT_VmaxC(1.5)	lnUGT_Km(1.5)	lnUGT_VmaxC(1.5)	lnKm_AG(1.5)	lnVmax_AG(1.5)	lnKm_AS(1.5)	lnVmax_AS(1.5)	lnkGA_syn(1.5)	lnkPAPS_syn(1.5)	lnCLC_APAP(1.5)	lnCLC_AG(1.5)	lnCLC_AS(1.5)	lnTg(1.6)	lnSULT_Km_apap(1.6)	lnSULT_VmaxC(1.6)	lnUGT_Km(1.6)	lnUGT_VmaxC(1.6)	lnKm_AG(1.6)	lnVmax_AG(1.6)	lnKm_AS(1.6)	lnVmax_AS(1.6)	lnkGA_syn(1.6)	lnkPAPS_syn(1.6)	lnCLC_APAP(1.6)	lnCLC_AG(1.6)	lnCLC_AS(1.6)	lnTg(1.7)	lnSULT_Km_apap(1.7)	lnSULT_VmaxC(1.7)	lnUGT_Km(1.7)	lnUGT_VmaxC(1.7)	lnKm_AG(1.7)	lnVmax_AG(1.7)	lnKm_AS(1.7)	lnVmax_AS(1.7)	lnkGA_syn(1.7)	lnkPAPS_syn(1.7)	lnCLC_APAP(1.7)	lnCLC_AG(1.7)	lnCLC_AS(1.7)	lnTg(1.8)	lnSULT_Km_apap(1.8)	lnSULT_VmaxC(1.8)	lnUGT_Km(1.8)	lnUGT_VmaxC(1.8)	lnKm_AG(1.8)	lnVmax_AG(1.8)	lnKm_AS(1.8)	lnVmax_AS(1.8)	lnkGA_syn(1.8)	lnkPAPS_syn(1.8)	lnCLC_APAP(1.8)	lnCLC_AG(1.8)	lnCLC_AS(1.8)	LnPrior	LnData	LnPosterior
55000	-1.58925	6.64546	5.9105	8.45748	8.27715	9.78531	10.2785	9.73813	12.2154	9.97822	11.1059	-5.19985	-1.77603	-1.90983	0.425765	0.080423	0.0491293	0.14949	0.10179	0.147208	0.0767062	0.0799022	0.204701	0.124	0.187571	0.23359	0.109895	0.28747	0.0426017	0.0389044	0.0133019	-0.591106	6.42121	5.98038	8.54714	8.22866	9.89472	10.6313	9.45843	12.467	9.51703	10.1331	-5.98199	-2.38207	-1.9713	-1.30956	6.8348	6.22114	8.15625	8.25405	9.58296	10.6328	9.81539	11.7498	9.71875	10.9006	-5.47704	-2.19956	-1.88452	-1.69445	6.90247	6.06911	8.34811	8.31591	9.28753	10.2768	9.74409	12.237	10.0631	10.5266	-5.32758	-2.0052	-1.67716	-0.0537458	6.85261	5.77651	8.32683	8.65581	10.1306	10.0414	9.92975	11.7134	9.59978	11.9355	-5.93168	-1.68975	-2.17229	-1.04702	6.52488	5.9177	8.42091	8.29942	9.27647	10.654	9.21574	12.8344	9.67732	11.001	-5.97792	-2.027	-1.66244	-1.49041	6.91507	6.08108	8.3288	8.27521	9.87455	10.4454	9.75552	12.2946	10.0849	10.4751	-5.71248	-1.83944	-1.90266	-1.2226	6.62127	5.67015	8.39274	8.42324	10.0568	10.2545	9.05656	12.3122	9.89726	10.7944	-4.68569	-1.65897	-2.07442	-1.04247	7.32153	5.80513	8.32404	8.26663	10.0468	10.5437	9.47307	12.2063	9.83003	11.2752	-5.09994	-1.93746	-2.50504	-3.109421e+01	8.403487e+01	5.294066e+01
55100	-0.925425	6.5984	5.88188	8.04927	8.30571	9.86448	10.684	9.83965	12.7535	9.53967	12.7038	-5.26173	-1.9805	-1.9766	0.137759	0.0947865	0.112702	0.194233	0.0901265	0.122997	0.438357	0.161553	0.0983448	0.117982	0.0646339	0.119076	0.269905	0.309338	0.0531514	0.0299731	0.020565	-0.645931	6.58623	5.97468	7.95085	7.99896	9.89116	10.3829	10.5186	12.818	8.73674	12.5999	-5.51819	-2.20757	-2.30795	-0.822249	6.80922	6.20939	8.02345	8.25879	9.58463	10.3472	9.15791	12.8314	9.61036	12.1587	-5.04914	-2.04529	-2.03411	-1.03325	6.74558	6.08352	8.03528	7.98194	9.01638	10.7569	10.0974	12.7463	9.38356	12.9657	-5.42737	-1.95751	-1.46682	-0.0417419	6.8149	5.62885	7.95837	8.31415	10.1849	10.0069	10.5071	12.7311	9.81673	12.5681	-5.60511	-1.52827	-2.2932	-1.1657	6.61158	6.04489	8.26941	8.29275	9.75533	10.9595	9.21016	12.8912	9.62345	12.6883	-4.81253	-1.95351	-1.8488	-1.15673	6.51277	5.78214	8.33204	8.31837	9.91945	10.8664	9.45927	12.3119	9.53013	12.9595	-5.34298	-1.79179	-1.85999	-1.22462	7.14142	6.13813	8.38023	8.37388	9.6361	9.89991	9.92887	12.8787	9.39362	12.8953	-5.03367	-1.55895	-1.95761	-1.4355	7.46511	5.71927	7.62832	7.7327	9.92064	10.0257	9.57802	12.3632	10.1476	12.5234	-4.74501	-1.90946	-2.64906	-3.144587e+01	8.719252e+01	5.574665e+01
55200	-1.16669	6.88778	6.06199	8.25351	8.01684	10.028	10.4705	9.7099	12.4222	9.80201	12.9914	-4.96142	-2.05888	-1.98382	0.399831	0.197182	0.113118	0.114413	0.0449747	0.321377	0.0619285	0.306198	0.122477	0.204428	0.0631099	0.224885	0.0843959	0.163675	0.0362557	0.039928	0.0156361	-0.703843	6.51711	5.98736	7.81957	7.49412	10.0111	10.7909	9.04564	11.6613	9.82797	12.7646	-4.9366	-2.52231	-2.08415	-0.959706	6.7979	6.06809	8.07592	8.29908	9.43884	10.4689	10.3678	12.9072	10.5071	12.817	-4.93595	-2.0679	-2.11086	-1.40761	7.27987	6.27309	8.49513	 8.43	10.2362	11.085	8.98342	12.0332	9.85911	12.9193	-5.24025	-2.1155	-1.82859	-0.000863688	6.8634	5.83693	7.73305	8.05137	10.3531	10.2157	10.4264	12.1743	9.6749	12.9266	-5.12796	-1.63317	-2.08014	-1.05627	6.22144	5.78417	8.55596	8.58634	9.05689	10.3151	9.5191	12.5528	9.46807	12.3094	-4.81283	-1.9646	-1.75136	-1.22379	6.81294	6.05625	8.1642	8.02865	9.63624	10.6361	10.029	12.4257	9.06895	12.6888	-4.31601	-1.90189	-1.88916	-1.95246	7.22431	6.44295	8.25969	8.22321	10.4633	10.4119	10.5023	12.0051	10.4149	12.8111	-4.16767	-1.62657	-1.86787	-0.753851	7.08448	5.52702	7.79039	8.02796	9.75601	10.2884	9.52719	12.3424	9.73786	12.9902	-4.78863	-1.89324	-2.78373	-3.961508e+01	8.496119e+01	4.534610e+01
55300	-1.34268	6.76763	6.06448	7.84957	7.86372	10.0532	10.3849	9.94992	12.6331	10.9247	11.9498	-3.91795	-1.86073	-2.14172	0.389176	0.10906	0.083111	0.271222	0.104368	0.115551	0.127387	0.150939	0.0868633	0.111247	0.110551	0.220765	0.0617478	0.074875	0.0420875	0.0421291	0.0134887	-0.469414	6.62039	6.14079	7.81346	7.7556	9.91631	10.7351	10.2992	13.1439	10.6428	11.9708	-4.59165	-2.24265	-2.13325	-1.52576	6.70645	5.93634	7.92505	8.07876	10.3278	10.7914	9.79953	12.5268	11.0889	11.7665	-3.48139	-2.14164	-2.20288	-1.39759	6.80004	6.12548	8.03206	7.96158	9.82423	10.7642	10.4971	12.8519	11.4525	12.0961	-4.73876	-2.12617	-1.51222	-0.0152091	6.88785	5.66167	7.78048	7.85086	9.84695	9.9474	10.0168	12.1607	11.0401	12.2962	-4.08151	-1.83431	-2.16625	-1.2948	6.78455	6.08755	8.47322	8.55179	9.94845	10.8519	9.23773	12.1888	10.4196	12.7022	-4.82221	-1.78364	-1.88229	-1.44545	7.43263	6.41822	7.89786	7.8848	9.40721	10.1517	10.2068	12.2511	10.6256	11.7287	-4.11385	-1.93208	-2.14857	-1.3091	6.82863	5.87446	8.30681	7.99381	9.94628	10.4444	10.2249	12.3912	10.9176	11.9964	-3.31926	-1.90199	-1.96076	-0.537751	7.24406	5.65352	7.82698	7.48569	9.70067	10.5816	10.2739	13.3395	10.7111	11.4637	-3.19844	-2.11727	-2.56557	-3.116337e+01	8.330261e+01	5.213924e+01
55400	-1.33068	6.97156	6.26823	8.01566	8.01727	10.0438	10.3349	10.2333	12.9683	10.8302	11.4216	-5.21596	-1.93051	-1.96882	0.172212	0.0853476	0.168569	0.0848546	0.15201	0.534218	0.139508	0.0900849	0.164787	1.00707	0.0650346	0.171719	0.100251	0.112024	0.0382521	0.0498125	0.0155601	-0.472657	7.09251	6.49202	7.85021	7.8828	9.63092	10.1445	9.77117	12.9743	11.1364	11.472	-5.78679	-2.03421	-2.23891	-1.15608	6.71857	5.98877	7.95155	8.12651	9.63448	9.89877	10.3286	13.272	11.5455	11.6748	-4.92374	-1.98581	-2.0614	-1.56916	7.01275	6.19706	8.76199	8.69479	9.1479	10.0034	10.2624	12.4171	11.3977	11.2931	-5.13464	-1.89998	-1.64287	-0.0119408	7.18076	5.89138	7.84428	8.12181	9.82574	9.83419	10.266	12.655	10.1469	11.2208	-4.86216	-1.60757	-2.24896	-1.58047	7.4327	6.51284	8.23904	8.46684	9.36264	10.2388	10.2703	13.3231	11.1451	11.5709	-5.37917	-2.00221	-2.09298	-1.87001	7.31519	6.42028	8.11565	7.90483	9.81048	10.8352	10.2707	12.5145	10.7036	11.5874	-4.95121	-1.87842	-1.90776	-1.44314	6.85063	5.92947	7.88677	7.92194	10.2296	10.2568	10.3097	12.8725	10.2591	11.1468	-5.11086	-1.54439	-2.01768	-0.825723	7.02615	5.55476	8.03132	8.09427	9.90413	10.0879	9.80099	13.4015	10.7729	11.3848	-5.38178	-1.93762	-2.48477	-3.168687e+01	7.822770e+01	4.654083e+01
55500	-0.958374	6.89716	5.8843	8.21533	8.17877	9.64868	10.3088	10.1551	12.7428	11.411	10.7832	-4.7958	-1.8223	-2.00384	0.0983238	0.081382	0.0828208	0.0688226	0.0876891	0.11442	0.268993	0.198376	0.203597	0.102084	0.177892	0.108315	0.121066	0.129198	0.0287087	0.0429989	0.019173	-0.810714	6.88282	6.14436	8.57663	8.41252	9.71295	10.3081	10.5099	13.1564	11.1161	9.88582	-5.12926	-2.13826	-2.28592	-1.0123	6.68607	6.1399	8.04209	8.11472	9.88573	10.5431	10.1158	12.2724	11.2069	11.2213	-4.80362	-2.03236	-1.88467	-1.21872	6.83063	6.05149	8.48072	8.30118	9.58753	10.9951	9.79796	12.8289	11.5107	10.5719	-5.15559	-2.15351	-1.62351	-0.0149838	7.00709	5.81532	8.01403	8.38629	9.78303	9.64132	10.5423	12.3533	11.2418	10.6061	-5.51405	-1.71123	-2.33203	-1.06043	6.90419	6.27669	8.24327	8.33148	9.48609	10.8169	9.3518	13.2581	11.9142	11.0141	-4.8579	-1.75934	-1.83466	-1.15534	7.26355	6.35481	8.29588	8.2003	9.43762	10.567	9.87688	13.343	11.1878	11.0535	-4.08424	-1.77259	-2.00182	-1.2607	6.78407	5.95507	8.3128	8.30466	9.52097	9.70574	10.4869	12.3492	11.2242	10.6723	-4.6577	-1.69532	-1.93773	-0.53167	7.01849	5.52933	7.78032	7.80855	10.2082	10.826	10.2537	12.8636	11.5316	11.2163	-4.78083	-2.01901	-2.4878	-1.972790e+01	8.995093e+01	7.022302e+01
55600	-0.774011	6.80802	5.91046	7.83756	8.10057	9.75075	10.2375	10.1393	13.3314	10.8759	11.6913	-5.96903	-1.87811	-1.92066	0.100461	0.170159	0.272258	0.149679	0.158364	0.291328	0.155953	0.0950032	0.132844	0.544605	0.776104	0.48787	0.095179	0.10518	0.0363654	0.0320513	0.0120144	-0.517163	6.57856	6.08529	8.57147	8.42429	9.60078	10.3817	10.3786	13.3193	10.8559	12.3495	-5.65135	-2.21212	-2.08398	-0.95361	7.19646	6.60418	7.63762	7.84137	10.2476	10.8982	10.1276	13.3141	10.1121	12.7279	-5.46661	-1.98908	-1.96917	-1.3674	6.41919	5.65418	8.34649	8.19362	9.26406	10.369	9.76083	12.9903	11.8482	10.4068	-5.25239	-2.02635	-1.5459	-0.00544453	7.22544	5.99036	8.22867	8.51144	9.82264	9.78896	10.2821	12.6973	11.6689	10.4911	-5.71843	-1.56622	-2.26177	-1.14341	6.65505	6.00882	7.98057	8.07142	9.52587	10.6949	9.92542	13.06	9.40207	12.0599	-5.09583	-1.77933	-1.84281	-1.20977	7.45081	6.53686	7.97954	7.97141	9.22907	10.2486	10.0226	13.0377	9.89897	11.7765	-5.73874	-1.73781	-1.95259	-1.10245	7.00808	6.05658	8.21253	8.19133	10.0812	10.5563	10.0304	13.6106	10.0813	10.0823	-5.5161	-1.64907	-1.93508	-0.467509	6.50453	5.23813	7.72431	7.76403	9.56441	10.3766	9.62862	13.2943	11.5443	10.9843	-5.02501	-1.99583	-2.5074	-5.156206e+01	9.882447e+01	4.726240e+01
55700	-0.782836	6.88549	5.94156	8.05452	8.1914	9.84368	10.252	9.70994	12.2759	11.6062	12.9179	-5.19317	-1.90748	-2.09601	0.211248	0.0798913	0.102939	0.043024	0.0626143	0.369629	0.269928	0.267915	0.0304506	0.137985	0.0581121	0.0715574	0.111608	0.125726	0.0317843	0.0465797	0.0104703	-1.0618	6.75047	6.21716	8.39277	8.17624	10.231	11.0198	9.99293	11.9829	12.1044	12.8217	-5.31519	-2.3075	-2.05439	-1.50447	7.3052	6.49534	8.27645	8.44798	9.64181	10.3212	9.10621	12.4472	11.5583	12.6532	-5.04143	-2.03096	-2.15091	-1.22288	6.94648	6.1427	8.48676	8.11068	8.88293	10.6353	9.65291	12.2085	11.8378	12.8717	-5.03197	-2.04506	-1.45079	-0.00162923	7.20504	6.15292	8.23066	8.49719	10.0841	10.0986	10.2977	11.7884	11.5633	12.7189	-5.05765	-1.75543	-2.16531	-1.13828	6.46954	5.96585	8.08133	8.14655	8.17016	9.50346	9.33862	12.0057	10.7249	12.9703	-5.26219	-1.8028	-1.78051	-0.934239	6.81962	6.02314	8.2596	8.22926	9.50968	11.0725	9.71006	12.0315	11.3202	12.6978	-5.08396	-1.97562	-1.95075	-1.10662	6.96351	6.13891	7.8642	7.86783	9.95042	10.4939	9.80406	12.3801	11.2429	12.723	-4.95145	-1.68058	-1.90281	-0.684724	6.88689	5.40106	8.14107	8.25411	9.98572	9.99536	9.46421	12.3061	12.3908	12.311	-5.62171	-1.87175	-2.64146	-2.874750e+01	7.964091e+01	5.089342e+01
55800	-0.750694	7.03844	5.80784	8.44401	8.39826	10.2357	10.4555	9.97127	12.5122	10.3657	12.499	-5.17086	-1.91462	-1.89777	1.29816	0.213136	0.18452	0.146017	0.094484	0.576199	0.106306	0.0855861	0.123943	0.201726	0.13097	0.0828465	0.0568897	0.0865563	0.0431558	0.0478821	0.0150596	-0.463199	6.7633	6.46747	8.55347	8.40609	9.78623	10.468	10.0653	12.2608	10.3915	12.8072	-5.25891	-2.46199	-1.98898	-0.941886	6.74206	6.06657	8.61107	8.72475	9.2399	10.2397	10.2239	12.9101	10.7521	12.3241	-5.40587	-2.15768	-1.97579	-1.23854	6.41319	5.62866	8.22559	8.23378	9.77884	10.5878	10.1231	12.4085	10.4318	12.0884	-5.12873	-2.15717	-1.61374	-0.0019874	7.26515	6.17728	7.91417	8.22858	10.1735	10.1295	9.94915	11.9742	9.72812	12.3333	-4.91233	-1.62094	-2.11684	-1.71325	6.56621	6.00069	8.64889	8.68529	9.03746	9.97496	9.89531	12.0539	10.5224	11.9526	-5.48469	-1.96236	-1.74821	-1.55034	6.89254	5.97324	8.39795	8.4085	9.76343	10.1128	10.1486	12.6532	11.1563	12.6219	-5.34685	-1.82035	-2.06346	-1.10587	7.06165	6.13976	7.91373	7.80676	9.9892	10.6087	9.95189	12.7716	11.2147	12.7166	-4.73997	-1.69242	-1.90773	-0.54887	6.60663	5.42526	8.33442	8.23445	9.9655	10.5717	9.71004	12.1366	11.1593	12.2741	-5.36742	-1.95366	-2.22048	-3.224316e+01	7.806980e+01	4.582664e+01
55900	-0.346452	6.70042	6.06724	8.39987	8.25983	9.82566	10.5246	9.71437	12.9291	11.5341	12.3924	-5.86142	-1.81805	-1.91976	2.81228	0.200276	0.117356	0.136351	0.14799	0.364994	0.0909397	0.0857157	0.213718	4.62479	0.100409	0.11746	0.0661303	0.0618885	0.0458477	0.03984	0.0128907	-0.58847	6.72842	6.15847	8.32274	8.25536	10.3509	10.7092	9.53341	12.5021	10.6343	12.7078	-5.16442	-2.26576	-2.1808	-1.09752	6.40037	5.79478	9.06133	9.2347	9.83062	10.7312	9.64918	11.967	11.6334	12.6483	-5.45765	-2.08912	-1.96006	-1.49684	6.44998	5.57917	8.40487	8.43927	10.052	10.9165	9.57952	12.7151	9.16474	12.1281	-5.94001	-1.95701	-1.74929	-0.00530443	7.71757	6.46181	7.6836	7.92596	10.1638	10.1084	10.0003	12.3441	10.6685	12.2418	-5.35723	-1.86741	-2.19486	-1.11537	6.69904	5.97683	8.41489	8.38256	8.89218	10.3694	9.00107	13.2223	11.5645	11.9279	-5.78698	-1.94571	-1.92728	-0.763469	6.55692	6.02697	8.95199	8.90617	8.74719	10.2275	9.54845	13.0874	12.9235	12.4356	-5.27416	-1.8248	-1.73258	-0.864211	6.98416	6.16283	8.07231	7.96397	9.32342	9.93185	9.15649	12.5741	12.4845	12.7309	-5.61879	-1.64424	-1.74445	-0.649239	7.19338	5.67528	8.59213	8.61914	9.88142	10.1906	9.4718	12.5248	12.157	12.8635	-5.58166	-1.88934	-2.50216	-6.809750e+01	8.223330e+01	1.413580e+01
56000	-0.479799	6.67658	5.91994	8.26539	8.52374	10.045	10.6704	9.78331	13.3422	10.0212	11.3147	-5.5439	-2.17596	-2.19647	0.904072	0.0928389	0.251775	0.0882103	0.113504	0.0788977	0.0923156	0.135499	0.549616	2.65693	0.178204	0.116164	0.150728	0.0888664	0.0556957	0.0544928	0.018745	-0.363811	6.35943	5.88654	7.97987	7.88138	9.96439	10.7832	9.81275	13.2496	7.55874	11.2216	-5.15628	-2.25873	-2.08645	-1.04013	6.4967	5.98209	8.63317	8.74431	9.71026	10.9293	9.78786	13.5895	9.22172	10.9924	-5.16565	-2.04178	-1.98116	-1.84163	6.82881	5.91397	8.30993	8.44319	10.0186	10.7649	10.0724	12.6715	9.84721	11.5606	-5.63363	-1.87175	-2.00237	-0.00132252	6.77533	5.70329	7.88498	8.20587	10.3355	10.3319	9.70453	11.4888	10.462	11.7943	-5.76513	-1.70059	-2.21633	-1.32319	6.75962	5.96779	8.22901	8.24819	9.55815	10.8959	9.77328	13.7107	9.47381	12.3068	-5.22096	-1.87503	-1.92909	-1.02462	6.69699	5.93204	8.80879	8.69596	9.86432	10.7012	9.67416	13.6962	11.835	11.0247	-5.73599	-1.8662	-1.8174	-0.846413	7.16364	6.30577	8.35353	8.29072	10.0575	10.4776	10.2987	14.2056	9.44462	11.4938	-5.716	-1.72798	-1.76692	-0.992511	6.97012	5.49167	8.3706	8.689	10.1539	10.6831	9.79666	12.7958	8.89579	11.456	-5.86991	-2.05051	-2.59505	-5.114908e+01	7.092147e+01	1.977239e+01
56100	-1.09805	6.58087	6.23779	8.39883	8.37232	10.4485	10.8609	9.75879	12.2722	9.79609	10.4427	-5.68978	-2.03868	-1.92299	0.508857	0.0988092	0.151274	0.080266	0.0509224	0.176598	0.106638	0.100823	0.0995067	0.139703	0.18271	0.0717867	0.0610144	0.106131	0.0368655	0.0447564	0.0135601	-0.802075	6.21183	5.70342	8.40188	8.15565	10.071	10.561	9.88748	11.5134	9.64393	10.4816	-5.43109	-2.31238	-2.01614	-2.46234	6.79379	6.14626	8.48154	8.56626	10.4347	10.8459	9.90434	11.6471	10.1812	10.6794	-5.67713	-1.97628	-2.03646	-1.40943	6.86871	6.03404	8.32265	8.33159	9.4505	10.9815	9.74208	12.4115	9.68802	10.4378	-5.85913	-2.02167	-1.73371	-0.0190522	7.09238	5.79521	7.90036	8.25017	10.0851	9.94876	9.59499	11.9587	10.3007	10.0518	-5.4394	-1.64564	-2.3819	-1.56756	6.45585	6.04743	8.6764	8.56207	10.2587	11.2094	9.94018	12.6428	9.80963	10.7334	-5.776	-2.13848	-1.67199	-1.55063	6.5728	5.87019	8.32599	8.22457	10.0648	10.8921	9.88631	12.469	9.94518	9.94544	-5.68201	-1.80019	-1.82074	-0.999706	6.72779	5.91299	8.52347	8.39191	10.1003	10.7166	9.78567	12.054	9.64883	10.6388	-5.62608	-1.84682	-1.77449	-0.765596	6.76003	5.43967	8.51382	8.51236	10.4219	11.0156	9.54596	12.0197	9.3628	9.64687	-5.61532	-1.99692	-2.39529	-1.509074e+01	7.833623e+01	6.324549e+01
56200	-1.04273	6.64551	5.7403	8.41561	8.58387	9.79829	10.8229	9.94373	12.2202	10.4647	11.0548	-5.72712	-2.13402	-2.08215	0.210953	0.267387	0.185835	0.277971	0.123187	0.246788	0.232581	0.0779283	0.0832312	0.315125	0.336723	0.0965327	0.131232	0.195294	0.0316996	0.0299033	0.0120837	-0.55689	6.47342	6.02622	8.7167	8.67005	9.955	10.7946	10.2072	12.3554	9.28433	11.9065	-5.27498	-2.33236	-2.0631	-1.17238	6.34416	5.76116	8.61513	8.80321	10.1234	10.8038	9.57021	12.3653	10.2767	11.9162	-5.85035	-2.06794	-1.99055	-1.22744	6.9352	6.07101	8.39261	8.36554	9.61698	10.7675	9.43934	12.511	10.0482	11.4104	-5.5059	-1.89061	-1.76742	-0.0166459	7.03427	5.807	8.05237	8.25548	10.3696	10.2841	9.61468	11.7868	10.9311	11.6625	-5.47082	-1.59147	-2.28193	-0.949293	6.41866	6.08563	8.66145	8.47243	9.79948	11.7209	9.60503	12.3718	11.9351	10.6964	-5.54622	-2.27781	-1.60999	-1.10298	6.58019	6.05242	8.64391	8.39453	9.3235	10.5214	9.37749	11.8779	10.4894	11.6063	-5.87557	-2.00914	-1.63553	-1.07993	6.36979	5.60178	8.55278	8.52848	9.74903	10.0354	9.89442	12.2817	11.0939	11.1019	-5.90632	-1.64866	-1.84151	-1.09907	6.86894	5.40205	8.53504	8.63466	10.4418	10.5022	9.4513	12.8095	9.97635	10.5541	-5.84599	-1.95077	-2.61838	-4.479110e+01	8.587556e+01	4.108446e+01
56300	-1.2059	6.54187	5.96484	8.86815	8.73223	9.83265	10.3393	9.9688	12.3324	12.9115	11.4735	-5.4641	-1.80972	-1.90249	0.213806	0.0693569	0.0688112	0.118063	0.0881855	0.16741	0.338363	0.141928	0.142783	0.169417	0.0794455	0.148832	0.117224	0.124417	0.057135	0.0374624	0.014073	-0.795739	6.4332	5.85298	8.75804	8.49214	9.91743	10.8817	9.40603	12.1377	12.984	11.1822	-5.19979	-2.34393	-2.10593	-0.87511	6.31131	5.82605	8.64114	8.73722	9.92377	11.0026	9.82375	12.6833	12.8507	11.1529	-5.11216	-2.05299	-1.81718	-1.25974	6.62936	5.91096	8.8013	8.82188	9.68682	11.021	9.62609	12.1805	12.549	11.6645	-5.61381	-2.23978	-1.641	-0.00590502	7.33449	5.88595	8.50311	8.70659	9.81426	9.69974	9.39083	12.4427	12.6927	11.6011	-5.01828	-1.67914	-2.47478	-1.16792	6.64884	6.20466	8.701	8.62089	9.54962	10.9802	9.57815	12.2731	12.7839	11.238	-5.48963	-2.05902	-1.68529	-1.00151	6.57235	5.97978	8.63638	8.58076	10.1107	10.7255	9.78193	12.2034	12.7443	11.1246	-5.87778	-1.80715	-1.77163	-0.897456	6.35116	5.53676	8.79689	8.65799	9.50828	10.0055	9.83305	12.6024	12.1009	11.6083	-5.36265	-1.69944	-1.83522	-0.240646	6.70033	5.38452	8.7144	8.78776	10.0411	10.3783	9.80435	12.1701	12.6808	11.7732	-4.94942	-1.86886	-2.51497	-1.592173e+01	7.652068e+01	6.059895e+01
56400	-1.25397	6.68906	5.73129	8.5533	8.614	9.97602	10.6255	9.83077	12.8113	11.7009	10.7891	-5.84489	-1.90925	-2.04439	0.241835	0.0777655	0.0662107	0.138323	0.0713054	0.100101	0.108006	0.370629	0.0802875	0.222337	0.198725	0.0947525	0.0569462	0.132989	0.0524571	0.0576908	0.0136735	-0.543076	6.52008	6.00941	8.60856	8.50727	10.1909	11.0057	9.01688	12.7628	11.3819	10.8516	-5.90353	-2.17704	-2.15114	-1.06153	6.58332	5.84251	8.67086	8.92575	9.85168	10.3677	9.44162	12.3948	11.1488	10.786	-5.97492	-1.95702	-2.16625	-1.22436	6.5182	5.89478	8.27035	8.40907	9.6752	10.7526	10.4895	12.5871	11.142	10.2092	-5.651	-2.06782	-1.74219	-0.0215257	6.64132	5.468	8.58775	8.80997	10.4491	10.2723	10.0811	12.0954	12.3051	10.5048	-5.65593	-1.57374	-2.18749	-1.33086	6.38352	5.8239	8.50124	8.6182	9.81372	10.5528	9.32591	12.7988	11.7775	11.0443	-5.9882	-1.86015	-1.76629	-1.35293	6.46022	5.75665	8.73802	8.63548	9.86365	10.4548	9.0504	12.6907	11.4795	10.5991	-5.98188	-1.90796	-1.76725	-1.31938	6.61455	5.73801	8.85135	8.82681	10.0804	10.4243	10.084	13.0281	11.3458	10.4996	-5.82458	-1.65636	-2.01203	-0.568476	6.8109	5.50449	8.71491	8.51739	9.60696	10.4739	10.4369	12.8539	11.5321	10.3213	-5.52994	-1.98725	-2.27405	-6.729526e+00	7.766833e+01	7.093881e+01
